Label,ID,,,,Latitude,Longitude,,,,School Metro,,,School Charter,School Magnet,School Year Round,School Nlns,School Kipp,School Charter Ready Promise,Teacher Prefix,Teach For America,Teacher NY Teaching Fellow,Primary Focus Subject,Primary Focus Area,Secondary Focus Subject,Secondary Focus Area,Resource Type,Poverty Level,Grade Level,,Total Price,Total Price Plus Opt,Students Reached,Eligible For Double Your Impact,Eligible Almost Home Match,Date Posted,,,Is Fully Funded,ID
1,0.0,0.0,0.0,0.0,34.202043,-97.109993,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,22.0,7.0,19.0,7.0,3.0,4.0,4.0,0.0,262.16,319.71,140.0,1.0,-1.0,3539.0,0.0,0.0,0.0,#14c330a6c411d0d079d414dde9717bde
1,0.0,0.0,0.0,0.0,40.744818,-74.187863,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,8.0,3.0,2.0,4.0,2.0,0.0,388.01,473.18,20.0,1.0,-1.0,3518.0,0.0,0.0,0.0,#14c337ec4e895732bbced91f746e18fa
-1,0.0,0.0,0.0,0.0,31.697608,-89.054228,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,0.0,462.66,544.31,100.0,-1.0,-1.0,4243.0,0.0,0.0,0.0,#14c341c2e1f240632fc171189d9963fe
1,0.0,0.0,0.0,0.0,47.308981,-122.366928,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,398.08,468.33,200.0,1.0,-1.0,4290.0,0.0,0.0,0.0,#14c35d9bfcc7eb73d9798c3138eecd94
-1,0.0,0.0,0.0,0.0,37.593316,-77.447275,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,17.0,6.0,3.0,4.0,4.0,0.0,702.32,807.26,35.0,1.0,-1.0,3805.0,0.0,0.0,0.0,#14c38d6c8a8aa75dd7bf129b16994a22
1,0.0,0.0,0.0,0.0,34.024338,-118.299812,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,3.0,3.0,8.0,3.0,1.0,4.0,3.0,0.0,493.03,580.04,180.0,-1.0,-1.0,4115.0,0.0,0.0,0.0,#14c3bb36fab963d2e37a4f2eef7d17c8
1,0.0,0.0,0.0,0.0,40.824273,-73.936843,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,1.0,25.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,430.11,506.01,30.0,-1.0,-1.0,4772.0,0.0,0.0,0.0,#14c3d92655d82db5516059f8b9f20770
1,0.0,0.0,0.0,0.0,33.90604,-118.202867,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,4.0,1.0,0.0,1607.63,1891.33,26.0,-1.0,-1.0,5083.0,0.0,0.0,0.0,#14c3dabf85550fcef99bd97f37eebf87
1,0.0,0.0,0.0,0.0,38.249598,-85.752864,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,16.0,5.0,0.0,0.0,1.0,2.0,4.0,0.0,495.28,582.68,40.0,1.0,-1.0,4984.0,0.0,0.0,0.0,#14c3ec294743c262cd0c70e09763a9c3
1,0.0,0.0,0.0,0.0,37.957413,-122.270432,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,612.61,747.09,56.0,1.0,-1.0,3745.0,0.0,0.0,0.0,#14c3fcba1e9dca72300eeab482e8dfc1
1,0.0,0.0,0.0,0.0,39.667054,-86.009208,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,3.0,12.0,3.0,1.0,2.0,1.0,0.0,158.86,193.73,108.0,-1.0,1.0,3732.0,0.0,0.0,0.0,#14c4028630f8572b85f961544e987b1e
1,0.0,0.0,0.0,0.0,39.997362,-75.121101,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,8.0,3.0,6.0,4.0,1.0,0.0,333.75,392.65,30.0,-1.0,-1.0,4982.0,0.0,0.0,0.0,#14c41d26bc2028d4a6f61ff73accde0a
1,0.0,0.0,0.0,0.0,32.773757,-96.610811,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,2.0,4.0,2.0,0.0,343.0,418.29,22.0,1.0,-1.0,3152.0,0.0,0.0,0.0,#14c42e392bc4f6d55346f7777d2bfd4d
1,0.0,0.0,0.0,0.0,40.059245,-86.4773,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,10.0,5.0,3.0,3.0,2.0,0.0,782.94,921.11,26.0,-1.0,-1.0,4980.0,0.0,0.0,0.0,#14c430915d23eba51d19a02e3f95ed09
1,0.0,0.0,0.0,0.0,40.690002,-73.989372,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,1.0,4.0,0.0,529.92,646.24,25.0,-1.0,-1.0,1940.0,0.0,0.0,0.0,#14c45e4a4658ba7518ed75aa51ad80d8
1,0.0,0.0,0.0,0.0,39.042948,-94.40328,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,8.0,3.0,3.0,3.0,2.0,0.0,702.32,826.26,26.0,-1.0,-1.0,3912.0,0.0,0.0,0.0,#14c4c7bcbd40c22c15d93f692a24f2e2
1,0.0,0.0,0.0,0.0,38.981129,-94.269598,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,7.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,656.19,771.99,20.0,-1.0,-1.0,4252.0,0.0,0.0,0.0,#14c4dc448f63f2d53fc8c6bc0590daac
1,0.0,0.0,0.0,0.0,32.756368,-117.039171,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,17.0,6.0,23.0,6.0,1.0,3.0,4.0,0.0,491.0,598.78,120.0,1.0,-1.0,3376.0,0.0,0.0,0.0,#14c4f45b2b793035b046996710ca15c2
-1,0.0,0.0,0.0,0.0,33.975866,-84.423525,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,197.33,232.15,16.0,1.0,-1.0,4071.0,0.0,0.0,0.0,#14c5145ceb45814cde00017156712ed4
-1,0.0,0.0,0.0,0.0,40.405407,-79.910347,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,14.0,7.0,3.0,4.0,2.0,0.0,295.0,359.76,60.0,-1.0,-1.0,3060.0,0.0,0.0,0.0,#14c52f8de8c0d78c3caea44259bbf22d
1,0.0,0.0,0.0,0.0,41.814486,-87.616259,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,118.9,145.0,60.0,-1.0,-1.0,2126.0,0.0,0.0,0.0,#14c53e142421cb2679823c40a720e35d
-1,0.0,0.0,0.0,0.0,36.349886,-78.377556,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,26.0,1.0,3.0,3.0,3.0,4.0,4.0,0.0,2322.84,2832.73,50.0,1.0,-1.0,3499.0,0.0,0.0,0.0,#14c57e9424066315fb00bc8b6ac5c3a1
-1,0.0,0.0,0.0,0.0,28.535561,-81.369041,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,9.0,7.0,26.0,1.0,2.0,4.0,2.0,0.0,461.0,562.2,100.0,-1.0,-1.0,2908.0,0.0,0.0,0.0,#14c5df38e0977a66da0b9c42078261ae
-1,0.0,0.0,0.0,0.0,38.892769,-76.940491,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,16.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,578.93,681.09,88.0,-1.0,-1.0,4029.0,0.0,0.0,0.0,#14c5e7495455c92c90a496eaa55120e8
-1,0.0,0.0,0.0,0.0,35.418106,-80.551756,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,261.56,307.72,20.0,1.0,-1.0,4378.0,0.0,0.0,0.0,#14c5f1298c492db50bc11e85b66841f6
1,0.0,0.0,0.0,0.0,33.717864,-117.758854,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1679.49,1975.87,35.0,-1.0,-1.0,4627.0,0.0,0.0,0.0,#14c5f52cc42998ba5c63229f5de39bf0
1,0.0,0.0,0.0,0.0,32.884235,-79.982229,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,23.0,6.0,6.0,4.0,2.0,0.0,274.36,322.78,400.0,-1.0,-1.0,5031.0,0.0,0.0,0.0,#14c627aa85ccfd028143dad67d50cd87
-1,0.0,0.0,0.0,0.0,37.737203,-122.413148,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,8.0,3.0,2.0,4.0,2.0,0.0,936.32,1141.85,60.0,-1.0,-1.0,3513.0,0.0,0.0,0.0,#14c62fe42a9fb8f727857a6a59a6447f
-1,0.0,0.0,0.0,0.0,38.539746,-121.424038,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,932.11,1096.6,150.0,-1.0,-1.0,4197.0,0.0,0.0,0.0,#14c66b42c912472e2c769b3c3bc19c6a
1,0.0,0.0,0.0,0.0,37.775677,-122.224693,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,24.0,4.0,9.0,7.0,2.0,4.0,4.0,0.0,726.1,854.24,30.0,-1.0,-1.0,4789.0,0.0,0.0,0.0,#14c6b71c4bac49ace2b0c922eca4132c
1,0.0,0.0,0.0,0.0,40.019636,-79.619803,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,26.0,1.0,6.0,3.0,2.0,0.0,407.42,479.32,25.0,-1.0,-1.0,4406.0,0.0,0.0,0.0,#14c6de12e08305b93e415998bd5be53f
-1,0.0,0.0,0.0,0.0,32.61275,-85.477113,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,4.0,2.0,0.0,1899.05,2234.18,25.0,-1.0,-1.0,4006.0,0.0,0.0,0.0,#14c6eae2e71d93a7437f8cba7fc3da33
-1,0.0,0.0,0.0,0.0,41.918371,-87.645955,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,16.0,5.0,17.0,6.0,3.0,4.0,4.0,0.0,1712.0,2087.8,500.0,-1.0,-1.0,2675.0,0.0,0.0,0.0,#14c6f1ba6eb8ef331111bfd7c39d15b7
1,0.0,0.0,0.0,0.0,35.515511,-79.099968,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,12.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,831.8,978.59,150.0,-1.0,-1.0,4015.0,0.0,0.0,0.0,#14c770f14eda2149e612d9e69388474f
-1,0.0,0.0,0.0,0.0,33.930378,-97.121284,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,10.0,5.0,17.0,6.0,1.0,4.0,1.0,0.0,150.01,176.48,80.0,-1.0,-1.0,4662.0,0.0,0.0,0.0,#14c780018e79f1ba56cda9db87846a9e
-1,0.0,0.0,0.0,0.0,41.893622,-87.658504,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,522.2,614.35,60.0,-1.0,-1.0,3885.0,0.0,0.0,0.0,#14c7888409b446d6d61576f124baedad
1,0.0,0.0,0.0,0.0,37.847382,-122.28363,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,10.0,5.0,19.0,7.0,1.0,4.0,1.0,0.0,292.0,356.1,15.0,-1.0,-1.0,3035.0,0.0,0.0,0.0,#14c8359e0d671b266acc24002c2ed3b2
-1,0.0,0.0,0.0,0.0,39.827958,-86.113489,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,26.0,1.0,2.0,4.0,3.0,0.0,449.0,547.56,25.0,-1.0,-1.0,2649.0,0.0,0.0,0.0,#14c8365a1e6abff0fad42bab14ccc4fe
-1,0.0,0.0,0.0,0.0,41.781454,-87.634898,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,24.0,4.0,3.0,4.0,4.0,0.0,1061.95,1249.35,33.0,-1.0,-1.0,3923.0,0.0,0.0,0.0,#14c8375ddb726d2bfd4dfb64a1119ee9
1,0.0,0.0,0.0,0.0,30.055585,-95.377738,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,523.0,637.8,400.0,1.0,-1.0,3201.0,0.0,0.0,0.0,#14c864ba4f81560895444f4452914192
1,0.0,0.0,0.0,0.0,39.826458,-86.09922,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,2.0,4.0,1.0,0.0,150.07,176.55,26.0,1.0,-1.0,4651.0,0.0,0.0,0.0,#14c87b10ac6cbdf8947da9153479f980
1,0.0,0.0,0.0,0.0,37.899879,-122.032272,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,378.91,445.78,25.0,-1.0,-1.0,4303.0,0.0,0.0,0.0,#14c89035be99fc6e01fe2c144212fd18
1,0.0,0.0,0.0,0.0,37.316156,-121.824231,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,16.0,5.0,17.0,6.0,6.0,4.0,1.0,0.0,285.63,348.33,20.0,-1.0,1.0,3771.0,0.0,0.0,0.0,#14c8a682af5402c9afa2e0e8d4ba5b94
1,0.0,0.0,0.0,0.0,25.742291,-80.347515,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4.0,2.0,13.0,2.0,6.0,4.0,3.0,0.0,527.35,620.41,300.0,1.0,-1.0,5067.0,0.0,0.0,0.0,#14c8c472a8cfba22882df8046bb0e0ae
-1,0.0,0.0,0.0,0.0,38.079697,-121.149803,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,6.0,3.0,1.0,0.0,824.43,969.92,30.0,-1.0,-1.0,4924.0,0.0,0.0,0.0,#14c8cfcae46add791d69d9b6df9ebf8f
1,0.0,0.0,0.0,0.0,32.836248,-117.204135,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,23.0,6.0,1.0,4.0,2.0,0.0,260.24,306.16,35.0,1.0,-1.0,3897.0,0.0,0.0,0.0,#14c8e0f5c92e861da9a25be26476a468
-1,0.0,0.0,0.0,0.0,32.049019,-81.186516,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,8.0,3.0,2.0,4.0,2.0,0.0,442.79,520.93,25.0,1.0,-1.0,4760.0,0.0,0.0,0.0,#14c8eff9dbbbf53633d210bb7ef00f1c
1,0.0,0.0,0.0,0.0,40.700741,-73.782224,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,17.0,6.0,8.0,3.0,2.0,4.0,1.0,0.0,387.0,471.95,32.0,1.0,-1.0,3126.0,0.0,0.0,0.0,#14c90d207356b1ec591b4094ab95c8bf
-1,0.0,0.0,0.0,0.0,35.042101,-83.81431,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,616.42,725.2,17.0,-1.0,1.0,4179.0,0.0,0.0,0.0,#14c934a7c95486a155002163ac19d358
-1,0.0,0.0,0.0,0.0,47.810883,-112.190186,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,6.0,2.0,4.0,0.0,688.71,810.25,180.0,-1.0,-1.0,4787.0,0.0,0.0,0.0,#14c9376c89697e8b819bc5640e9d5481
1,0.0,0.0,0.0,0.0,34.787246,-76.892699,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,12.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,407.68,479.62,200.0,-1.0,-1.0,3905.0,0.0,0.0,0.0,#14c94282a3d85e78283fbdccb00914b0
1,0.0,0.0,0.0,0.0,33.8657,-117.920662,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,401.56,472.42,29.0,-1.0,-1.0,4005.0,0.0,0.0,0.0,#14c94ae366a28c2682574f1b763a52f7
1,0.0,0.0,0.0,0.0,21.390145,-157.99355,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,1.0,-1.0,26.0,1.0,3.0,3.0,2.0,3.0,4.0,0.0,116.75,142.38,33.0,-1.0,-1.0,3572.0,0.0,0.0,0.0,#14c9718c5d08262797fa8d42fbdb55d3
-1,0.0,0.0,0.0,0.0,33.247742,-88.561271,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,0.0,0.0,3.0,4.0,3.0,0.0,304.4,358.12,23.0,-1.0,-1.0,4322.0,0.0,0.0,0.0,#14c9a4fbaa93830f21b5859a615c2292
1,0.0,0.0,0.0,0.0,35.662788,-78.759611,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,3.0,2.0,2.0,0.0,330.42,388.73,29.0,-1.0,-1.0,5109.0,0.0,0.0,0.0,#14c9b56a15438eb0c78c0e1d7e83a04a
1,0.0,0.0,0.0,0.0,38.138074,-85.641445,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,4.0,3.0,0.0,270.48,318.21,100.0,1.0,-1.0,4344.0,0.0,0.0,0.0,#14c9b95df6c5e00ae085b43d5fa8dae5
1,0.0,0.0,0.0,0.0,37.714257,-122.168291,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,3.0,3.0,0.0,884.64,1040.75,90.0,-1.0,-1.0,3935.0,0.0,0.0,0.0,#14c9c5fbddd456966d0ff0fe18976519
1,0.0,0.0,0.0,0.0,40.28179,-111.649322,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,410.35,482.76,26.0,-1.0,-1.0,5002.0,0.0,0.0,0.0,#14c9deea06e820913d7f7281c39f81dd
-1,0.0,0.0,0.0,0.0,42.661689,-73.766274,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,8.0,3.0,2.0,4.0,2.0,0.0,190.0,231.71,25.0,-1.0,-1.0,2962.0,0.0,0.0,0.0,#14ca0e1441c0c1771810bb1f41ab45a4
1,0.0,0.0,0.0,0.0,38.376249,-121.458025,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,8.0,3.0,3.0,3.0,3.0,0.0,1090.38,1282.8,70.0,-1.0,-1.0,4682.0,0.0,0.0,0.0,#14ca5510073a0c0750133f7b23bc5c9e
