Label,ID,,,,Latitude,Longitude,,,,School Metro,,,School Charter,School Magnet,School Year Round,School Nlns,School Kipp,School Charter Ready Promise,Teacher Prefix,Teach For America,Teacher NY Teaching Fellow,Primary Focus Subject,Primary Focus Area,Secondary Focus Subject,Secondary Focus Area,Resource Type,Poverty Level,Grade Level,,Total Price,Total Price Plus Opt,Students Reached,Eligible For Double Your Impact,Eligible Almost Home Match,Date Posted,,,Is Fully Funded,ID
-1,0.0,0.0,0.0,0.0,33.152109,-96.704386,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,24.0,4.0,2.0,2.0,3.0,0.0,134.32,163.8,30.0,-1.0,1.0,3667.0,0.0,0.0,0.0,#0c837e6e9da8e639ebd27bcfbce7a35b
1,0.0,0.0,0.0,0.0,35.743999,-82.568697,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,7.0,7.0,8.0,3.0,2.0,3.0,1.0,0.0,568.58,693.39,21.0,1.0,-1.0,3742.0,0.0,0.0,0.0,#0c83d88e59a054bf4e8927fe335de898
-1,0.0,0.0,0.0,0.0,37.465305,-77.518623,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,25.0,6.0,6.0,4.0,2.0,0.0,676.56,795.95,25.0,-1.0,-1.0,4954.0,0.0,0.0,0.0,#0c83e8f76e02f3852195a8c42bfe9946
1,0.0,0.0,0.0,0.0,33.985882,-118.177826,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,17.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,512.76,603.25,26.0,-1.0,-1.0,4402.0,0.0,0.0,0.0,#0c83f6d90665b738805c83cc7f41fb01
1,0.0,0.0,0.0,0.0,37.714257,-122.168291,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,16.0,5.0,0.0,0.0,3.0,3.0,3.0,0.0,935.55,1100.65,175.0,-1.0,-1.0,3940.0,0.0,0.0,0.0,#0c840ddb61d37c5cea94817fda1ab740
1,0.0,0.0,0.0,0.0,41.626122,-70.922555,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,530.78,624.45,30.0,-1.0,-1.0,4449.0,0.0,0.0,0.0,#0c8417098949ba76d42ab07f35b85582
-1,0.0,0.0,0.0,0.0,46.606198,-112.071989,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,186.24,219.11,20.0,-1.0,-1.0,4407.0,0.0,0.0,0.0,#0c84221c77222079e0ff53272496fdfc
1,0.0,0.0,0.0,0.0,40.702308,-73.953089,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,143.15,174.57,12.0,1.0,-1.0,3520.0,0.0,0.0,0.0,#0c84287013cb3be132bd3d8e9b183506
1,0.0,0.0,0.0,0.0,28.605189,-81.439999,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,7.0,7.0,13.0,2.0,6.0,4.0,1.0,0.0,1055.91,1242.25,18.0,-1.0,-1.0,4789.0,0.0,0.0,0.0,#0c845041d4b4b6a54733bc3dce51df7d
1,0.0,0.0,0.0,0.0,41.075082,-112.039996,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,2.0,1.0,0.0,201.54,237.11,47.0,1.0,-1.0,4662.0,0.0,0.0,0.0,#0c847f453b976e340876993ab5ea6831
1,0.0,0.0,0.0,0.0,42.256653,-71.126961,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,15.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,589.96,694.07,150.0,-1.0,-1.0,3908.0,0.0,0.0,0.0,#0c84a29486e998eea72ef0fbfb4d7984
1,0.0,0.0,0.0,0.0,39.779787,-89.616877,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,24.0,4.0,19.0,7.0,2.0,4.0,3.0,0.0,320.79,377.4,370.0,-1.0,-1.0,4795.0,0.0,0.0,0.0,#0c84bafeda1d26aaaf6401b9b95847ae
1,0.0,0.0,0.0,0.0,39.725758,-86.09552,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,3.0,3.0,0.0,419.73,493.8,100.0,-1.0,1.0,3945.0,0.0,0.0,0.0,#0c84dac379ebc45157fc8daedb38dec5
1,0.0,0.0,0.0,0.0,21.451074,-158.192448,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,8.0,3.0,18.0,5.0,3.0,4.0,3.0,0.0,462.0,563.41,85.0,-1.0,-1.0,3005.0,0.0,0.0,0.0,#0c851eb0a23351468558f0e9ee5ca4c9
-1,0.0,0.0,0.0,0.0,33.593167,-84.480361,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,26.0,1.0,3.0,4.0,2.0,0.0,809.0,986.59,7.0,-1.0,-1.0,3273.0,0.0,0.0,0.0,#0c85695d9420048720f5a1a2fc1f2b6e
-1,0.0,0.0,0.0,0.0,38.211797,-91.1878,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,27.0,5.0,16.0,5.0,3.0,3.0,3.0,0.0,1332.0,1624.39,150.0,-1.0,-1.0,3285.0,0.0,0.0,0.0,#0c856d3f4c3459bfe87bd64d6ac40f8b
1,0.0,0.0,0.0,0.0,38.826828,-77.109609,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,289.82,340.96,81.0,1.0,-1.0,4456.0,0.0,0.0,0.0,#0c859764255b7c65d2284ae19fd62b6e
1,0.0,0.0,0.0,0.0,40.806007,-73.935318,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,7.0,7.0,2.0,3.0,1.0,0.0,256.0,312.2,6.0,-1.0,-1.0,3227.0,0.0,0.0,0.0,#0c85bc260bc6c64e00bc5a880089d508
1,0.0,0.0,0.0,0.0,40.433309,-79.914793,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,2.0,3.0,0.0,244.9,288.12,54.0,-1.0,-1.0,4993.0,0.0,0.0,0.0,#0c85d35353c4c3b4ded25b454be78ee2
-1,0.0,0.0,0.0,0.0,33.99366,-118.184303,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,3.0,4.0,1.0,0.0,833.38,980.45,24.0,1.0,-1.0,4404.0,0.0,0.0,0.0,#0c85eb1b00660330956c93b78ec9395d
1,0.0,0.0,0.0,0.0,40.711849,-73.909271,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,26.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,872.0,1063.41,75.0,1.0,-1.0,3329.0,0.0,0.0,0.0,#0c85f62d0bf6a1f9e0daa16c24b4dc49
-1,0.0,0.0,0.0,0.0,38.778259,-90.678673,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,16.0,5.0,10.0,5.0,1.0,2.0,3.0,0.0,185.3,218.0,125.0,-1.0,-1.0,4900.0,0.0,0.0,0.0,#0c85f891930242feaec870dc25f38a6e
1,0.0,0.0,0.0,0.0,42.941628,-78.828323,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,0.0,0.0,6.0,4.0,2.0,0.0,435.87,512.79,23.0,-1.0,-1.0,4466.0,0.0,0.0,0.0,#0c85fcbd0cc4f21944c8ae9d1cbaaba2
-1,0.0,0.0,0.0,0.0,33.980059,-118.227945,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,5.0,7.0,0.0,0.0,2.0,3.0,1.0,0.0,293.94,345.81,24.0,-1.0,-1.0,4414.0,0.0,0.0,0.0,#0c8632506d1bd302ca2760881865bbc0
1,0.0,0.0,0.0,0.0,29.948521,-90.04896,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,24.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,3623.38,4418.76,135.0,-1.0,-1.0,2425.0,0.0,0.0,0.0,#0c86481c71bb6c23dd8ce9b33b5555ef
1,0.0,0.0,0.0,0.0,42.563409,-82.997095,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,10.0,5.0,16.0,5.0,3.0,2.0,2.0,0.0,2204.25,2593.24,30.0,-1.0,-1.0,5054.0,0.0,0.0,0.0,#0c8650ce900653b3fba9f87a69bbab3d
1,0.0,0.0,0.0,0.0,37.751815,-122.404626,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,17.0,6.0,0.0,0.0,6.0,4.0,2.0,0.0,443.66,521.95,22.0,-1.0,-1.0,5031.0,0.0,0.0,0.0,#0c865fb4ce8459a8157b742c4f4d589f
-1,0.0,0.0,0.0,0.0,43.007137,-88.232742,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,2.0,3.0,0.0,788.3,927.41,15.0,-1.0,-1.0,4998.0,0.0,0.0,0.0,#0c866c0f4321d9618c57f3b0e363669d
1,0.0,0.0,0.0,0.0,39.946817,-75.119888,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,3.0,26.0,1.0,2.0,4.0,4.0,0.0,412.31,502.82,120.0,-1.0,-1.0,3764.0,0.0,0.0,0.0,#0c86705fa75acab1b3a46c3b4ec1c654
1,0.0,0.0,0.0,0.0,41.959689,-87.649602,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,26.0,1.0,2.0,4.0,3.0,0.0,164.0,200.0,90.0,-1.0,-1.0,2817.0,0.0,0.0,0.0,#0c8693c4030e110fd8e3d461febe8179
1,0.0,0.0,0.0,0.0,35.165155,-80.863411,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,5.0,7.0,0.0,0.0,2.0,4.0,1.0,0.0,355.47,418.2,17.0,1.0,-1.0,3993.0,0.0,0.0,0.0,#0c869bcfaa843de61559b0fbde9973ff
1,0.0,0.0,0.0,0.0,41.608936,-86.136017,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,5.0,7.0,3.0,2.0,1.0,0.0,765.47,900.55,40.0,-1.0,-1.0,5068.0,0.0,0.0,0.0,#0c869d80d4206c100e808298385dbc83
1,0.0,0.0,0.0,0.0,37.964278,-121.775205,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,8.0,3.0,2.0,3.0,4.0,0.0,334.33,393.33,18.0,1.0,-1.0,4636.0,0.0,0.0,0.0,#0c86be16d33ac63ce76ab10a8ffaef62
1,0.0,0.0,0.0,0.0,36.154797,-115.127052,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,8.0,3.0,6.0,4.0,1.0,0.0,338.22,412.46,80.0,1.0,-1.0,3643.0,0.0,0.0,0.0,#0c86ce805d70b4e4ed53e85952078f59
-1,0.0,0.0,0.0,0.0,26.268806,-80.24099,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,4.0,1.0,0.0,216.96,255.25,18.0,1.0,-1.0,5002.0,0.0,0.0,0.0,#0c871ca89ff6eac498ecf3bcf7c9cce6
-1,0.0,0.0,0.0,0.0,42.185924,-71.771885,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,13.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,454.73,554.55,25.0,-1.0,1.0,3643.0,0.0,0.0,0.0,#0c8755eedc7e8c273bc92a39e3cb73e2
-1,0.0,0.0,0.0,0.0,40.746647,-73.362701,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,3.0,2.0,0.0,588.13,691.92,25.0,-1.0,-1.0,4699.0,0.0,0.0,0.0,#0c877c51c2dccdc995db53d439fd89f5
-1,0.0,0.0,0.0,0.0,34.039474,-118.182133,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,7.0,7.0,3.0,4.0,3.0,0.0,578.1,680.12,120.0,-1.0,-1.0,4040.0,0.0,0.0,0.0,#0c877dd80635e78ce4be66838c4b4fa9
1,0.0,0.0,0.0,0.0,29.242134,-98.474478,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,12.0,3.0,2.0,3.0,3.0,4.0,4.0,0.0,7098.54,8351.22,120.0,-1.0,-1.0,4925.0,0.0,0.0,0.0,#0c8798bc974127f6db2d08bb6a7990de
-1,0.0,0.0,0.0,0.0,40.582024,-74.159409,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,21.0,6.0,0.0,0.0,3.0,4.0,4.0,0.0,178.94,210.52,100.0,1.0,-1.0,4284.0,0.0,0.0,0.0,#0c879acdf17c0f094fbb80e769ed4b87
1,0.0,0.0,0.0,0.0,39.8412,-85.960065,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,9.0,7.0,2.0,4.0,2.0,0.0,467.0,569.51,8.0,-1.0,-1.0,3118.0,0.0,0.0,0.0,#0c87ae9cc0cda108ae6fdbb18d8ab7ac
1,0.0,0.0,0.0,0.0,39.760364,-86.542209,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,13.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,147.6,180.0,100.0,-1.0,-1.0,2524.0,0.0,0.0,0.0,#0c87c163947ac9757fda44b4c39da4d9
1,0.0,0.0,0.0,0.0,42.354891,-83.028786,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,16.0,5.0,8.0,3.0,2.0,4.0,2.0,0.0,498.58,586.56,27.0,-1.0,-1.0,4872.0,0.0,0.0,0.0,#0c87c7bc78cf2f47df6b36d9a19d2b29
1,0.0,0.0,0.0,0.0,42.993919,-87.983841,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,287.74,338.52,25.0,-1.0,-1.0,4209.0,0.0,0.0,0.0,#0c88121599d209682b4cc9e55efd7b6f
1,0.0,0.0,0.0,0.0,35.032159,-106.709088,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,23.0,6.0,1.0,4.0,2.0,0.0,804.29,946.22,24.0,-1.0,-1.0,3930.0,0.0,0.0,0.0,#0c8825b87dde08d5e5350465d16788cb
-1,0.0,0.0,0.0,0.0,31.147314,-81.491473,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,2.0,3.0,4.0,0.0,374.25,440.29,28.0,-1.0,1.0,4054.0,0.0,0.0,0.0,#0c889cb8f2be3ecfe6b7bdea5b69afa3
-1,0.0,0.0,0.0,0.0,40.728054,-73.79055,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,17.0,6.0,2.0,4.0,2.0,0.0,378.42,434.97,9.0,-1.0,1.0,3748.0,0.0,0.0,0.0,#0c88a3687cd47c97c5ca28fe567afec2
-1,0.0,0.0,0.0,0.0,40.919878,-73.840702,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,4.0,1.0,0.0,721.6,880.0,30.0,-1.0,-1.0,2543.0,0.0,0.0,0.0,#0c88a3c016824b3878475068de69a497
1,0.0,0.0,0.0,0.0,33.801426,-117.8271,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,3.0,4.0,1.0,0.0,542.24,637.93,25.0,-1.0,-1.0,5061.0,0.0,0.0,0.0,#0c88a79c9f7b7a18c611885a0f7e220c
1,0.0,0.0,0.0,0.0,34.104265,-118.236665,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,4.0,2.0,13.0,2.0,2.0,3.0,2.0,0.0,244.0,297.56,30.0,-1.0,-1.0,3209.0,0.0,0.0,0.0,#0c88b3a00da161b437ef57517b049f1b
1,0.0,0.0,0.0,0.0,33.697994,-84.372452,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,156.29,183.87,20.0,1.0,-1.0,4955.0,0.0,0.0,0.0,#0c88d43f72fcda147d8bbb78f7bce900
1,0.0,0.0,0.0,0.0,40.823219,-73.897385,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,15.0,2.0,15.0,2.0,2.0,4.0,2.0,0.0,881.0,1074.39,350.0,1.0,-1.0,3149.0,0.0,0.0,0.0,#0c88d71d3e71eb90c803fff0259382a3
1,0.0,0.0,0.0,0.0,36.460122,-81.532566,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,8.0,3.0,3.0,2.0,2.0,0.0,315.0,384.15,550.0,-1.0,-1.0,2802.0,0.0,0.0,0.0,#0c88e0d96776483ccfd9484419b1b169
1,0.0,0.0,0.0,0.0,33.926079,-118.244219,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,5.0,7.0,0.0,0.0,4.0,4.0,1.0,0.0,391.55,477.5,35.0,-1.0,-1.0,2473.0,0.0,0.0,0.0,#0c89091c8b842b93a0830d201fe5692c
1,0.0,0.0,0.0,0.0,40.774377,-73.984928,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,6.0,4.0,0.0,0.0,6.0,4.0,4.0,0.0,440.92,518.73,20.0,1.0,-1.0,4605.0,0.0,0.0,0.0,#0c8911c97874e51016d817bc1112d99c
1,0.0,0.0,0.0,0.0,34.035679,-118.311592,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,8.0,3.0,10.0,5.0,2.0,4.0,3.0,0.0,448.06,527.13,60.0,1.0,-1.0,4570.0,0.0,0.0,0.0,#0c8937e8c0c78d946336099e30369715
1,0.0,0.0,0.0,0.0,41.698797,-87.533014,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,16.0,5.0,3.0,4.0,1.0,0.0,696.0,848.78,12.0,-1.0,-1.0,3403.0,0.0,0.0,0.0,#0c8957cd5fea8ff498a2cd016ef95958
1,0.0,0.0,0.0,0.0,37.727847,-122.407313,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,21.0,6.0,1.0,4.0,1.0,0.0,474.75,558.53,23.0,-1.0,-1.0,4231.0,0.0,0.0,0.0,#0c897f6de56576202a66c59fa4b71023
1,0.0,0.0,0.0,0.0,42.700488,-71.176792,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,16.0,5.0,17.0,6.0,6.0,4.0,3.0,0.0,282.66,332.54,50.0,-1.0,-1.0,4222.0,0.0,0.0,0.0,#0c8988ea017510d0dcf5efca649b6e74
-1,0.0,0.0,0.0,0.0,34.195648,-118.442179,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,7.0,7.0,3.0,4.0,1.0,0.0,469.52,552.38,14.0,-1.0,-1.0,4850.0,0.0,0.0,0.0,#0c89932fb54d91561c7edcd00cd85206
