Label,ID,,,,Latitude,Longitude,,,,School Metro,,,School Charter,School Magnet,School Year Round,School Nlns,School Kipp,School Charter Ready Promise,Teacher Prefix,Teach For America,Teacher NY Teaching Fellow,Primary Focus Subject,Primary Focus Area,Secondary Focus Subject,Secondary Focus Area,Resource Type,Poverty Level,Grade Level,,Total Price,Total Price Plus Opt,Students Reached,Eligible For Double Your Impact,Eligible Almost Home Match,Date Posted,,,Is Fully Funded,ID
1,0.0,0.0,0.0,0.0,36.203491,-115.02666,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,24.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,157.86,185.72,38.0,1.0,-1.0,4875.0,0.0,0.0,0.0,#04273b0a345998297d35fc691e984146
-1,0.0,0.0,0.0,0.0,37.354536,-121.810019,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,10.0,5.0,2.0,4.0,2.0,0.0,223.99,263.52,35.0,-1.0,-1.0,4157.0,0.0,0.0,0.0,#042760b4355714f6165500935a800d47
1,0.0,0.0,0.0,0.0,39.668419,-86.132468,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,7.0,7.0,0.0,0.0,2.0,4.0,1.0,0.0,1385.8,1690.0,21.0,-1.0,-1.0,2563.0,0.0,0.0,0.0,#0427796247847aa3dafb212b62e000a5
1,0.0,0.0,0.0,0.0,35.323464,-97.459378,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,7.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,467.89,550.46,44.0,-1.0,-1.0,4920.0,0.0,0.0,0.0,#04277abdfd45cef19add1081c3117534
-1,0.0,0.0,0.0,0.0,37.962325,-121.789821,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,3.0,8.0,3.0,3.0,3.0,2.0,0.0,2501.14,2942.52,28.0,-1.0,-1.0,3907.0,0.0,0.0,0.0,#042786826c1d685ce77e9c5e8f46acfd
1,0.0,0.0,0.0,0.0,39.974365,-75.81331,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,370.0,451.22,40.0,-1.0,-1.0,3011.0,0.0,0.0,0.0,#04279cbfa915a873121f09e4324ffac3
1,0.0,0.0,0.0,0.0,33.851983,-79.075037,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,898.47,1032.72,150.0,-1.0,1.0,3864.0,0.0,0.0,0.0,#0427b9573c7bca6ab82ed7eb069ae379
1,0.0,0.0,0.0,0.0,34.855612,-86.93294,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,0.0,0.0,6.0,4.0,2.0,0.0,210.53,247.68,7.0,-1.0,-1.0,4708.0,0.0,0.0,0.0,#042860fc0896459eb9b2177762de0b64
-1,0.0,0.0,0.0,0.0,41.90263,-87.673743,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,7.0,7.0,1.0,4.0,1.0,0.0,368.69,449.62,41.0,1.0,-1.0,3564.0,0.0,0.0,0.0,#0428af3eb5208683007674a23876bee5
1,0.0,0.0,0.0,0.0,40.771709,-73.987174,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,17.0,6.0,25.0,6.0,3.0,4.0,2.0,0.0,525.0,640.24,0.0,-1.0,-1.0,1293.0,0.0,0.0,0.0,#0428b4b3d667eb9d9a6bf0d152fb4a41
-1,0.0,0.0,0.0,0.0,29.485647,-98.318626,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,0.0,0.0,3.0,4.0,2.0,0.0,254.93,299.92,25.0,-1.0,-1.0,4196.0,0.0,0.0,0.0,#0428b4ed0a2cda8c74442456a5c404f6
1,0.0,0.0,0.0,0.0,47.523479,-122.324364,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,23.0,6.0,6.0,4.0,2.0,0.0,531.55,625.35,65.0,-1.0,-1.0,4585.0,0.0,0.0,0.0,#0428f1da478068f21c926e4eceac87ec
1,0.0,0.0,0.0,0.0,40.637905,-74.342834,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,3.0,12.0,3.0,3.0,1.0,3.0,0.0,703.05,827.12,130.0,-1.0,-1.0,4125.0,0.0,0.0,0.0,#042903a0f1daa25905c80d66f057c796
1,0.0,0.0,0.0,0.0,36.171082,-95.924882,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,17.0,6.0,23.0,6.0,3.0,4.0,1.0,0.0,520.76,612.66,50.0,1.0,-1.0,4012.0,0.0,0.0,0.0,#0429147ace29851e8dd73feb13f47b5a
1,0.0,0.0,0.0,0.0,38.934464,-77.024002,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,3.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0,244.19,287.28,50.0,-1.0,-1.0,3877.0,0.0,0.0,0.0,#04298eb4fff904836b3074842ee91482
-1,0.0,0.0,0.0,0.0,35.824799,-79.816537,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,3.0,3.0,0.0,364.0,443.9,100.0,-1.0,-1.0,3323.0,0.0,0.0,0.0,#0429b954bd04d8731374315f0935c68d
1,0.0,0.0,0.0,0.0,37.065013,-94.541632,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,16.0,5.0,27.0,5.0,1.0,3.0,2.0,0.0,792.7,932.59,23.0,-1.0,-1.0,4258.0,0.0,0.0,0.0,#042a0b6f23c8703d956bdc58d0ef4bd5
-1,0.0,0.0,0.0,0.0,37.834587,-122.291946,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,25.0,6.0,12.0,3.0,3.0,4.0,3.0,0.0,927.18,1090.8,35.0,-1.0,-1.0,4627.0,0.0,0.0,0.0,#042a0f0bbd59435e7cb82f5bba9deb8b
1,0.0,0.0,0.0,0.0,37.684967,-121.742363,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,6.0,4.0,9.0,7.0,1.0,3.0,1.0,0.0,308.95,363.47,26.0,1.0,-1.0,4405.0,0.0,0.0,0.0,#042a16e8a8cc121637ce2c2ca7a68a53
1,0.0,0.0,0.0,0.0,44.096641,-70.191734,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,174.78,205.62,21.0,-1.0,-1.0,4271.0,0.0,0.0,0.0,#042a2d128bce12363208d0349b55c5a1
-1,0.0,0.0,0.0,0.0,29.969398,-95.687067,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,3.0,12.0,3.0,3.0,2.0,1.0,0.0,320.0,390.24,40.0,-1.0,-1.0,3086.0,0.0,0.0,0.0,#042a3cbb7e6b442f929e52832eafa2c3
1,0.0,0.0,0.0,0.0,33.8008,-118.347677,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,10.0,5.0,7.0,7.0,2.0,2.0,1.0,0.0,452.7,532.59,30.0,-1.0,-1.0,4390.0,0.0,0.0,0.0,#042a5536ae10b9dc94bc5b545ff69fd2
1,0.0,0.0,0.0,0.0,41.737241,-87.57309,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,4.0,4.0,0.0,560.91,684.04,80.0,1.0,-1.0,3518.0,0.0,0.0,0.0,#042a63ec602b83179fb3d3a3b1056eaa
1,0.0,0.0,0.0,0.0,39.774352,-89.671387,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,17.0,6.0,1.0,3.0,3.0,0.0,430.67,506.67,15.0,-1.0,1.0,3953.0,0.0,0.0,0.0,#042a6e488f5ff2d1579ea9da12bc223c
1,0.0,0.0,0.0,0.0,34.095066,-118.313934,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,0.0,0.0,3.0,3.0,4.0,0.0,377.53,444.15,100.0,-1.0,-1.0,4472.0,0.0,0.0,0.0,#042a87bbf77e0906e1ae6a94e751c5d2
1,0.0,0.0,0.0,0.0,37.651288,-122.07252,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,3.0,12.0,3.0,1.0,4.0,2.0,0.0,364.0,443.9,400.0,-1.0,-1.0,3253.0,0.0,0.0,0.0,#042b1cd925fa673fc9b9dffb7fbd8100
-1,0.0,0.0,0.0,0.0,34.9817,-82.058539,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,17.0,6.0,3.0,3.0,2.0,0.0,369.0,450.0,38.0,-1.0,-1.0,3068.0,0.0,0.0,0.0,#042b9e82cc881222760337174acd1b07
1,0.0,0.0,0.0,0.0,29.697578,-95.502113,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,19.0,7.0,6.0,3.0,2.0,0.0,337.12,396.61,30.0,1.0,-1.0,3876.0,0.0,0.0,0.0,#042bcd130e7453f0b284a606682dd9b3
1,0.0,0.0,0.0,0.0,34.78249,-98.289875,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,12.0,3.0,2.0,3.0,6.0,3.0,2.0,0.0,565.04,664.75,30.0,-1.0,1.0,4355.0,0.0,0.0,0.0,#042bda86808d2b6b20ce3cad1e32638a
1,0.0,0.0,0.0,0.0,38.939623,-119.74249,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,25.0,6.0,3.0,3.0,2.0,0.0,1408.82,1657.44,90.0,-1.0,-1.0,4627.0,0.0,0.0,0.0,#042bde2a4ddf7e66174f795758857cce
1,0.0,0.0,0.0,0.0,42.025307,-91.679634,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,3.0,4.0,0.0,751.22,883.79,150.0,-1.0,-1.0,4504.0,0.0,0.0,0.0,#042bf033eefcabd70df9d17a9332908c
1,0.0,0.0,0.0,0.0,37.369357,-121.814075,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,14.0,7.0,24.0,4.0,3.0,4.0,1.0,0.0,516.6,630.0,20.0,-1.0,-1.0,2003.0,0.0,0.0,0.0,#042c00e9e96ad3f55eed280d475feb13
-1,0.0,0.0,0.0,0.0,29.696053,-95.614895,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,477.41,561.66,240.0,-1.0,-1.0,4669.0,0.0,0.0,0.0,#042c0f374f06e035c304c268ec95a3f9
1,0.0,0.0,0.0,0.0,39.790356,-86.208855,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,12.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,236.97,278.79,26.0,-1.0,-1.0,4097.0,0.0,0.0,0.0,#042c42566353bbbbc36c0330f5e9c476
1,0.0,0.0,0.0,0.0,34.063079,-118.29006,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,25.0,6.0,10.0,5.0,1.0,1.0,3.0,0.0,299.23,352.04,180.0,-1.0,-1.0,3883.0,0.0,0.0,0.0,#042c89164a72ba049d20160c9d122259
1,0.0,0.0,0.0,0.0,26.158043,-80.14315,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,8.0,3.0,3.0,4.0,1.0,0.0,577.91,679.89,7.0,1.0,-1.0,5017.0,0.0,0.0,0.0,#042cbe503ce0fe9a3d025a7be824734d
1,0.0,0.0,0.0,0.0,39.330156,-84.554519,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,192.65,226.65,48.0,-1.0,-1.0,5109.0,0.0,0.0,0.0,#042ccc82e4e202ecdfd2aeefb55cb2bd
1,0.0,0.0,0.0,0.0,37.732399,-122.457611,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,3.0,22.0,7.0,3.0,3.0,4.0,0.0,172.53,202.98,999.0,1.0,-1.0,4425.0,0.0,0.0,0.0,#042cee7f4448ed7909efaab1efdb6695
1,0.0,0.0,0.0,0.0,41.62509,-79.667459,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,353.0,430.49,100.0,-1.0,-1.0,3010.0,0.0,0.0,0.0,#042cf35ab461cc86d8b4c8dc1d5a9bce
-1,0.0,0.0,0.0,0.0,21.344914,-157.931017,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,14.0,7.0,3.0,3.0,1.0,0.0,355.69,408.84,8.0,-1.0,-1.0,3874.0,0.0,0.0,0.0,#042cfb8d8681ff5d1eff33ad0af7214b
1,0.0,0.0,0.0,0.0,33.561183,-81.712269,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,8.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,385.73,453.8,102.0,1.0,-1.0,4086.0,0.0,0.0,0.0,#042d1666b1910ce7f5f172e62a61dcc2
1,0.0,0.0,0.0,0.0,36.503715,-77.640074,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,3.0,1.0,-1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,580.4,682.82,100.0,-1.0,-1.0,4453.0,0.0,0.0,0.0,#042d28d5f40b3e38e737d7e05e40ddb8
1,0.0,0.0,0.0,0.0,42.36764,-71.085182,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,12.0,3.0,20.0,7.0,1.0,3.0,4.0,0.0,138.22,168.56,45.0,1.0,-1.0,3597.0,0.0,0.0,0.0,#042d58faf86189b88781e6326e65a9a9
1,0.0,0.0,0.0,0.0,39.866503,-86.473272,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0,-1.0,12.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,562.54,661.81,26.0,-1.0,-1.0,4419.0,0.0,0.0,0.0,#042d639e43e5e79c9e2843dff8da7233
1,0.0,0.0,0.0,0.0,34.223057,-118.461754,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,25.0,6.0,3.0,4.0,2.0,0.0,544.88,641.04,18.0,1.0,-1.0,4387.0,0.0,0.0,0.0,#042d6d51b20ed05db78d3d664bdd4edd
-1,0.0,0.0,0.0,0.0,28.003064,-82.296821,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,6.0,4.0,20.0,7.0,2.0,4.0,4.0,0.0,434.89,511.64,100.0,1.0,-1.0,4544.0,0.0,0.0,0.0,#042d7b4d59fa969fb00baa887545e84f
1,0.0,0.0,0.0,0.0,39.212913,-84.474132,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,23.0,6.0,3.0,4.0,1.0,0.0,787.94,926.99,22.0,1.0,-1.0,4062.0,0.0,0.0,0.0,#042d819bd1a851b9d7b2c30be24516e9
1,0.0,0.0,0.0,0.0,42.114292,-80.051819,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,652.15,767.24,30.0,1.0,-1.0,4281.0,0.0,0.0,0.0,#042d97bb6c0d34202cadb71adaf0f3b3
1,0.0,0.0,0.0,0.0,45.541901,-122.580666,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,24.0,4.0,24.0,4.0,2.0,3.0,4.0,0.0,312.0,380.49,65.0,-1.0,-1.0,3213.0,0.0,0.0,0.0,#042da3dc56f91907346a74f294afa4b4
-1,0.0,0.0,0.0,0.0,39.309581,-76.657365,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,24.0,4.0,24.0,4.0,2.0,4.0,4.0,0.0,568.02,692.71,175.0,-1.0,-1.0,3359.0,0.0,0.0,0.0,#042daace3abeb186e8d6d465979f0be1
