Label,ID,,,,Latitude,Longitude,,,,School Metro,,,School Charter,School Magnet,School Year Round,School Nlns,School Kipp,School Charter Ready Promise,Teacher Prefix,Teach For America,Teacher NY Teaching Fellow,Primary Focus Subject,Primary Focus Area,Secondary Focus Subject,Secondary Focus Area,Resource Type,Poverty Level,Grade Level,,Total Price,Total Price Plus Opt,Students Reached,Eligible For Double Your Impact,Eligible Almost Home Match,Date Posted,,,Is Fully Funded,ID
-1,0.0,0.0,0.0,0.0,39.82827,-86.112872,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,439.0,535.37,30.0,-1.0,-1.0,2943.0,0.0,0.0,0.0,#211a331cdf7fe9e4e3771a4648fc06ad
1,0.0,0.0,0.0,0.0,47.37954,-122.171509,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,780.42,951.73,22.0,-1.0,1.0,3760.0,0.0,0.0,0.0,#211a3a17d3a68a655aa55253b3795d92
1,0.0,0.0,0.0,0.0,33.949169,-118.294365,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,17.0,6.0,1.0,4.0,1.0,0.0,316.11,371.89,15.0,1.0,-1.0,4995.0,0.0,0.0,0.0,#211a4392493abbc15b52640a695beb87
-1,0.0,0.0,0.0,0.0,39.510684,-86.79075,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,22.0,7.0,0.0,0.0,6.0,3.0,4.0,0.0,1484.0,1809.76,400.0,-1.0,-1.0,2443.0,0.0,0.0,0.0,#211a57e3a30ec6d883e3b99549fe9b76
-1,0.0,0.0,0.0,0.0,42.005127,-88.088114,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,23.0,6.0,3.0,2.0,3.0,0.0,815.01,958.84,75.0,-1.0,1.0,4041.0,0.0,0.0,0.0,#211a7cbd98a5e35bf5855384a6d0d3fb
1,0.0,0.0,0.0,0.0,36.154797,-115.127052,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,2.0,4.0,2.0,0.0,257.28,302.68,750.0,-1.0,-1.0,5069.0,0.0,0.0,0.0,#211a967bcea1c2234283f24b39785e97
1,0.0,0.0,0.0,0.0,40.267539,-74.266001,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,5.0,7.0,26.0,1.0,2.0,4.0,1.0,0.0,217.6,256.0,20.0,-1.0,-1.0,3923.0,0.0,0.0,0.0,#211a9d5cbecf3834c02133723b712c44
1,0.0,0.0,0.0,0.0,35.30312,-80.771333,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,0.0,0.0,2.0,4.0,4.0,0.0,269.0,328.05,150.0,1.0,-1.0,3327.0,0.0,0.0,0.0,#211a9ff7806e6ea467ddf09aa4ad92c3
1,0.0,0.0,0.0,0.0,40.75268,-92.409481,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,24.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,934.34,1099.22,58.0,-1.0,-1.0,4452.0,0.0,0.0,0.0,#211ab712d82f02de6c09d27ff999e913
1,0.0,0.0,0.0,0.0,40.660793,-73.988731,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,25.0,6.0,25.0,6.0,6.0,4.0,3.0,0.0,791.0,964.63,60.0,-1.0,-1.0,2046.0,0.0,0.0,0.0,#211abfdafeb4624b75e0942730a03a35
1,0.0,0.0,0.0,0.0,33.60931,-117.677353,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,2.0,1.0,0.0,451.38,531.04,32.0,-1.0,-1.0,4807.0,0.0,0.0,0.0,#211ac018542a6fc75c491a769943473b
1,0.0,0.0,0.0,0.0,40.792938,-73.947174,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,17.0,6.0,1.0,4.0,3.0,0.0,445.88,543.76,75.0,-1.0,-1.0,2438.0,0.0,0.0,0.0,#211acb156b71a07317cd340407824ce8
1,0.0,0.0,0.0,0.0,40.831314,-73.902306,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,6.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,618.48,727.62,110.0,1.0,-1.0,5054.0,0.0,0.0,0.0,#211ae47f6ad213b004f5125399363eaa
1,0.0,0.0,0.0,0.0,39.133591,-84.422249,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,17.0,6.0,1.0,2.0,3.0,0.0,298.0,363.41,60.0,-1.0,-1.0,2857.0,0.0,0.0,0.0,#211af0c58eda1b33e9f34d492e5b67dc
1,0.0,0.0,0.0,0.0,40.702224,-73.942016,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,4.0,20.0,7.0,3.0,4.0,1.0,0.0,524.8,640.0,100.0,-1.0,-1.0,2553.0,0.0,0.0,0.0,#211b264cb10301e4c53e51dd7e2e2dba
1,0.0,0.0,0.0,0.0,40.488938,-80.018068,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,3.0,0.0,0.0,3.0,4.0,4.0,0.0,226.93,266.98,146.0,-1.0,-1.0,4254.0,0.0,0.0,0.0,#211b3c0342ffa04e174190aade22691b
-1,0.0,0.0,0.0,0.0,42.110278,-86.465285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,304.83,371.74,30.0,1.0,-1.0,3653.0,0.0,0.0,0.0,#211b4b0e8b18ebeffbd1faf5f8215f10
1,0.0,0.0,0.0,0.0,28.036039,-82.566547,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,26.0,1.0,2.0,4.0,2.0,0.0,278.78,327.98,38.0,1.0,-1.0,5058.0,0.0,0.0,0.0,#211b667031352e2a0d26d1dae885a54b
-1,0.0,0.0,0.0,0.0,40.007919,-90.423394,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,4.0,1.0,0.0,541.48,637.04,10.0,-1.0,-1.0,4119.0,0.0,0.0,0.0,#211b724616ae2d927bfc73b6cf790506
1,0.0,0.0,0.0,0.0,40.666329,-73.876363,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,17.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,296.23,361.26,16.0,-1.0,-1.0,1805.0,0.0,0.0,0.0,#211b997faeb1a887de79d79cb72030e2
1,0.0,0.0,0.0,0.0,41.746157,-72.698527,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,17.0,6.0,8.0,3.0,2.0,4.0,1.0,0.0,270.0,329.27,23.0,-1.0,-1.0,3270.0,0.0,0.0,0.0,#211bb7f398f10a5f2d338fbadf93fb67
1,0.0,0.0,0.0,0.0,41.136955,-73.556259,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,3.0,3.0,0.0,456.0,556.1,198.0,-1.0,-1.0,3259.0,0.0,0.0,0.0,#211bdd3ffc9cde669d17272d6dd85b1d
1,0.0,0.0,0.0,0.0,41.891289,-87.665516,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,224.63,273.94,8.0,-1.0,-1.0,3621.0,0.0,0.0,0.0,#211be654cc2de5c9648723462bca0b1c
-1,0.0,0.0,0.0,0.0,33.550063,-81.674726,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,1.0,4.0,2.0,4.0,1.0,0.0,282.0,343.9,85.0,-1.0,-1.0,2927.0,0.0,0.0,0.0,#211bfef273bbef8dc622ca19a3b4af23
1,0.0,0.0,0.0,0.0,37.665913,-122.436035,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,544.28,663.76,20.0,-1.0,-1.0,2224.0,0.0,0.0,0.0,#211c00c4d7a02903c86c40540da8a14a
1,0.0,0.0,0.0,0.0,37.800026,-122.23761,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,24.0,4.0,8.0,3.0,2.0,4.0,1.0,0.0,148.84,175.11,28.0,-1.0,-1.0,4186.0,0.0,0.0,0.0,#211c32db1d2af65b7064a670a02a77ae
1,0.0,0.0,0.0,0.0,40.6578,-74.000479,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,0.0,355.06,433.0,550.0,1.0,1.0,3683.0,0.0,0.0,0.0,#211c332691ce4fd264a7c9437007a087
1,0.0,0.0,0.0,0.0,34.396093,-82.249629,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,3.0,25.0,6.0,2.0,3.0,3.0,0.0,284.36,334.54,82.0,-1.0,-1.0,4567.0,0.0,0.0,0.0,#211c34466795bdb852eb7773779ae011
1,0.0,0.0,0.0,0.0,33.954913,-118.273892,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,23.0,6.0,3.0,4.0,1.0,0.0,932.16,1096.66,24.0,-1.0,-1.0,4412.0,0.0,0.0,0.0,#211c56c37ad138f72ee4bb180534d39c
1,0.0,0.0,0.0,0.0,29.003862,-81.296593,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,12.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,564.86,664.54,800.0,-1.0,-1.0,4618.0,0.0,0.0,0.0,#211c59c6264f3bd43653f7fd01db7a36
1,0.0,0.0,0.0,0.0,42.131318,-71.538641,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,17.0,6.0,3.0,2.0,2.0,0.0,549.49,646.46,24.0,-1.0,-1.0,4976.0,0.0,0.0,0.0,#211c81104ae43890ef39e1c4db419d2e
-1,0.0,0.0,0.0,0.0,29.880661,-97.708485,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,902.02,1061.2,135.0,-1.0,-1.0,4460.0,0.0,0.0,0.0,#211c99653cd8a590e043d448b6e04149
1,0.0,0.0,0.0,0.0,39.11703,-84.5223,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,247.48,291.15,23.0,-1.0,-1.0,4008.0,0.0,0.0,0.0,#211cbd81bc3b32f21d0ccb42c89df064
1,0.0,0.0,0.0,0.0,41.841687,-87.734371,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,3.0,3.0,1.0,4.0,3.0,0.0,415.26,488.54,300.0,-1.0,1.0,3882.0,0.0,0.0,0.0,#211cc77e66767a862d04a15a7f612d07
-1,0.0,0.0,0.0,0.0,33.956333,-118.433506,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,17.0,6.0,1.0,4.0,3.0,3.0,1.0,0.0,417.15,508.72,75.0,-1.0,-1.0,3417.0,0.0,0.0,0.0,#211cfd6fdafb161dcc2ba294d75c63b1
1,0.0,0.0,0.0,0.0,35.44101,-97.406029,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,26.0,1.0,25.0,6.0,3.0,4.0,3.0,0.0,462.32,543.91,25.0,-1.0,-1.0,4754.0,0.0,0.0,0.0,#211d31a80683468e4629ab0349809322
-1,0.0,0.0,0.0,0.0,32.78389,-96.806839,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,8.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,275.53,324.15,50.0,1.0,-1.0,5100.0,0.0,0.0,0.0,#211d3d234285af254e2141a9550a0538
1,0.0,0.0,0.0,0.0,42.931997,-88.850108,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,357.77,420.91,50.0,-1.0,-1.0,4389.0,0.0,0.0,0.0,#211d3f5da113ca8a5561671d5f9d4b01
1,0.0,0.0,0.0,0.0,47.866341,-122.170446,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,12.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,7098.58,8351.27,35.0,-1.0,-1.0,4988.0,0.0,0.0,0.0,#211d5ef69f773b03cdd98afdd95aefce
1,0.0,0.0,0.0,0.0,42.103056,-71.030098,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,8.0,3.0,26.0,1.0,3.0,4.0,3.0,0.0,387.96,456.42,300.0,-1.0,-1.0,4845.0,0.0,0.0,0.0,#211d8054bd62c12499886b847ce7e0a3
1,0.0,0.0,0.0,0.0,36.119686,-79.765367,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,14.0,7.0,2.0,4.0,2.0,0.0,202.0,246.34,30.0,1.0,-1.0,3137.0,0.0,0.0,0.0,#211da528e88ae25dcd8343f46944f097
-1,0.0,0.0,0.0,0.0,35.167732,-90.0255,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,7.0,7.0,4.0,2.0,2.0,4.0,1.0,0.0,235.65,277.24,400.0,-1.0,-1.0,4450.0,0.0,0.0,0.0,#211ddc8e1dd4f28dc8038053959ff287
1,0.0,0.0,0.0,0.0,39.049755,-95.685539,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,17.0,6.0,1.0,4.0,4.0,0.0,259.53,305.33,90.0,1.0,-1.0,4437.0,0.0,0.0,0.0,#211e14617fdc3c92fa30ecba092c926b
1,0.0,0.0,0.0,0.0,41.111641,-88.829807,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,9.0,7.0,1.0,4.0,2.0,0.0,216.5,254.71,25.0,1.0,-1.0,4359.0,0.0,0.0,0.0,#211e2c9f982f4f29a4cbd5bc98211eca
-1,0.0,0.0,0.0,0.0,29.960058,-95.73922,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,6.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,1764.74,2076.16,950.0,-1.0,-1.0,5025.0,0.0,0.0,0.0,#211ebbea0b8b9ed623bb5e00c8b82706
1,0.0,0.0,0.0,0.0,47.524975,-122.274734,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,24.0,4.0,17.0,6.0,1.0,4.0,2.0,0.0,490.98,577.62,360.0,1.0,-1.0,4286.0,0.0,0.0,0.0,#211ec37a07396e1354d2230e87d5f086
-1,0.0,0.0,0.0,0.0,36.715027,-76.253426,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,7.0,7.0,26.0,1.0,2.0,2.0,1.0,0.0,338.18,397.86,30.0,-1.0,-1.0,4118.0,0.0,0.0,0.0,#211ed2ad3f0e01384a04862028294d73
-1,0.0,0.0,0.0,0.0,31.200968,-89.024689,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,17.0,6.0,1.0,4.0,4.0,0.0,455.11,535.42,90.0,-1.0,-1.0,4975.0,0.0,0.0,0.0,#211ef0eaf2b07590b2ad214e36fb4dd4
1,0.0,0.0,0.0,0.0,44.504841,-88.333961,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,2.0,1.0,0.0,158.18,186.09,34.0,-1.0,-1.0,4396.0,0.0,0.0,0.0,#211efce76a086f58bd18c99ef3bee821
1,0.0,0.0,0.0,0.0,36.463138,-94.106994,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,6.0,4.0,1.0,4.0,2.0,3.0,1.0,0.0,393.17,479.48,400.0,-1.0,-1.0,3538.0,0.0,0.0,0.0,#211f551117f0918fa67dfebdb373f39c
1,0.0,0.0,0.0,0.0,39.790356,-86.208855,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,15.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,291.0,354.88,400.0,1.0,-1.0,3303.0,0.0,0.0,0.0,#211f57416f9799391d41864f1b47144f
1,0.0,0.0,0.0,0.0,38.969802,-76.982299,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,4.0,1.0,0.0,471.28,554.45,50.0,-1.0,-1.0,4474.0,0.0,0.0,0.0,#211f6622c35e1e8c3a77af0f6a8a8288
