Label,ID,,,,Latitude,Longitude,,,,School Metro,,,School Charter,School Magnet,School Year Round,School Nlns,School Kipp,School Charter Ready Promise,Teacher Prefix,Teach For America,Teacher NY Teaching Fellow,Primary Focus Subject,Primary Focus Area,Secondary Focus Subject,Secondary Focus Area,Resource Type,Poverty Level,Grade Level,,Total Price,Total Price Plus Opt,Students Reached,Eligible For Double Your Impact,Eligible Almost Home Match,Date Posted,,,Is Fully Funded,ID
-1,0.0,0.0,0.0,0.0,44.946404,-123.07707,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,3.0,2.0,0.0,277.29,326.22,27.0,-1.0,-1.0,3897.0,0.0,0.0,0.0,#0851710d68d49596264e99339d0f1ca5
1,0.0,0.0,0.0,0.0,32.297087,-95.65035,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,8.0,3.0,2.0,3.0,1.0,0.0,260.83,306.86,23.0,-1.0,-1.0,3994.0,0.0,0.0,0.0,#085182983ce5f51366c268265025d08e
1,0.0,0.0,0.0,0.0,39.930015,-75.156415,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,24.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,189.59,223.05,450.0,-1.0,1.0,4084.0,0.0,0.0,0.0,#0852081ee57a98129c612eae844bd930
-1,0.0,0.0,0.0,0.0,30.402442,-86.491457,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,10.0,5.0,12.0,3.0,6.0,2.0,1.0,0.0,324.65,381.94,18.0,-1.0,-1.0,4589.0,0.0,0.0,0.0,#08523b4d6576f25360080d0eb314d74d
1,0.0,0.0,0.0,0.0,40.68057,-74.353336,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,24.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,163.93,192.86,600.0,-1.0,-1.0,5044.0,0.0,0.0,0.0,#08523c109b14cf3cfe30ba3d4013a3ee
1,0.0,0.0,0.0,0.0,40.759644,-72.942474,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,17.0,6.0,2.0,3.0,1.0,0.0,439.0,535.37,24.0,-1.0,-1.0,3356.0,0.0,0.0,0.0,#085245e102a3613dabd801c21ebd2dc0
1,0.0,0.0,0.0,0.0,35.116808,-89.906436,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,21.0,6.0,0.0,0.0,3.0,4.0,4.0,0.0,900.37,1059.26,122.0,-1.0,-1.0,4110.0,0.0,0.0,0.0,#08525471b4397bb1f8bc25237e872ca8
1,0.0,0.0,0.0,0.0,25.786112,-80.133064,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,4.0,3.0,0.0,271.5,319.41,300.0,1.0,1.0,4103.0,0.0,0.0,0.0,#0852a0a3fe727b0af198472345bfbc6c
1,0.0,0.0,0.0,0.0,37.727417,-122.435089,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,17.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,470.46,553.48,100.0,-1.0,-1.0,4605.0,0.0,0.0,0.0,#0852b43735956af47b822960744738ef
-1,0.0,0.0,0.0,0.0,31.56714,-85.248835,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,221.08,254.11,22.0,-1.0,-1.0,3767.0,0.0,0.0,0.0,#0852d4a5a5e5b7769b267b0e9ad7c326
1,0.0,0.0,0.0,0.0,43.090595,-87.975235,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,6.0,4.0,1.0,0.0,191.45,233.48,30.0,-1.0,-1.0,3767.0,0.0,0.0,0.0,#0852df3f740488418713138c774bb1ec
-1,0.0,0.0,0.0,0.0,33.995687,-118.355509,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,20.0,7.0,3.0,4.0,1.0,0.0,642.67,783.74,20.0,-1.0,-1.0,2508.0,0.0,0.0,0.0,#0852e16129fa97d1cee66808ca628ccc
1,0.0,0.0,0.0,0.0,44.989899,-122.960327,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,8.0,3.0,17.0,6.0,3.0,4.0,2.0,0.0,1613.16,1967.27,30.0,-1.0,1.0,3747.0,0.0,0.0,0.0,#0852e7fbada6ea4bf994744ad404cdbc
1,0.0,0.0,0.0,0.0,43.941284,-94.927493,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,24.0,4.0,0.0,0.0,3.0,3.0,4.0,0.0,513.51,604.13,30.0,-1.0,-1.0,4410.0,0.0,0.0,0.0,#0852f60324b765970cad2dc97a79d071
1,0.0,0.0,0.0,0.0,47.343517,-122.280342,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,0.0,0.0,1.0,3.0,4.0,0.0,714.64,871.51,75.0,1.0,-1.0,3557.0,0.0,0.0,0.0,#08530f1d6b35122b5024f9c7a1b15273
1,0.0,0.0,0.0,0.0,33.903674,-88.135251,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,10.0,5.0,12.0,3.0,6.0,3.0,3.0,0.0,212.08,249.51,75.0,1.0,-1.0,4049.0,0.0,0.0,0.0,#085316dd3e844cbacc8606a68a5d2584
1,0.0,0.0,0.0,0.0,38.831753,-104.765381,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,4.0,1.0,0.0,420.08,494.21,60.0,-1.0,-1.0,4017.0,0.0,0.0,0.0,#08534827e9504d6d886782fc4dfa774e
1,0.0,0.0,0.0,0.0,48.423424,-122.329496,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,5.0,7.0,3.0,4.0,4.0,0.0,267.49,314.69,30.0,-1.0,-1.0,3954.0,0.0,0.0,0.0,#08534e149fdb1024f28d4a564477c9c0
-1,0.0,0.0,0.0,0.0,40.93518,-89.754771,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,10.0,5.0,6.0,2.0,2.0,0.0,193.5,227.65,15.0,-1.0,-1.0,3915.0,0.0,0.0,0.0,#08535556255e41764b0e3ca67fd10a09
1,0.0,0.0,0.0,0.0,40.813381,-73.913857,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,17.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,585.0,713.41,12.0,-1.0,-1.0,2956.0,0.0,0.0,0.0,#0853562a2230e97f0bf0320548472783
1,0.0,0.0,0.0,0.0,28.29366,-81.350664,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,16.0,5.0,10.0,5.0,1.0,3.0,4.0,0.0,331.89,390.46,115.0,1.0,-1.0,4070.0,0.0,0.0,0.0,#08537574b38a4ae7284e16d2cc22e564
1,0.0,0.0,0.0,0.0,33.952202,-118.35408,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,689.88,811.62,150.0,1.0,-1.0,4843.0,0.0,0.0,0.0,#08537fc3e6868bf6a70f31553573f0b0
1,0.0,0.0,0.0,0.0,44.852405,-74.287532,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,25.0,6.0,2.0,3.0,2.0,0.0,416.0,507.32,80.0,-1.0,-1.0,3236.0,0.0,0.0,0.0,#0853a7411c052834bf25cb6c46a6c5d8
1,0.0,0.0,0.0,0.0,36.183826,-115.22142,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,4.0,2.0,0.0,507.6,597.18,980.0,-1.0,1.0,4359.0,0.0,0.0,0.0,#0853b841c537ba2ccc5d741249b5e270
1,0.0,0.0,0.0,0.0,32.096867,-81.262115,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,17.0,6.0,2.0,3.0,1.0,0.0,429.56,505.36,7.0,1.0,-1.0,4708.0,0.0,0.0,0.0,#0853d7592a3c56a4236a2f77035f6ecf
1,0.0,0.0,0.0,0.0,36.029206,-115.071723,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,24.0,4.0,16.0,5.0,2.0,2.0,2.0,0.0,394.57,481.18,750.0,1.0,-1.0,3539.0,0.0,0.0,0.0,#08540351aa13bce5693bbc198bff73fd
1,0.0,0.0,0.0,0.0,28.24838,-82.185202,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,8.0,3.0,3.0,4.0,2.0,0.0,376.94,443.46,50.0,1.0,-1.0,4956.0,0.0,0.0,0.0,#0854c1ad6f3df1a15e8d45d9c445d6ac
-1,0.0,0.0,0.0,0.0,41.185754,-73.198056,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,17.0,6.0,3.0,4.0,2.0,0.0,894.74,1052.64,20.0,-1.0,-1.0,4014.0,0.0,0.0,0.0,#0854d3ec91a38c9719a32b9d923ccdc2
1,0.0,0.0,0.0,0.0,40.773753,-73.985376,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,2.0,4.0,4.0,0.0,167.14,203.83,85.0,1.0,-1.0,3564.0,0.0,0.0,0.0,#0854dafa79f941ff220cf7dc7adc8a1f
1,0.0,0.0,0.0,0.0,32.851771,-97.153112,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,25.0,6.0,1.0,3.0,2.0,0.0,561.0,684.15,425.0,1.0,-1.0,3208.0,0.0,0.0,0.0,#085503b3252f566683554b45b499789f
1,0.0,0.0,0.0,0.0,39.020409,-94.285356,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,25.0,6.0,3.0,3.0,2.0,0.0,537.49,632.34,25.0,-1.0,-1.0,4625.0,0.0,0.0,0.0,#085505ceb724b790610f15df5aa9777e
-1,0.0,0.0,0.0,0.0,40.826251,-73.894282,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,17.0,6.0,3.0,4.0,2.0,0.0,610.39,718.11,12.0,1.0,-1.0,4997.0,0.0,0.0,0.0,#08550f335fd7a048b0c57959eb662ee7
1,0.0,0.0,0.0,0.0,34.262543,-118.314339,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,26.0,1.0,7.0,7.0,2.0,3.0,1.0,0.0,318.1,374.24,30.0,1.0,-1.0,4232.0,0.0,0.0,0.0,#08551b88416274617000d2c45d0910d7
1,0.0,0.0,0.0,0.0,36.716355,-80.05275,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,4.0,6.0,4.0,2.0,4.0,2.0,0.0,237.9,279.88,24.0,1.0,1.0,3968.0,0.0,0.0,0.0,#08551c7a5b4b9ed824dde0c55829d11b
1,0.0,0.0,0.0,0.0,28.294609,-81.361076,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,4.0,6.0,4.0,3.0,4.0,4.0,0.0,454.99,554.87,40.0,1.0,-1.0,3683.0,0.0,0.0,0.0,#0855206113d17a00479ee0a08c4ca885
1,0.0,0.0,0.0,0.0,39.224537,-105.999905,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,24.0,4.0,0.0,0.0,3.0,3.0,4.0,0.0,560.11,658.95,15.0,-1.0,-1.0,4774.0,0.0,0.0,0.0,#085537c70a920e48c25f8b104bc2af1c
-1,0.0,0.0,0.0,0.0,39.827898,-89.644447,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,376.94,443.46,27.0,-1.0,-1.0,4816.0,0.0,0.0,0.0,#0855711c7788ff6cc20717b7600a0471
-1,0.0,0.0,0.0,0.0,34.538672,-78.957155,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,26.0,1.0,6.0,4.0,2.0,0.0,213.95,251.71,50.0,-1.0,1.0,3886.0,0.0,0.0,0.0,#085572c652a30d9ea8939dfecc15cbc5
-1,0.0,0.0,0.0,0.0,42.5992,-73.534124,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,815.01,936.79,80.0,-1.0,-1.0,3798.0,0.0,0.0,0.0,#08559cca7bf4b2b2642e298aeedef416
1,0.0,0.0,0.0,0.0,37.782085,-122.224369,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,927.03,1130.52,50.0,1.0,-1.0,3538.0,0.0,0.0,0.0,#0855a053fb15be1f3a4e3878090d1f86
1,0.0,0.0,0.0,0.0,40.773753,-73.985376,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,22.0,7.0,0.0,0.0,1.0,4.0,4.0,0.0,840.83,989.21,680.0,-1.0,-1.0,4893.0,0.0,0.0,0.0,#0855acdb46bbcdc07453265518297d18
-1,0.0,0.0,0.0,0.0,43.02549,-77.749527,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,26.0,1.0,3.0,3.0,2.0,0.0,351.48,413.51,20.0,-1.0,-1.0,3997.0,0.0,0.0,0.0,#0855b2a27acda278edef778d9d41093f
-1,0.0,0.0,0.0,0.0,34.888724,-77.547733,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,6.0,3.0,1.0,0.0,371.05,452.5,20.0,-1.0,-1.0,2179.0,0.0,0.0,0.0,#0855b86bec74eee0307d9ea4a3784476
1,0.0,0.0,0.0,0.0,42.937984,-78.879761,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,27.0,5.0,16.0,5.0,3.0,4.0,4.0,0.0,339.49,399.4,310.0,1.0,-1.0,4455.0,0.0,0.0,0.0,#0855cbada3665a140873957e820dc0bf
1,0.0,0.0,0.0,0.0,40.648267,-73.946205,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,8.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,125.0,152.44,32.0,-1.0,-1.0,1660.0,0.0,0.0,0.0,#085609bd975755a40da2f48cd80fef9d
1,0.0,0.0,0.0,0.0,40.869698,-73.879114,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,12.0,3.0,0.0,0.0,4.0,4.0,2.0,0.0,220.38,268.76,13.0,-1.0,-1.0,1751.0,0.0,0.0,0.0,#08563e5a3df8e9e84f3a5fbd6d13fe72
1,0.0,0.0,0.0,0.0,34.001793,-117.854134,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,166.62,196.02,25.0,1.0,-1.0,4357.0,0.0,0.0,0.0,#0856463a8792a9540b3bf8a60a0720bc
1,0.0,0.0,0.0,0.0,41.983316,-87.670903,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,9.0,7.0,7.0,7.0,2.0,4.0,2.0,0.0,450.13,529.56,56.0,-1.0,-1.0,4305.0,0.0,0.0,0.0,#08564ec6f5e1450447d20c2583951d79
1,0.0,0.0,0.0,0.0,38.495808,-121.467407,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,0.0,0.0,2.0,4.0,4.0,0.0,787.87,926.91,150.0,1.0,-1.0,3915.0,0.0,0.0,0.0,#08566234c23f55749e9df4146ad1e3e7
1,0.0,0.0,0.0,0.0,36.008205,-114.935379,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.0,6.0,26.0,1.0,1.0,2.0,1.0,0.0,615.46,724.07,18.0,1.0,-1.0,4679.0,0.0,0.0,0.0,#085685e5ae90e8f746c66cd959ac0683
1,0.0,0.0,0.0,0.0,44.525365,-122.89051,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,8.0,3.0,25.0,6.0,2.0,3.0,1.0,0.0,342.06,402.42,29.0,-1.0,-1.0,5068.0,0.0,0.0,0.0,#08569a854fd82b2f9a891b417de0dc7f
-1,0.0,0.0,0.0,0.0,33.754715,-84.327667,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,6.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,1830.55,2153.59,360.0,-1.0,-1.0,5103.0,0.0,0.0,0.0,#0856a528677460edb55fe30e113d2a10
1,0.0,0.0,0.0,0.0,35.097797,-81.183022,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,0.0,0.0,1.0,2.0,4.0,0.0,446.0,543.9,130.0,-1.0,-1.0,3193.0,0.0,0.0,0.0,#0856c760ad772a765b31a363d04f9cdf
-1,0.0,0.0,0.0,0.0,34.721132,-76.951697,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,8.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,816.0,995.12,600.0,-1.0,-1.0,2949.0,0.0,0.0,0.0,#0857198b43cc8ee29b14a3f2574c1ac0
1,0.0,0.0,0.0,0.0,33.833399,-117.923631,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,26.0,1.0,10.0,5.0,3.0,4.0,4.0,0.0,948.38,1115.74,80.0,-1.0,-1.0,4629.0,0.0,0.0,0.0,#08571bafdd8c3a7e5a6c4324d4f1c0ca
1,0.0,0.0,0.0,0.0,42.994686,-85.661788,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,13.0,2.0,23.0,6.0,2.0,4.0,1.0,0.0,543.09,638.93,56.0,-1.0,1.0,3977.0,0.0,0.0,0.0,#08571c932f48ab5eb2f14e9d8161384a
1,0.0,0.0,0.0,0.0,42.902215,-78.890427,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,25.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,282.61,324.84,75.0,-1.0,-1.0,3788.0,0.0,0.0,0.0,#0857389c39fbb86011e1a7c1c6385edb
1,0.0,0.0,0.0,0.0,41.217153,-73.169382,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,5.0,7.0,5.0,7.0,6.0,4.0,1.0,0.0,422.0,514.63,21.0,-1.0,-1.0,2879.0,0.0,0.0,0.0,#08574ffe2252e8583e46f6a4bd614162
1,0.0,0.0,0.0,0.0,28.460535,-81.557445,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.0,6.0,17.0,6.0,2.0,3.0,1.0,0.0,226.0,275.61,20.0,-1.0,-1.0,3402.0,0.0,0.0,0.0,#08576c245af8001aff478c6875f37cbe
1,0.0,0.0,0.0,0.0,41.748823,-87.634492,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,6.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0,128.13,156.26,200.0,-1.0,-1.0,2554.0,0.0,0.0,0.0,#0857a3cd14842086503cfc30ac60117f
1,0.0,0.0,0.0,0.0,29.740189,-95.830177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.0,6.0,25.0,6.0,3.0,4.0,1.0,0.0,383.22,450.85,24.0,-1.0,-1.0,4679.0,0.0,0.0,0.0,#0857b65846ca42b555c1348bd76a8e2e
