projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
0423d1821f65b86f0d81452427a23f3d,acb692f9fa0dbae590e78725de9b7626,29f5250f061eb975e97960bb52935f0d,4.90E+11,37.118139,-113.632257,Santa Clara,UT,84765,suburban,Washington Co School District,Washington,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,moderate poverty,Grades 3-5,30,341.77,402.08,40,f,f,7/18/13,f,f,f,f,t,f,f,f,100,0,1
0423c18927379ee4091d11aabfb12ef3,f4c9ed095b85458dcf858e25f203af00,9310d3eb447a4e46bc5fc31ed007ceac,3.30E+11,42.888244,-71.320224,Derry,NH,3038,suburban,School Administrative Unit 10,Rockingham,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,moderate poverty,Grades 6-8,35,384.49,441.94,85,t,f,7/16/10,f,f,t,t,f,t,t,f,42,0,8
0423baae900863d7045f7205c4f3bd2f,bed4e59e1370470f3e7075c7b0f44ba0,8e6346efab08c1eb4855a7a71f42984c,90279000580,41.313022,-72.942511,New Haven,CT,6511,urban,New Haven City School District,New Haven,f,t,f,f,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,9,231.89,282.79,2,f,f,12/24/09,f,f,t,t,t,t,t,f,100,0,3
04237754b229843585ceaf4d4dbf5816,3ca9312f58c788e861cb7f1585716b7a,2751175a012d50f7c7650bdada3ea7b1,40345000283,33.536743,-112.106071,Phoenix,AZ,85021,urban,Glendale Union Hsd 205,Maricopa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Other,highest poverty,Grades 9-12,30,632.26,743.84,160,f,f,12/3/13,t,t,t,t,t,t,t,f,80,2,5
04235157c9e26813439ff947904bd0a6,e8bb1c281616f53aca71fa9cb618635b,41b9f78e3b0e24f03cd9e2b3c228a4fc,1.20E+11,28.027398,-82.128811,Plant City,FL,33563,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,27,Grades PreK-2,35,353.94,416.4,15,t,f,2/6/11,f,f,t,f,f,t,f,f,52,0,13
04232db155f06aaf16aeec9aad396133,b0253efe2e3e7202702fb83680dbde54,0fd88da0d559f2d9359eac90f609e964,62211002627,37.684967,-121.742363,Livermore,CA,94550,suburban,Livermore Valley Joint Unif SD,Alameda,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,35,379.19,446.11,24,f,f,1/19/11,f,f,t,f,t,f,t,f,100,0,1
04232606c6e1e63c19274b3e285a43dd,ffb89c8cc2b24e08c0b4a49646b64adf,dafdb176d9b3992950657f6e86bcd3ba,4.50E+11,32.936106,-80.137764,Summerville,SC,29485,rural,Dorchester Co School Dist 2,Dorchester,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Technology,moderate poverty,Grades 3-5,17,138,168.29,400,t,f,3/6/09,f,f,t,t,f,f,f,f,0,0,2
042310f97c862918d1c24645724b1e3a,695681166040f9509c47818142b57a88,3aa87bd7862986fd5e882f02d830823a,63942006579,33.8008,-118.347677,Torrance,CA,90505,urban,Torrance Unified Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Character Education,Applied Learning,Health & Wellness,Health & Sports,Supplies,moderate poverty,Grades PreK-2,35,443.18,521.39,30,t,f,11/21/11,f,f,t,t,f,t,t,f,0,0,3
0422fb3f133f5774ab6e592d47604ef4,3fed24a1f395952aff5ef31c584df4fb,d48c3420901f33df2ce3e845332c7db8,4.82E+11,32.733128,-97.288574,Fort Worth,TX,76105,urban,Ft Worth Ind School District,Tarrant,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,30,326.08,383.62,80,t,f,11/9/12,f,t,t,t,f,t,t,f,16,1,5
0422d7198df03084d585e7b55cda1fdf,acaf0fd2aad5420d1dbbef691343ac87,6f1cebb9b0bb87831eb73080b9f54426,3.60E+11,40.715298,-73.954837,Brooklyn,NY,11211,urban,New Visions for Public Schools,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Health & Wellness,Health & Sports,Gym & Fitness,Health & Sports,Technology,highest poverty,Grades 9-12,35,402.23,473.21,500,f,t,10/8/10,f,f,t,t,f,t,t,f,25,0,4
0422bb79ed796431f0e6fb4e42530bd7,128d06a53249d4c82a2bd8e92dff8749,fb7ea71c032dc9e23b5b4bf86e847ea8,61314001490,37.307321,-121.787998,San Jose,CA,95121,urban,Evergreen School District,Santa Clara,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Performing Arts,Music & The Arts,Supplies,high poverty,Grades PreK-2,17,334,407.32,18,f,f,2/26/07,f,f,f,f,f,f,f,f,,0,1
0422ba7e1885a23275f90765b5328e90,3ee97a48c2ce8c81c57df3d666a58966,ef8d163ea9e760d2155d7aeb50fa1e10,3.20E+11,36.092644,-115.131233,Las Vegas,NV,89119,urban,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Performing Arts,Music & The Arts,Books,highest poverty,Grades 3-5,17,150,182.93,20,f,f,5/12/08,f,f,t,t,t,f,t,f,100,0,1
042297f7f73a4ccbed922ad82849429c,5249fd17673f082d9060cff823a1a63b,64143be2ade85d83ed506aed1998600f,62271011620,33.97913,-118.229906,Huntington Pk,CA,90255,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,35,276.22,324.96,25,t,f,4/4/12,f,t,t,t,f,t,t,f,40,1,6
0422890b6d99798653e6960a54f8305f,915bce83c84216e9a1af699eccd0d2ea,e8bee6bced1f132f517be8c57e137ee2,61350001541,33.378049,-117.235272,Fallbrook,CA,92028,suburban,Fallbrook Union Elem Sch Dist,San Diego,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,163.69,192.58,29,f,f,7/7/13,f,f,t,t,t,t,t,f,100,0,7
0422826dd383263a31dfe031ed1a727c,0852a8ed550adb8b2a9f48a5c0a92da2,888edc2ce6c6d4ccf9a9ae6c8881f90d,4.40E+11,41.436116,-71.471325,Narragansett,RI,2882,suburban,Narragansett School District,Washington,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 3-5,30,239.9,282.24,20,f,f,9/2/12,f,t,t,f,t,f,f,f,100,1,1
04227727972829d9156ca811499aefa0,f508537f72c66440ec7a20bad57119bf,7e59e18edb0249c7ff459086bbb71672,4.70E+11,36.218208,-86.716675,Nashville,TN,37216,urban,Metro Nashville Pub Sd,Davidson,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades 3-5,30,137.19,161.4,20,t,f,12/23/13,f,t,t,t,f,t,f,f,40,7,10
04223d7df28feac0f7da26c668581d2c,8be9618c9be3281bb3fe3f4efaf32591,6752ed1d61b02585ff4e1040b5e29e66,40396000316,33.467747,-112.148575,Phoenix,AZ,85009,urban,Isaac Elem School District 5,Maricopa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30,499.3,587.41,32,f,f,11/19/13,t,t,t,t,t,t,f,f,68,5,10
04222bdc4635018651d4700ab882285d,cf4cb27191d52e44c688008c538e0452,5c76b2fcbfd7b404720b4817cd05b2fb,1.20E+11,27.082042,-82.118804,North Port,FL,34289,rural,Sarasota Co School District,Sarasota,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Books,highest poverty,Grades 6-8,35,215.63,253.68,110,f,f,8/21/10,f,t,f,t,t,f,f,f,100,1,0
042216aaa78e52f367c36dbd0018c719,e5c613a75f25581824468ef1b018fc5c,99c1867a9fa730b406a7d6ceffbe9160,3.20E+11,36.210438,-115.232308,Las Vegas,NV,89108,urban,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,17,252.51,307.94,110,f,f,3/6/09,f,,f,,f,,,,,,
042207aac64d837e8083e8325c987105,12469b6b1e9d37c321d9e8cb628eeaac,1aced7c33af12b5506d12d93688e4803,4.03E+11,36.957952,-94.790348,Quapaw,OK,74363,rural,Quapaw Independent Sch Dist 14,Ottawa,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,30,465.8,548,25,f,f,6/18/13,f,,f,,f,,,,,,
0422017b9ced4a8ade4c79ba29041bf6,63bdb038aecd938971b97c90703c03e7,a3df984430ca2f6dd45650b95e9efcdf,4.01E+11,35.519666,-98.975886,Clinton,OK,73601,,Clinton School District 99,Custer,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,9,436.96,532.88,150,f,f,9/1/09,f,f,t,f,f,f,t,f,0,0,1
0421f5be37d22df357e641f3fc7816a3,2afd4dd84df618f6b7ec2829ed52a2b0,4f9417df9d4d72b55f126f3f608b531d,4.02E+11,35.412556,-97.555695,Oklahoma City,OK,73119,urban,Oklahoma City School Dist,Oklahoma,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,30,193.38,227.51,20,t,f,8/30/12,f,f,t,f,f,f,t,f,0,0,2
0421e0b862d8408214f1d51a04a44956,a8be6c2545cc7f841d518f375e7cfb41,6dbf315e07403dce8d836c3ed7e636f0,63509006037,37.963951,-122.526291,San Rafael,CA,94901,urban,San Rafael Elem Sch District,Marin,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,35,156.81,184.48,23,f,f,12/21/10,f,f,t,t,t,f,t,f,100,0,1
04219a61123acac121b7b25f68a37ad6,c1f832f7032fd3f32d6431afdadda2f2,1899bd5509da16cd3cc8018130e1101f,5.30E+11,46.708355,-122.952911,Centralia,WA,98531,,Centralia School District 401,Lewis,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,,,Other,highest poverty,Grades 6-8,35,621.91,731.66,150,f,f,10/9/11,f,f,t,t,t,t,t,f,68,0,18
04217a84a0f7dd0ece3e02ecfe158b9d,ac923f2b7c7bfe20a0b30b1f4facacc4,0c42da2a31097df69d2065037d4ca315,1.73E+11,42.400887,-88.747696,Capron,IL,61012,rural,North Boone Cmty Unit SD 200,Boone,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,35,452.98,532.92,20,f,f,3/14/12,f,f,f,f,f,f,f,f,0,0,1
042156c7f792c184235ac87ac8aaa737,5cb075c3881947126e55dafae0f92c9c,5e6fc5c96c796f1a811ca65ad36819a9,3.62E+11,43.782919,-74.271217,Indian Lake,NY,12842,rural,Indian Lake Ctl School Dist,Hamilton,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Supplies,moderate poverty,Grades 9-12,9,415.96,507.27,150,t,f,3/27/09,f,f,t,f,f,f,t,f,,0,1
04215308f3ed3b66ace647a2ff67ae7d,7d47de0bbcea2370e9e80df7d5020996,0fb39b12253a60b851e51a223f6efe8f,1.71E+11,41.956725,-87.646118,Chicago,IL,60613,urban,Ravenswood-ridge Elem Network,Cook,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Supplies,highest poverty,Grades 3-5,9,359.57,438.5,64,f,f,3/3/10,f,f,t,t,f,t,t,f,33,0,8
04213b9926df00f49d2ffd9a91fef95d,bea9d1f2e0ffd88bf46f2f134577250d,692704c661deab27c3e5244ce966a30c,4.84E+11,29.77557,-95.604459,Houston,TX,77079,urban,Spring Branch Ind Sch District,Harris,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Extracurricular,Applied Learning,Technology,high poverty,Grades 9-12,30,592.74,697.34,200,t,f,10/6/13,f,f,t,f,f,f,t,f,0,0,2
042138ac671ab4a43d97dae2f91ae6d0,2522c116fd9b890f067a007cfebad06c,5b41e74136965cb917d9d8b46b1722f0,3.60E+11,40.717979,-74.013664,New York,NY,10282,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,t,t,Health & Life Science,Math & Science,Environmental Science,Math & Science,Technology,highest poverty,Grades 9-12,35,593.06,697.72,450,f,f,3/4/12,f,t,t,t,f,f,f,f,50,7,0
04211814999fc9b5b6ee930badd3bf90,c960671c10361eb9492243c93c0002d6,9fd373ea2517f68ba562e02ecbe0c517,4.50E+11,34.743927,-82.270065,Simpsonville,SC,29681,,Greenville Co School District,Greenville,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades 3-5,30,338.39,398.11,80,f,f,9/4/12,f,f,t,t,f,f,t,f,20,0,2
0420b1d26800765d112b9bd4b41f3e6d,4c9ffbf47be6083216555e642e46a176,22bdc9f62e9de2e44c9f41230dbbf253,1.30E+11,32.814247,-83.567818,Macon,GA,31217,,Bibb Co School District,Bibb,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,35,153.13,180.15,25,t,f,6/26/11,f,f,t,f,f,f,f,f,0,0,1
0420aa3ee3823c66099d810c71640697,a82bb103a41cbca4f3b374166ca071f3,7dae7c281c52cd896f19f4c6b1a21a9a,,40.677467,-75.484418,Northampton,PA,18067,suburban,Northampton Area Sch District,Northampton,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,35,198.86,233.95,26,f,f,12/30/11,f,f,t,t,f,f,t,f,50,0,2
0420a17e77a6210be096390c4b9acbcc,520263ee44d10b5d4f037f9b76c2d88b,b04931eaeb859a993d2c7a108f405cbc,2.92E+11,39.042948,-94.40328,Independence,MO,64055,suburban,Independence School Dist 30,Jackson,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Literature & Writing,Literacy & Language,Other,high poverty,Grades PreK-2,30,473.99,557.64,30,f,f,9/9/12,f,f,t,f,f,f,t,f,0,0,1
042086aec9bfd15bfcfe3b284c94c557,3d93e9917b524a1beeaca21fb3c155cf,5522e52727c4f8064cdaed34edb13b85,1.71E+11,41.958025,-87.702207,Chicago,IL,60618,urban,O'hare Elementary Network,Cook,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Other,Applied Learning,Technology,highest poverty,Grades PreK-2,17,467,569.51,25,f,f,10/25/08,f,f,t,t,t,f,t,f,100,0,2
04207e0d6db6f9ce1bccc59511e4d4a7,4eb8e2d0dfe5a70b48d4e8cade1bfd42,28058d49b7f4f42661fb1e4921e20222,2.92E+11,36.857862,-94.351676,Neosho,MO,64850,,Neosho School District R5,Newton,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Extracurricular,Applied Learning,Supplies,highest poverty,Grades 3-5,9,259.85,316.89,8,t,f,9/7/09,f,f,t,f,f,f,t,f,,0,1
042037dd4e03152498c7d83b5059f032,aaa4949954c9571316e315f2dda367c3,08d8e6a52e5e54015e8a7061cbfd4d66,62970004620,33.752391,-118.326184,Rch Palos Vrd,CA,90275,suburban,Palos Verdes Peninsula Unif SD,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Other,low poverty,Grades 6-8,30,582.14,684.87,15,f,f,10/27/13,f,,f,,f,,,,,,
042031024a3e33f3da159aaa60cb50c7,b241b2709c0a30d7a2c077fbfb180c82,53ffd44336e389ba527071885bffd174,3.90E+11,41.618685,-83.512882,Toledo,OH,43605,urban,Toledo Public Schools,Lucas,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,30,597.33,702.74,23,f,f,9/21/12,f,f,t,t,f,t,t,f,57,0,16
04202beff4029b4c84cb4662ffd95da7,c620390856b9ff3f3747bbd09c6e8181,a890c00af24dffbdbc188c4f38b608af,4.22E+11,39.995808,-75.105499,Philadelphia,PA,19134,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,30,833.74,980.87,900,t,f,8/17/13,f,f,f,t,t,t,f,f,100,0,3
04200933acba636910d07a2c49ca96c5,45d94dbb1e7a89abf1ef8d860ab550e2,a7e6c3a371c87b40221849442bbc5bd1,5.10E+11,37.491629,-77.546928,Richmond,VA,23236,suburban,Chesterfield Co Public Schools,Chesterfield,f,f,f,f,f,f,Mr.,t,f,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades 3-5,35,212.59,250.11,25,f,f,7/28/12,f,f,t,t,f,f,t,f,,0,1
042006a1c90dfae21ff65dec3374827f,aef21309adfd2ec93b2ee667d2d14e94,8e8e0f85777fb88a6512b809f8b771b4,5.50E+11,42.520213,-89.061491,Beloit,WI,53511,suburban,Beloit School District,Rock,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,high poverty,Grades PreK-2,30,288.7,339.65,30,f,f,11/17/13,f,t,t,t,f,f,t,f,40,2,2
041ffbaa55365c80a64442c5d10e707a,1ff7e6303db7314888ce3483cacb6912,7b308e7d43aeab3a32e224c4ecfb3e53,4.01E+11,35.699334,-97.442748,Edmond,OK,73034,suburban,Edmond School District 12,Oklahoma,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,35,480.15,564.88,85,f,f,8/20/10,f,f,t,t,f,f,t,f,50,0,2
041fe04d8261ff8683cd572cbf23fe66,7096fc289e6d2630c2242170f2d215c8,2cf6ac3608d8ba733a41a2ae451c4454,10336001889,33.264228,-87.511612,Tuscaloosa,AL,35406,rural,Tuscaloosa City School Dist,Tuscaloosa,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,Civics & Government,History & Civics,Supplies,moderate poverty,Grades 6-8,35,363.33,427.45,56,t,f,5/12/12,f,f,t,t,t,t,t,f,66,0,3
041fcb966cc973894e939c1b982b16bc,d0f88b2285399b6d248e02c2e60217f9,54b9f2976adcb9fd506712ab933a504c,4.11E+11,45.486122,-122.564323,Portland,OR,97266,urban,Portland School District 1j,Multnomah,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Parent Involvement,Applied Learning,Technology,highest poverty,Grades PreK-2,9,453.75,553.35,27,t,f,9/28/09,f,f,f,f,f,f,f,f,0,0,2
041fb8cd734c76ae1250b77069df8751,df07085587af925a6c8fef288ee4e7df,e2d4d333e01a9e5653507cd5c057c3ab,3.90E+11,41.632582,-83.570966,Toledo,OH,43609,urban,Toledo Public Schools,Lucas,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades 6-8,30,257.5,302.94,32,t,f,12/25/12,f,,f,,f,,,,,,
041fb2b0e6fd99ab4daf1db09911864d,fc86bcc0f860d67d5fec5613c3035a79,75cbf0e1ee6b8b1a405549a7a2d60ae9,3.20E+11,35.932156,-115.089056,Henderson,NV,89044,rural,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades PreK-2,9,688.83,840.04,30,t,f,6/18/10,f,f,t,f,f,t,t,f,33,0,4
041f96b0a743be86c45e281c42d108f0,a20513c942b8f6216acba0a3aa801369,9ee2675724c9e9447778ac646c516350,4.84E+11,33.42593,-94.069487,Texarkana,TX,75501,,Texarkana Ind School District,Bowie,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,231.98,272.92,280,f,f,7/25/12,f,f,t,f,f,f,t,f,0,0,1
041f53515a491f088625cbea0def6a0e,01b6f6f353090a5398e58b2e2be9e5cf,0667af2fca49faf8014967c372ec23fe,4.70E+11,35.060171,-86.41404,Flintville,TN,37335,rural,Lincoln Co School District,Lincoln,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,high poverty,Grades 3-5,35,550.13,647.21,59,f,f,3/6/11,f,f,f,f,f,f,f,f,,0,1
041f4c6e890066f9e9687ec75a398dec,ab7c3ded16cb35cd3bb46c1a6430c309,c9d89ed54aa24c186e4a220c540b6556,4.83E+11,29.234845,-98.79941,Lytle,TX,78052,rural,Lytle Isd School District,Atascosa,f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 6-8,17,167,203.66,20,f,f,4/10/08,f,f,t,t,f,t,f,f,,0,4
041f3c0ab0d29abee8160f02da7e855c,9c4bae1333258787d1ccfc51efba7385,a0dbe1fe7c18f22bee1ad96df1bdd9a9,3.50E+11,32.360402,-106.775689,Las Cruces,NM,88012,rural,New Mexico Dept of Education,Dona Ana,t,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,Community Service,Applied Learning,Supplies,moderate poverty,Grades 6-8,30,250.64,294.87,60,t,f,8/30/13,f,f,t,t,f,f,t,f,50,0,2
