projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
21171766aa20e2c07f9f858d49d89e42,de9c3604200248d864c9e12e6c11dacc,dab504633a9e2012b9a6ecb69e669938,62805004312,37.789818,-122.243568,Oakland,CA,94606,urban,Oakland Unified School Dist,Alameda,f,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,,,Other,highest poverty,Grades 6-8,30,965.7,1136.12,160,f,f,10/12/13,f,f,f,t,t,t,t,f,100,0,3
211711d3f36557d9b0b006673e3562da,391cb105cb97140b2a88a989a69c3c93,e12e01718700fc4c317aae61998c00d4,63348005174,35.382233,-119.140533,Bakersfield,CA,93312,urban,Rosedale Union School District,Kern,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Mathematics,Math & Science,Technology,moderate poverty,Grades 6-8,35,852.7,1003.18,50,f,f,1/17/12,f,f,t,f,f,f,t,f,0,0,2
2116fcb3449a6c3d089200c2c6fbd49c,5746569d087c3897d514daf6224bbf3e,f72e47ca9533a8d9aeef3182aa80292b,1.20039E+11,25.786112,-80.133064,Miami Beach,FL,33139,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,35,263.25,309.71,400,f,f,12/17/11,f,t,t,t,f,f,t,f,0,1,1
21167a2cc07ce78ff8b39dfff83634d8,6c4a3eaf614d1104262307d82770108d,5d913943e086c6f4f516896c72323bba,4.50339E+11,34.21873,-80.977688,Blythewood,SC,29016,rural,Richland Co School District 2,Richland,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Books,moderate poverty,Grades PreK-2,35,152.94,175.79,20,f,t,6/13/10,f,,f,,f,,,,,,
2116519fb0aa9a9b4a3db4c1fd5e9c0c,59e924eb3e34bd745fd8de1ef5f4a89c,7c37e88ca96e87e0f5b7a0129ee5b7b1,,42.191273,-83.250237,Taylor,MI,48180,urban,Michigan Dept of Education,Wayne,t,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Technology,high poverty,Grades 9-12,35,405.07,476.55,120,f,f,12/13/10,f,f,t,t,f,t,t,f,40,0,4
21162a1b9bd67afa7c24626d43ccc87c,02a69532ec84c4a0125b74b0907f832d,c9c08cf6630b78dfab856e27d9c6df75,,39.751551,-75.524215,Wilmington,DE,19802,urban,Brandywine School District,New Castle,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,30,772.76,909.13,18,f,f,10/13/12,f,t,t,t,f,t,t,f,20,6,6
2116080fd006c1eb16f38a7acd8dde43,1c0e414c1f057ed93b59f4c6a727a600,dc4785affa71a9fe13ad46e39750f3be,4.82364E+11,29.827022,-95.337826,Houston,TX,77093,urban,Houston Ind School District,Harris,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,high poverty,Grades PreK-2,35,286.31,336.84,18,t,f,9/4/11,f,f,t,t,f,t,f,f,38,0,13
2115f56d7aaebf11a4fcdbc78c7af5eb,b7d3cc94ea1b1014291f7d7b5415c372,4c5f3b01a470ad72db170ee4c66c8902,3.60585E+11,42.901007,-78.837978,Buffalo,NY,14211,urban,Buffalo City School District,Erie,f,t,f,f,f,f,Mrs.,t,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,17,418,509.76,18,f,f,12/10/07,f,f,f,f,f,f,f,f,,0,1
2115ef6c4b01fb7471a6b7baf2d83816,b9a6d9480c777f0d18bb8f3c45e8e37f,f7eb669cfa07f79a244698c0e6263d1b,61839002257,33.980891,-118.368531,Inglewood,CA,90302,suburban,Inglewood Unified School Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,,670.35,817.5,153,f,f,9/26/05,f,f,t,f,f,f,t,f,,0,1
2115ce185b8842bc318bb41437820732,e3dfc7dc32d27badc1f434dffa0aab20,050c312869578cfcd5f59b8bc3c1c6ef,1.70993E+11,41.725528,-87.630285,Chicago,IL,60620,urban,Rock Island Elem Network,Cook,f,t,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,History & Geography,History & Civics,Trips,highest poverty,Grades 3-5,17,226,275.61,30,f,f,3/2/08,f,f,t,t,f,f,t,f,,0,2
2115b3eb61cbbf03d7e503bc13e441db,75900c87d44c408fb7c770dfb72e79bf,a5bfa58db06a38162c155c24ed925197,,41.990291,-87.727139,Chicago,IL,60659,urban,Chicago Psd-Area 52/53,Cook,t,f,f,f,f,f,Ms.,t,f,Health & Life Science,Math & Science,,,Other,highest poverty,Grades 9-12,35,384.77,452.67,120,t,f,10/20/10,f,f,t,t,f,t,t,f,40,0,5
21159fb55537a1fbd61ebdb3bc518e86,4223b164ba97b8d6f239cd49f4ece7c8,379010125ef7d157f4db5c2dd92a9058,4.03024E+11,36.159587,-95.906549,Tulsa,OK,74115,urban,Tulsa Independent Sch Dist,Tulsa,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,35,590.56,694.78,25,t,f,6/29/11,f,f,t,f,f,f,t,f,0,0,1
21159cd61f23a4504cec1e11eb5a0e7d,ac5dc67f85f41b12e4bc5d7e1b255bfb,f51262784198b0684f24054f3a17ee63,4.02025E+11,35.323464,-97.459378,Moore,OK,73160,suburban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,30,441.52,519.44,40,t,f,9/17/13,f,f,t,t,f,t,t,f,0,0,4
2115606408c05a76d02861c61c9b7762,0c7cb1bd4eb256c4c960c664a73892b2,a1f9ac3d421420b3f6657f6118713be5,,30.002803,-90.049843,New Orleans,LA,70122,urban,New Orleans Recovery School District,Orleans,t,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,9,466.38,568.76,50,t,f,2/9/10,f,f,t,t,t,t,t,f,77,0,10
21155348ebd959aa0b535d6f251f53d9,e0149ea8492f15b27a1894e6c5ab229e,cb08410cf4abe52a0fdca4b35c033723,1.20144E+11,28.475545,-81.27068,Orlando,FL,32829,,Orange Co Public School Dist,Orange,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,30,242.86,285.72,18,f,f,10/21/12,f,t,t,t,f,t,t,f,50,3,3
211544651bbfc02f5d2b2a36a01fa88c,2cc5773760ff2cdaa24efa5c2033c7a3,8a9111cb39375d700057b9038bb6030b,1.80477E+11,39.736755,-86.09494,Indianapolis,IN,46203,urban,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,35,217.22,255.55,150,f,f,3/16/12,f,f,t,t,f,f,t,f,0,0,2
21150fd28ed425dac0e3930601184c86,dcba83ad9cf70914609ed10eeaead733,22f9c7d07846109df6ea4ccab85e5d8e,3.70058E+11,35.870363,-81.598022,Lenoir,NC,28645,urban,Caldwell Co School District,Caldwell,f,f,f,f,f,f,Mr.,f,f,Sports,Health & Sports,Sports,Health & Sports,Supplies,highest poverty,Grades 6-8,,253.79,309.5,25,f,f,2/2/04,f,f,t,t,f,f,t,f,,0,1
21150676ff170c5d9eead7f6d3ae01ea,40d6c122ce610390636be31263e766c4,88bf0693e1297b9c294ddf3ea0cc1e32,1.20033E+11,26.10803,-81.764656,Naples,FL,34112,suburban,Collier Co Public School Dist,Collier,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,35,250.65,294.88,18,f,f,12/8/11,f,f,t,t,t,t,t,f,100,0,3
2114de155d11c05d6193d08afd33842c,c19a3e086e99ef349d912eae099d51a0,8c36370be1ca48f48626fc16af691c3e,3.20006E+11,36.200558,-115.236435,Las Vegas,NV,89108,urban,Clark Co School District,Clark,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,17,490,597.56,30,t,f,12/14/08,f,f,t,t,f,f,t,f,0,0,2
2114c941aea8d0b7a1442b59c107bf97,a24a8d847eb32d860b0f19d9d3d98402,6d022a3a32efef38debdd661daea2475,40340002432,33.312695,-111.776024,Gilbert,AZ,85295,suburban,Gilbert Unified Sch Dist 41,Maricopa,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades 6-8,9,471.32,574.78,90,f,f,8/16/09,f,f,t,t,t,f,t,f,100,0,1
211488bee8f3c5fac7689e2139bc4d2c,fa785499af219b0cdff7711c3cee3578,6ff7057f52bf386d21635249fb3afbcf,2.30261E+11,44.079122,-70.227936,Auburn,ME,4210,urban,Auburn School District,Androscoggin,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Technology,high poverty,Grades 3-5,9,218.69,266.7,100,f,t,11/5/09,f,f,f,f,f,f,f,f,,0,1
211406b13c59fbfe0ab90bb6e1b2a865,5a671587ab3afd78a1d0b4e607630302,7be293b3ca754bc05290ca839d32aaf8,5.30522E+11,47.182753,-119.322458,Moses Lake,WA,98837,,Moses Lake School District 161,Grant,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 9-12,35,464.17,546.08,205,f,f,12/12/10,f,f,t,t,f,f,t,f,,0,1
2113dcb84024588876f3f86563d80ca9,9b05ae9e9c8a9c463cebd886ca35177d,1a326b3eb84a6f33f05c79965f84a84b,80336001837,39.785385,-104.847908,Denver,CO,80239,urban,Denver Public School Dist 1,Denver,t,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,35,661.1,777.76,24,f,f,12/31/10,f,,f,,f,,,,,,
2113b34618c412dec65722bb5da5de13,e04e49eb6c8b721e9ec8b63fa585830f,5c3bc780d28ad02ffd8abbeffd84654c,62271003332,34.011936,-118.308342,Los Angeles,CA,90062,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Books,high poverty,Grades 3-5,35,152.43,179.33,25,f,f,2/5/12,f,t,t,t,f,f,f,f,37,6,0
211395bc53a8fbbebc09bd09059e46a8,55673a04556f7f26c8944b33d09f1758,69d34b784d801a0366f6b3d9fca00a60,3.70297E+11,35.238032,-80.90214,Charlotte,NC,28208,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,high poverty,Grades 6-8,9,147.25,179.57,999,t,f,3/29/10,f,f,t,t,t,t,f,f,75,0,4
211389f72c555a527d7e7c3269b1646a,71ed67e8b7afb3f15f1c7aa906c94d04,1112adac2ad33a48d3a77e613f80e5f5,1.70993E+11,41.906993,-87.677726,Chicago,IL,60622,urban,Fulton Elementary Network,Cook,f,t,f,t,f,f,Mrs.,f,f,Music,Music & The Arts,,,Books,high poverty,Grades 3-5,30,522.02,614.14,600,f,f,8/11/12,f,t,t,t,f,t,t,f,45,3,6
21137c9500e628f71effa0cf50d1afcd,4437f6a02b970f12eff596f1e0fec940,5efc7a2a8907047ec851b5bd4928ba6d,4.10738E+11,44.538942,-122.920938,Lebanon,OR,97355,,Lebanon Cmty School District 9,Linn,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,30,140.02,164.73,30,f,f,9/1/13,f,f,t,t,t,t,f,f,100,0,5
211367de643965e3d43bd0378e12a7cd,37b67f22cdea49e06397d8872cd670cc,66f846cbdbe5302bf657a364eeb9a10f,1.20087E+11,27.877825,-82.357144,Riverview,FL,33578,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Parent Involvement,Applied Learning,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,35,386.99,455.28,18,f,f,4/10/11,f,f,f,f,f,t,f,f,16,0,6
2113333cfac7b4d890d2cee2d2c0cec4,8e90ee3657f0387a98e012337b894c13,9462a967f6031bc539ce4036850ca7c1,1.10003E+11,38.95403,-77.02409,Washington,DC,20011,urban,Dc Public Schools,District Of Columbia,f,f,f,t,f,f,Mrs.,t,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,35,437.59,514.81,19,f,f,11/30/11,f,t,t,t,f,f,f,f,25,7,1
211312ea18d10b7671ef6c122225c633,6014e115d54841a5cceee4114d63346c,ad37c8bed037728f2084cf024c77cddd,4.11004E+11,45.547482,-122.672668,Portland,OR,97227,urban,Portland School District 1j,Multnomah,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,35,655.26,770.89,30,f,f,5/5/11,f,f,f,f,t,f,f,f,100,0,1
2113069fdfd5abe237440b8461bc2047,6c34382320281f9a670bc5e2d2cb9c2c,2925edca8326a3d586b9bc73cb6d60ae,,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Performing Arts,Music & The Arts,Supplies,low poverty,Grades 3-5,17,1068,1302.44,3,f,f,1/11/07,f,,f,,f,,,,,,
2113022c492c890271d8b78172a6bd44,ef14db3d01c88a11f0990f196c689429,57d6c41c9d9e3df24d775e8edc2c6230,3.20006E+11,36.191954,-115.124905,N Las Vegas,NV,89030,suburban,Clark Co School District,Clark,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 6-8,17,539,657.32,9,f,f,1/21/09,f,f,t,t,f,f,t,f,0,0,2
2112e47b2721376caf7690bf245a559c,74c6efc13a5d828c654c7a2fbac15e6a,ade4189a7b4fe46b4d53bc6e6132b59e,63441005581,37.747264,-122.481198,San Francisco,CA,94116,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,College & Career Prep,Applied Learning,Technology,high poverty,Grades 9-12,35,382.13,449.56,110,f,f,9/10/10,f,f,t,t,f,t,t,f,50,0,6
2112b0056e36f87879af5f232dc94add,be9bb18ed593b0afb1b9ac9a4a8e231f,6a62fe6ae67bd4c245a1c76db932018d,4.50363E+11,34.855383,-81.976107,Roebuck,SC,29376,rural,Spartanburg School District 6,Spartanburg,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 9-12,35,160.37,188.67,90,f,t,12/6/10,f,t,t,t,f,f,f,f,0,1,1
211289f44acc438e7780770f504f7b5c,6f6e60e57524391a2fb122bb8294a584,ac4f9588fcd149491b45c2b5f04a91d3,4.00285E+11,34.659216,-99.341036,Altus,OK,73521,,Altus Public School Dist 18,Jackson,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,17,426,519.51,20,t,f,8/3/08,f,f,t,f,f,t,t,f,,0,6
211265d4c21ed8c20f74086a6732a0be,61952aebb06213eb16323606cbe772a2,a13a325ec33309edb2dd62535c26811d,1.70993E+11,41.809917,-87.672082,Chicago,IL,60609,urban,Pershing Elem Network,Cook,f,f,f,f,f,f,Mr.,f,f,Sports,Health & Sports,Gym & Fitness,Health & Sports,Supplies,highest poverty,Grades 6-8,17,223.45,272.5,100,f,f,9/1/06,f,f,t,t,f,f,t,f,,0,1
211264f411b469d854babfa79a3db215,f48727264f57b2279daa73f68bf6fe65,f9ca5b89908991cdf4230f7b28a1df69,3.60014E+11,40.58918,-73.981269,Brooklyn,NY,11223,urban,District 75,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Health & Life Science,Math & Science,Technology,high poverty,Grades 9-12,9,142.71,174.04,100,t,f,10/28/09,f,,f,,f,,,,,,
21124e3cddaeeb402fa5df3fcdace258,b1918390ff879f878b8c8fc75eff4d3b,6f5b2bc7aa1e95bf2afe837ddcb27df9,1.9201E+11,41.038952,-93.955055,Murray,IA,50174,rural,Murray Cmty School District,Clarke,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades 3-5,35,148.16,174.31,20,f,f,10/30/10,f,f,t,t,t,t,f,f,66,0,5
2112071ed1744acaf641b15615b8730c,0f0b06e7f26c2a7018757d93d6026f92,01c2fd1ffadf1145a27c3b6d2ef6fc10,4.21314E+11,40.034474,-76.299912,Lancaster,PA,17602,urban,School District of Lancaster,Lancaster,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30,431.66,507.84,250,t,f,11/23/13,f,f,t,t,t,t,t,f,83,0,9
2111edafbf99a64bd7e1bc2c43bfee9a,839a2edc6809403d6857a5f4b22acf29,bdf75bc764c39e660892f5ecaf982a68,,40.450601,-111.777636,Alpine,UT,84004,suburban,Utah Department of Education,Utah,t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,17,135,164.63,76,f,f,2/13/08,f,f,t,t,f,f,t,f,,0,1
2111ecb85041e6c342db2ecff11ae149,6070b83e3b6cbb5b49b67f5d8f28c12f,7fe01f58d2b7643bec47bbbda1326e3a,63255005018,37.968724,-122.286748,Richmond,CA,94803,suburban,West Contra Costa Usd,Contra Costa,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Technology,highest poverty,Grades 9-12,30,816.47,960.55,250,t,f,9/21/12,f,f,t,t,f,f,t,f,0,0,2
2111daa232bdf471cf983dfaa809065f,e1762dd1bb2cd385078d1b9cc885fa26,fbb063a6048ffe174bdc868d15a8fae3,61269001432,37.662476,-120.931389,Modesto,CA,95355,urban,Empire Union Elem Sch District,Stanislaus,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 6-8,30,429.59,505.4,33,f,t,6/10/13,f,f,f,f,t,f,f,f,100,0,2
2111c01886d4bf25213ac9de5fa85efb,31f395fe587d618df5a3de012367c2f5,f26d2f295bb67ef1dd05051b9a7da492,61954003116,35.278972,-119.056827,Bakersfield,CA,93313,urban,Kern High School District,Kern,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Other,highest poverty,Grades 9-12,35,501.09,589.52,125,f,f,12/20/11,f,f,t,f,f,f,t,f,0,0,1
211179cfd3478e47b18ede88c3a80041,4fed44c0f1810e066ccd90c7c883e575,b63adb4efc5faf36e59c73a07f9b3649,2.60201E+11,43.567753,-83.515821,Akron,MI,48701,rural,Akron Fairgrove School Dist,Tuscola,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,35,768.89,904.58,62,f,f,10/20/10,f,f,f,t,t,f,t,f,100,0,1
21115baa00676c893fa41f09adb4bef2,79291333115c68ca0718dc2c8a541131,2c594edff9fdf2908a6d5fa47e3cd243,2.9228E+11,39.173992,-94.526176,Kansas City,MO,64117,urban,North Kansas City Schools 74,Clay,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,30,143.76,169.13,18,f,f,3/10/13,f,t,t,t,f,t,f,f,0,2,3
2111505fe43f9de0aaea99a53dedb2f9,26a2492d264cf7b09582e497a36e99c2,c3f2b3949c23c87e9a9c38f0c3b4ff8c,3.60009E+11,40.85466,-73.8968,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,t,f,f,f,f,Ms.,f,t,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 6-8,35,435.78,512.68,160,t,t,9/5/10,f,t,t,t,f,t,t,f,50,1,6
211148e62cd919eb4ea893dfcbe067e5,64daf2c2dcaeac954784720a3bb15acf,d820054437b3021657a88e72c7b56a8a,62019002416,33.938982,-117.927085,La Habra,CA,90631,suburban,La Habra City School District,Orange,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,high poverty,Grades 3-5,35,378.94,445.81,11,f,f,3/9/12,f,t,t,t,f,t,t,f,36,7,3
211146d1c8c7ae1d09cd6014f04c60bb,be8b24abf80db11bc7b5adedcec49a0f,106d82be263840febac9a73047ac2dba,3.60009E+11,40.818586,-73.868411,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,17,300,365.85,20,t,f,9/8/08,f,f,t,t,t,f,t,f,100,0,2
2111139f3948ae385ec0e141554d22ab,bae5b47df3ada256be704e71d16f0f7b,07ee0388804c5eb6bdc8c43a1796e73f,10027000058,30.566669,-87.62484,Robertsdale,AL,36567,rural,Baldwin Co School District,Baldwin,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Health & Wellness,Health & Sports,Supplies,highest poverty,Grades 3-5,9,390.23,475.89,25,t,f,4/1/10,f,f,t,t,t,t,t,f,62,0,11
211100ccabe9e2b9750c31f897858a83,a5cdce139fb979d222018112525ffc78,dddbff2acd264e46e02e9734654364ac,1.70993E+11,41.764231,-87.600175,Chicago,IL,60619,urban,Skyway Elem Network,Cook,f,t,t,t,f,f,Ms.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,,303.4,370,28,f,f,8/20/06,f,f,t,t,f,f,t,f,,0,2
