projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
295dd25b2a5ef0d7431c19a32cf04864,74da741544c966945b2f67d03ff89678,a9b8d2348fbfe2dbca020073572109a5,63441005613,37.801853,-122.40671,San Francisco,CA,94133,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Music,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30,295.52,347.67,10,f,f,5/10/13,f,f,t,f,t,t,t,f,100,0,3
295dd1f90a808c1c1e8e8344d61e8997,760a827bad54f370a58ce9c182ce17b3,17bcb27332773df160e373553991958e,4.82364E+11,29.747642,-95.610403,Houston,TX,77077,urban,Houston Ind School District,Harris,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,Special Needs,Special Needs,Other,high poverty,Grades 6-8,9,565.39,689.5,23,f,f,12/20/09,f,f,f,f,f,f,f,f,0,0,1
295dc128284543629d6f57ba51c9e34d,ee86348b5b7cc2bb0a3be825d8e1187c,13d3ea2ad246443ad784db6752c7c1ce,40713001044,34.120187,-109.287477,Eagar,AZ,85925,rural,Round Valley Unif Sch Dist 10,Apache,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Community Service,Applied Learning,Supplies,high poverty,Grades 9-12,30,572.15,673.12,10,f,f,1/20/13,f,,f,,f,,,,,,
295db50697b416b3319ab370da7b9e84,3a3718200076685fbd00982d0e35ec6e,0babae928fd86173e09aa834d49bdc09,3.60009E+11,40.849144,-73.858727,Bronx,NY,10462,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades 3-5,,637.55,777.5,30,f,f,9/14/05,f,,f,,f,,,,,,
295daf601552ca0362c195b757ff6d8c,33dc0655d770824112548c18a4329d1c,dbbd64661d3d605a5736c14924dad094,60171011736,34.477936,-117.403526,Victorville,CA,92392,urban,Adelanto School District,San Bernardino,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,highest poverty,Grades 3-5,30,688.35,809.82,30,t,f,9/5/13,f,t,t,t,f,t,t,f,33,2,4
295d8c8bc749e4607cca622a9188cf39,e712b3eb3924026f56bc8081f3db9062,f8477a97fbf1f0414f447e3c9fdf3361,4.8197E+11,32.79846,-97.331169,Fort Worth,TX,76106,urban,Ft Worth Ind School District,Tarrant,f,f,f,f,f,f,Mr.,f,f,Visual Arts,Music & The Arts,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 3-5,17,338,412.2,700,f,f,10/23/07,f,f,t,f,f,t,t,f,,0,3
295cfd74f4310b8989ccf2731d8fd42a,4796233c388fb881db001eebd49f3f5d,3ad2a97b2896f717f34702c0fa4c80dc,3.70162E+11,35.341518,-81.322968,Bessemer City,NC,28016,suburban,Gaston Co School District,Gaston,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,326.98,398.76,95,f,f,6/27/05,f,,f,,f,,,,,,
295ceda97b02dca6a2bb2758322d6732,12ca4f12c4c4c1131b4f80b1ec54358f,bbddadedb5a724dd8208a7bc8786dae4,60285011275,37.967319,-121.800768,Antioch,CA,94531,suburban,Antioch Unified School Dist,Contra Costa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Technology,high poverty,Grades 6-8,35,1008.19,1186.11,178,f,f,12/3/10,f,f,f,f,f,t,f,f,0,0,3
295cd44751311c57e7f68e9694257018,bff1e2695cc8b289d4f913cce9759928,687c2853d98e44fabe129d08d8057b91,62271003159,34.044702,-118.194232,Los Angeles,CA,90063,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,high poverty,Grades 3-5,30,305.52,359.44,30,t,f,9/26/12,f,f,t,t,f,t,t,f,25,0,4
295cbc063e8fa53d54df9d5fe9b0193a,49e2dac6880b843f61e7a09311df9fa3,70c0cb215309472c3001c7b8ebab4297,2.20005E+11,29.942701,-90.027672,New Orleans,LA,70114,urban,New Orleans Recovery School District,Orleans,t,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,30,668.32,786.26,30,f,f,11/8/13,f,t,t,t,f,t,f,f,55,19,6
295ca369a94812dbda8b3154479037e4,30c540c4f8d4024a32ba686d2ede708d,52eacf285ec5d472b24b6384239d64c5,3.60012E+11,40.584195,-73.825561,Rockaway Park,NY,11694,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,high poverty,Grades 9-12,35,532.43,626.39,900,f,f,7/19/11,f,f,t,f,f,f,t,f,50,0,2
295c66bf51bfc9464f3cd3cbb2710290,2aa5b70d87f97afcf3f09591411693f0,6c0d1ea4e44028a1339174b81cea4220,3.70001E+11,34.978696,-78.924829,Hope Mills,NC,28348,suburban,Cumberland Co School District,Cumberland,f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,Applied Sciences,Math & Science,Technology,high poverty,Grades 9-12,35,5099.87,5999.85,999,f,f,12/1/11,f,,f,,f,,,,,,
295c60eba1e175587598477c894ac319,b19879a7ee965d2c814b1fba81dab2c4,8a0271da10c518c08a1ad4533257eff9,1.20048E+11,30.266784,-81.46705,Jacksonville,FL,32224,urban,Duval Co Public School Dist,Duval,f,t,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Technology,moderate poverty,Grades PreK-2,17,319.63,389.79,36,f,f,1/30/09,f,,f,,f,,,,,,
295c594b858c3fff1d97e273fa617d45,ec8fd9e8a81805e2bd9b8a57052884f9,e12fd831a9e08a2881bc05a6f4300aac,4.50351E+11,35.061382,-81.908356,Chesnee,SC,29323,rural,Spartanburg School District 2,Spartanburg,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Books,moderate poverty,Grades PreK-2,35,282.23,332.04,17,t,f,12/1/11,f,t,t,t,f,t,t,f,57,3,3
295bb41e7c4bf08e05e7aeab632a7d67,49eb14884d3a95740baba501c077b70c,07ce1c178af32760c51b02d4951fe854,5.51395E+11,43.331822,-88.285098,Slinger,WI,53086,,Slinger School District,Washington,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Performing Arts,Music & The Arts,Technology,moderate poverty,Grades 9-12,35,178.94,210.52,100,f,f,7/13/11,f,,f,,f,,,,,,
295b5e204b03d4cec98c1c8890d392f5,a3ae3d1694ccdbe8997a12d7c29d527c,f58dcd08d614aa04febd132d6a8cf7b8,1.70993E+11,41.692704,-87.667238,Chicago,IL,60643,urban,Far Southside K-12 Network,Cook,f,t,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,,,Technology,highest poverty,Grades 9-12,35,337.28,396.8,150,f,f,2/13/11,f,,f,,f,,,,,,
295b5965890df8b15a1bf8ea6b0626bc,462270f5d5c212162fcab11afa2623cb,9943fdb43ab5f2b53f27e961caf9e90a,3.60015E+11,40.631962,-73.923897,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,17,465,567.07,25,f,f,8/13/08,f,f,t,t,t,t,t,f,100,0,7
295b444a10563bae22cef3420a125f9c,d48f8196f3d7d871b23882fd0dcb641c,0e9a15ca1756c8c71b4ccea41e1d0381,63441005604,37.727847,-122.407313,San Francisco,CA,94134,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,9,579.57,706.79,22,f,f,10/9/09,f,f,t,f,f,f,t,f,,0,1
295b2866dce7c6cc5ec5b4d920b0d1f3,85c6c21b6b3e0d4b15fc00d78c493c09,18f7b7622b594bd08a55def95fa5bb6b,3.7015E+11,36.167097,-80.361975,Pfafftown,NC,27040,,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,high poverty,Grades 9-12,17,174,212.2,120,t,f,8/7/08,f,f,t,t,f,f,t,f,50,0,2
295b24da4410e8353e363c25f090db97,e67aa880b205748d30fbd4a10e8887ea,ae2600b4c10591b122df7fd81f18fc47,1.30372E+11,33.022257,-83.934473,Forsyth,GA,31029,rural,Monroe Co School District,Monroe,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 9-12,35,331,389.41,500,t,f,2/13/11,f,f,t,t,f,t,t,f,42,0,7
295ad0c78ffaf005d59c05c451a3fb27,ac8a2cd7485442d9547ecd481d2477c7,1c2a73df87251b799fc0e8d2c98b7525,,38.965927,-77.008598,Washington,DC,20011,urban,[State run],District Of Columbia,t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,30,192.19,226.11,23,f,f,1/24/13,f,t,t,t,f,f,f,f,50,3,1
295acdda380abac1eb1264f79e9767b7,9b187fc9b474a91dd8a80afb643e2493,b82e06c598c8cec924ee16f9189f5d53,3.4183E+11,40.851941,-74.092975,Wood Ridge,NJ,7075,suburban,Wood Ridge School District,Bergen,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades PreK-2,30,385.7,453.76,20,f,f,11/13/13,f,f,t,t,t,f,t,f,100,0,1
