projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
084c87c9339736ad2864f9a009a57fa0,5d543faccc78ecb3658d05ce15a48c90,d5c37b95241c9f8123303d9e4292ac37,1.30117E+11,33.967505,-83.501555,Bogart,GA,30622,rural,Clarke Co School District,Clarke,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,9,274.14,334.32,35,f,f,4/5/10,f,f,f,t,t,f,f,f,100,0,2
084c85bfa602100486136f31ab50d9e6,e46076282af0b3483467992b38d64822,0e8c24db0023273b2b9b2ec7d7469d2d,63432005452,32.713739,-117.058205,San Diego,CA,92114,urban,San Diego Unified School Dist,San Diego,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Environmental Science,Math & Science,Technology,highest poverty,Grades 3-5,17,446,543.9,30,f,f,3/24/08,f,f,t,t,f,t,t,f,,0,13
084c7fc114467377aebf785b6eed0a71,121a14bdc88b4d8aa96465699a4aee43,800abc67cdf6f567befb9f7f705f1b52,1.80426E+11,40.157394,-86.013411,Arcadia,IN,46030,suburban,Hamilton Heights Sch District,Hamilton,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,moderate poverty,Grades PreK-2,35,336.05,395.35,140,f,f,11/21/10,t,t,t,t,t,f,t,f,80,2,2
084c6df8ef9ae78343dd66c77c66c6f1,016cd2d1f5159607e2d93795e1dd56ee,9de05216aaedabf1b657e7fa6887cfd1,63441005587,37.721994,-122.439991,San Francisco,CA,94112,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Mr.,t,f,Special Needs,Special Needs,Environmental Science,Math & Science,Technology,highest poverty,Grades 9-12,9,376.2,458.78,40,t,f,10/25/09,f,f,t,t,t,t,t,f,83,0,12
084c6bd94f79b660a42bbfaef002b165,bd877a95ba8006e51517001e4f974311,3677bedcccdf92f20ffac45447a49554,4.90021E+11,41.051674,-111.919008,Kaysville,UT,84037,suburban,Davis School District,Davis,f,f,t,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Applied Sciences,Math & Science,Technology,moderate poverty,Grades 3-5,17,692,843.9,717,f,f,10/3/07,f,f,f,f,f,f,t,f,,0,2
084c5d72b7d15f6f44d65025a82ab389,6d5f0394be85881060dcc4ddca5b3815,11d859e94f0f1997f786dcd7ee30db4e,,35.69075,-89.972568,Osceola,AR,72370,rural,Arkansas Dept of Education,Mississippi,t,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,low poverty,Grades 6-8,35,800.95,942.29,30,t,f,9/29/10,f,t,t,t,f,t,t,f,33,1,3
084c4cdca5712d935e0e8f720d52ee81,15f5c04d353eedb3890510468927acf6,d502ff14767ce0a08df12339b133cd38,,41.684518,-87.616946,Chicago,IL,60628,urban,Chicago Psd-Area 52/53,Cook,t,f,f,f,f,f,Ms.,t,f,Special Needs,Special Needs,,,Supplies,highest poverty,Grades PreK-2,30,253.45,298.18,20,f,f,11/4/13,t,t,t,t,t,t,f,f,62,5,4
084c4987713e1915db0af5510943f503,efa70c84314f9659a030b6353979d1c1,f9a8a0593102b55dd2eedddb73f3e512,2.91635E+11,37.084759,-94.513474,Joplin,MO,65804,urban,Joplin Schools,Jasper,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades PreK-2,35,406.79,478.58,26,t,f,10/5/11,f,,f,,f,,,,,,
084c202d0a24fedb9ce8535e6ad6f9db,715a35a6001213fbc7c6fcd7b013fa09,774765554d75ec5d0f5657fd52a645d1,2.40009E+11,39.2757,-76.538948,Baltimore,MD,21224,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,f,t,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,35,806.85,949.24,16,t,f,8/27/11,f,t,t,t,f,t,t,f,57,2,19
084bf1d4209cf1f225854d0f2f903414,35543701887e20af52aabdb6fb8aa892,14e419de5b1b04b0ee6bd6bd4285c3eb,4.70381E+11,35.092308,-89.77832,Germantown,TN,38139,suburban,Shelby Co School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,low poverty,Grades 3-5,35,400.13,470.74,170,f,f,4/1/11,f,f,f,f,f,t,f,f,22,0,14
084bd31e7f52a1c66a9837ff20908926,b206cda10d888eaca0b0bd14fbffcbae,fba1ee81564620cd92282081a5bded54,40045002592,33.493808,-112.491683,Buckeye,AZ,85396,rural,Agua Fria Union High SD 216,Maricopa,f,f,f,f,f,f,Mr.,f,f,Visual Arts,Music & The Arts,Economics,History & Civics,Other,high poverty,Grades 9-12,35,974.71,1146.72,900,f,f,1/25/11,f,f,f,t,f,f,f,f,50,0,2
084bca50d6729f7be0a9c11c77e34be2,320ec212639569fa22b90ba0aefc7789,48ecb280ade03a74914e6f5920a0ec94,80336001576,39.768669,-104.94928,Denver,CO,80205,urban,Denver Public School Dist 1,Denver,t,f,t,f,f,f,Ms.,f,f,Music,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,30,291.58,343.04,525,t,f,8/12/13,f,f,t,f,f,f,t,t,0,0,2
084bc7b80d62bb90eb935bd88d711dbd,30d85cea9f5ad6e57c877bf8462ae866,ad8e03e9c14a59918e90c4602ffb0d09,62271003244,33.943273,-118.237487,Los Angeles,CA,90002,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Other,high poverty,Grades PreK-2,30,438.6,516,12,f,f,11/7/13,f,t,t,t,f,t,t,f,60,5,8
084bbcacc3c5b879953a4be7a891b798,16f276c8e2d9a45f41138107efd7b724,c4ce1fc9e107caa516d45f747cb07076,2.7001E+11,44.555747,-94.222251,Gaylord,MN,55334,rural,Sibley East Ind Sch Dist 2310,Sibley,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,high poverty,Grades PreK-2,17,230,280.49,22,f,f,1/15/09,f,f,t,f,t,t,f,f,100,0,11
084b8ec84c59c70754f8553da6cfabca,d43ae3fd4e07cf5b637f569ffb49674f,21486f89f4b6eff22054826d8ec2cc54,3.40126E+11,40.671745,-74.121308,Bayonne,NJ,7002,suburban,Bayonne School District,Hudson,f,f,f,f,f,f,Mr.,f,f,Foreign Languages,Literacy & Language,,,Supplies,high poverty,Grades 9-12,35,152.54,179.46,70,f,f,9/24/11,f,f,t,t,f,f,t,f,0,0,2
084b4cb0e53e44dbb15e4cf487e28672,5389743eb4cdc6b4077f9f90d21f5f71,90d01446728f2efd4762e112bd02378b,2.51251E+11,42.10251,-72.638366,W Springfield,MA,1089,suburban,West Springfield Sch District,Hampden,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,30,898.57,1057.14,11,f,f,5/29/13,f,f,f,t,t,f,f,f,100,0,1
084b2d1931a6086b16ddcc98e9b35572,e26558ea24de43f4b7e51ee79912f64c,9930dd801893353a94e78f444ec0b1ff,3.60008E+11,40.749023,-74.000183,New York,NY,10001,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,30,664.27,781.49,75,f,f,5/8/13,f,f,t,t,t,t,t,f,100,0,3
084b1989ce1de9d31529b0c788e16c30,2aa5b70d87f97afcf3f09591411693f0,6c0d1ea4e44028a1339174b81cea4220,3.70001E+11,34.978696,-78.924829,Hope Mills,NC,28348,suburban,Cumberland Co School District,Cumberland,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 9-12,35,406.01,477.66,900,t,t,12/17/10,f,f,t,t,f,t,t,f,33,0,3
084affb04c5bfb11e30a6d85744734dc,57864402166f7b674d559172f052af6b,8546c45e0db8aaff961d64a04841716c,3.7012E+11,34.823685,-77.965653,Rose Hill,NC,28458,rural,Duplin Co School District,Duplin,f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,Other,Applied Learning,Technology,high poverty,Grades 6-8,,559,681.71,500,f,f,3/11/07,f,f,t,t,f,f,t,f,,0,1
084af0cde82ddbfd28b71003de5a2bb2,7b7538bc28e159e36fd8f737ca4d4f49,19fde73893ac1a4b74b76965ad85a8e7,2.50309E+11,42.0797,-71.024832,Brockton,MA,2301,suburban,Brockton School District,Plymouth,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,30,212.55,250.06,50,f,f,7/28/12,f,f,t,t,t,f,t,f,100,0,1
084aef972190ee6be77665634dfaf99d,6621c1a3656666fcc2d377585ab38530,a945749c2db51b4abb6baaf62602d817,4.20015E+11,39.975752,-75.228157,Philadelphia,PA,19131,urban,Philadelphia City School Dist,Philadelphia,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,17,915,1115.85,86,f,f,12/30/07,f,f,t,t,f,f,t,f,,0,1
084ae34dabf264ec368d35e24f9d07e1,46e8d97da368f2b8e42c52497e67d42b,50125896b8c077f52b6938c21281b592,4.815E+11,30.275681,-95.322405,Conroe,TX,77306,rural,Conroe Ind School District,Montgomery,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,9,811.79,989.99,22,t,f,8/22/09,f,,f,,f,,,,,,
084ae1c53ac0b527e837cb3ba9e1c7e2,95067b69ed45980fc8057e9263462862,a66ad3b04a18959cf0cf9227d6a9ecd1,2.20084E+11,29.959014,-90.165452,Jefferson,LA,70121,suburban,Jefferson Parish Pub Sch Dist,Jefferson,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades 9-12,17,179,218.29,30,f,f,11/15/08,f,f,t,t,f,t,t,f,0,0,3
084ab466a4370e5055242c51aa492bfb,01ea874a3f228d4bf373159a354a3391,aebc47dc15822c9154bd5549fac16010,1.20087E+11,27.842636,-82.219819,Lithia,FL,33547,rural,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Other,moderate poverty,Grades 3-5,35,489.2,575.53,50,t,f,1/30/11,f,f,f,f,f,t,f,f,0,0,5
084a8d70fad4a3388ba1d76886d9b113,3a819ed70983f2014c74b9f68eac2f59,6882f1176619142aca145a064c4d6496,1.70993E+11,41.970387,-87.71008,Chicago,IL,60625,urban,O'hare Elementary Network,Cook,f,f,f,t,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,35,449.37,528.67,26,f,f,7/29/12,f,f,t,t,t,f,t,f,100,0,2
084a62fdf16350aa01d07c889a605a83,c007cd9cef1f98ea92ecbc1c31a5e32c,9459a73e898fcf55ea36d968b331cd8e,5.30282E+11,47.343517,-122.280342,Auburn,WA,98001,suburban,Federal Way School Dist 210,King,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Technology,high poverty,Grades 9-12,35,499.75,587.94,50,f,f,10/8/11,f,f,t,f,f,t,t,f,20,0,7
084a55adc1b82c87c2e3045c52d4721c,ead9c982eb47b25cbee0695410749c7f,d913105336781c09eb41f80616e0cfaf,2.40009E+11,39.331806,-76.689148,Baltimore,MD,21207,suburban,Baltimore City Public Sch Dist,Baltimore,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Technology,highest poverty,Grades 9-12,35,469.46,552.31,250,f,f,12/4/11,f,f,t,t,t,t,t,f,80,0,7
084a4e1747ba1080da68f1f4e5013e84,4c36fc2cabda4c0cf23f40f62072a161,5db1d377d39f8e07718848ea44fc8915,3.70126E+11,36.019017,-78.896098,Durham,NC,27704,urban,Durham Public School District,Durham,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Health & Life Science,Math & Science,Technology,high poverty,Grades PreK-2,9,1120.17,1366.06,23,f,f,11/8/09,f,f,f,t,t,f,f,f,100,0,1
084a35ea507d4639036c1fd223b3a99e,2547b66199bfbe31e0a81efcd8dd0a23,cb31732f77a423001867400ec9741014,4.10474E+11,44.087109,-123.140961,Eugene,OR,97404,urban,Eugene School District 4j,Lane,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,35,229.69,270.22,6,t,f,3/6/11,f,f,t,f,f,t,f,f,33,0,3
084a2a2c30bfc3203e253735ac641e32,647784c8e54710473e526f0f42da9605,bb0ce96d2975ea7bd0b5f965177f7274,,40.683738,-73.980372,Brooklyn,NY,11217,,Community Learning Support Organization,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 6-8,9,811.79,989.99,180,t,f,7/1/09,f,f,f,t,f,f,t,f,0,0,2
