projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
14c1619163240337b147959ca8c36bdf,9837d03696862c6464c29d7c6a41e098,e59172326a11a739ada28551bd06814b,80234000063,39.693145,-104.819074,Aurora,CO,80012,urban,Aurora Public School District,Arapahoe,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Supplies,high poverty,Grades 9-12,9,461.91,563.3,500,t,f,9/11/09,f,f,t,t,t,t,t,f,66,0,6
14c1068a4798ec12285904693fdad249,a161f6d2cc103cb8f6b814a0e61ceeb7,ec6c4e21c13fa9b32815c072461c5360,3.50168E+11,34.858536,-106.562096,Peralta,NM,87042,urban,Los Lunas School District 1,Valencia,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,416.83,490.39,17,f,f,10/7/12,f,t,t,t,f,t,t,f,11,5,4
14c1014a41ede27efd30a7334405ee0e,3417c87b8f8cf26750d4f99bd30c6ecb,33f2c2e192b5ec7fbde242d9c53e2bc4,3.60008E+11,40.798317,-73.949107,New York,NY,10026,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Other,Applied Learning,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,,750.3,915,22,f,f,4/4/05,f,f,t,t,f,f,t,f,,0,1
14c0fe72740a51947dfeed15ed8c2908,5f4952e900537a53fc7dd1c0cb1c74ad,5c09e801878e10bdf8710290b233e648,2.92754E+11,37.067432,-94.121672,Sarcoxie,MO,64862,rural,Sarcoxie School District R2,Jasper,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30,165.18,194.33,24,t,f,9/28/13,f,f,t,t,t,t,f,f,66,0,4
14c0e74ad98be57422a0355a0dc6ebe1,a3ce834ee9b828471a8f3406de508e4a,61e04fe6319ddfd784147e66623538b0,3.70297E+11,35.251415,-80.849899,Charlotte,NC,28216,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Other,highest poverty,Grades 3-5,35,213.84,251.58,200,f,f,3/19/12,t,t,t,t,t,t,f,f,66,3,4
14c0e68f2fa40309fbdb6597381cf085,2d3ca2a02cd96b6856b04d36e9f4e5f2,2fdb6c6c41b9bd9fd5f110275464535d,5.30294E+11,47.154861,-122.451675,Tacoma,WA,98444,suburban,Franklin Pierce Sch Dist 402,Pierce,f,f,f,f,f,f,Mr.,f,f,Special Needs,Special Needs,,,Other,highest poverty,Grades 3-5,30,470.55,553.59,20,f,f,11/14/12,t,t,t,t,t,t,t,f,83,1,6
14c0cdc78f3dac2cc5c516e66d1db0aa,6aeb1417ab27ded834f9f902b8c4b1a4,3419de7bec3950a266d2379cabe1fd9f,2.31131E+11,47.280079,-68.426276,Frenchville,ME,4745,rural,Rsu 33/msad 33,Aroostook,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,9,256.77,313.13,65,f,f,4/22/10,f,f,t,t,t,t,t,f,83,0,6
14c0b0bc7f4976a4dac74370d2bb10a3,87c1ccf48e73401b15df3b45d2d49b60,7201b920358f16eda62bebf2a97c0704,4.21899E+11,39.980285,-75.180371,Philadelphia,PA,19121,urban,Philadelphia City School Dist,Philadelphia,f,f,t,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 6-8,30,278.52,327.67,20,f,f,1/17/13,f,f,t,t,f,t,t,f,25,0,6
14c091c6c59a174e3524382c2c46d2e5,a806b018573f569a268d42bfa1a22902,6b2ff901ecf11c19cee4f9e5bf666e9d,,38.833992,-76.992532,Washington,DC,20032,,Dc Public Schools,District Of Columbia,t,f,f,f,f,f,Mrs.,t,f,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades 6-8,30,244.98,288.21,5,f,f,11/25/13,f,f,t,t,t,f,t,f,100,0,1
14c071b3b016107a1a260d988babf050,8688e3cf056c85a3b748febdcf9c140c,07bf7ebe8d5464ca159ec141940ec36b,3.70195E+11,36.178453,-77.695171,Enfield,NC,27823,rural,Halifax Co School District,Halifax,f,f,f,f,f,f,Mrs.,f,f,Gym & Fitness,Health & Sports,Health & Wellness,Health & Sports,Supplies,high poverty,Grades 3-5,,455.1,555,350,f,f,8/17/05,f,f,t,f,f,f,t,f,,0,2
14c064e11fdb62dc8c4e03a0e86e03e3,5f7417cf67b650344cd5708d30780668,f45d06a1befea92a7d84a573e9b66b84,4.21899E+11,39.992047,-75.138474,Philadelphia,PA,19133,urban,Philadelphia City School Dist,Philadelphia,f,t,f,f,f,f,Ms.,f,f,Health & Wellness,Health & Sports,Nutrition,Health & Sports,Supplies,highest poverty,Grades 6-8,17,696,848.78,12,f,f,4/9/08,f,,f,,f,,,,,,
14c04af18e8b6aa4339fed7f4a4da3ef,8009fd5647767dd6cdbcca9b7f4b73b6,20833cb312f0198992b592a92e1f050a,5.60317E+11,44.482598,-108.050282,Greybull,WY,82426,rural,Big Horn Co School District 3,Big Horn,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 3-5,35,257.84,303.34,30,t,f,2/13/11,f,f,t,t,f,t,t,f,20,0,5
14c03b1b8da5f76791a7cc272c8c40bd,2c2aad071d0e5e10abc3fe73c3d6e3af,3f6c350501f9fde218cee149492ac0f9,1.20087E+11,28.103811,-82.451445,Lutz,FL,33549,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Environmental Science,Math & Science,Supplies,low poverty,Grades 6-8,35,249.94,294.05,72,t,f,3/24/11,f,t,t,f,f,f,t,f,42,3,2
14c0383ee6fc7489597b1bbdfaf25ce3,06cbb2951d6f6ce5daf1d4cc371cfca6,b9113cd2928a32428d5b7d19eadd9507,62271003148,34.08678,-118.216786,Los Angeles,CA,90065,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Ms.,f,f,ESL,Literacy & Language,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,,1595.93,1946.26,50,f,f,5/13/06,f,f,t,f,f,f,t,f,,0,1
14c02eeb719e61f3775f63aecf3019cb,6a2986e688d8b6611912222564f8b99f,88fb9a1f74713a062fae545d7b53f445,4.50144E+11,32.816844,-80.073502,Charleston,SC,29414,urban,Charleston Co School District,Charleston,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Supplies,high poverty,Grades 9-12,35,167.58,197.15,6,f,f,3/18/12,f,,f,,f,,,,,,
14c025110a27428aafbc829609555bfd,596f5c5a44cf1f9b52e3c346b6dca314,57d95d6b5cf27f25b1e2cf75a8df3c73,3.60246E+11,42.682484,-73.800926,Albany,NY,12205,suburban,Albany City School District,Albany,f,t,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Parent Involvement,Applied Learning,Technology,moderate poverty,Grades PreK-2,35,291.3,334.83,50,f,f,3/15/10,f,,f,,f,,,,,,
14c00945fdba5756024ca6521a04a31e,889605d70f2857027e01933567acedad,1cdf0bf1bf1310b1a1044eddfec60329,2.50666E+11,42.691033,-71.145425,Lawrence,MA,1843,suburban,Lawrence School District,Essex,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades 9-12,9,827.86,1009.59,50,t,f,9/6/09,f,f,t,t,f,t,t,f,50,0,9
14bff6acd69b0a14167ca0e33d548c08,8f5536d592f82397b94555b7bfa0b380,072e896eac247852c50d35d1864c068e,3.20006E+11,36.280117,-115.201042,N Las Vegas,NV,89084,rural,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,moderate poverty,Grades PreK-2,30,623.77,733.85,30,f,f,8/14/13,f,f,f,t,t,t,f,f,100,0,4
14bfd172c17e799b97188674a2f79c4a,5cd2db4b5de74d0ee2668f480949934a,fda657086852fea15cd787e4675afe16,5.1024E+11,36.685344,-79.85567,Martinsville,VA,24112,,Martinsville City Pub Sch Dist,Martinsville City,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Literacy,Literacy & Language,Other,high poverty,Grades PreK-2,35,161.25,189.71,20,t,f,10/16/11,f,f,t,t,t,t,f,f,66,0,3
14bfb5751505fbad9d3bf28d64c6100f,f4eb45d2387ae4adfe178adeec915613,11abc50b18e64bd31a4e17e0d55e5e65,3.41254E+11,40.86159,-74.134012,Passaic,NJ,7055,suburban,Passaic City Public Sch Dist,Passaic,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,17,464,565.85,22,f,f,4/21/08,f,f,f,f,f,f,f,f,,0,1
14bfa9596f60194059930434861d9411,0bfb2874d87768fa893ced8fcb983d3f,31b3e3eada1370fc7c4ba3a6d5ebe34b,4.50249E+11,33.82766,-78.684898,Myrtle Beach,SC,29577,urban,Horry Co School District,Horry,f,f,f,f,f,f,Mrs.,f,f,College & Career Prep,Applied Learning,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades 9-12,17,294,358.54,25,t,f,1/13/09,f,f,t,f,f,f,t,f,50,0,2
14bfa36130e2a66dadfad9ed010e338f,ca6c7ed05d85db275e2a8aa99b9d2e5c,630220a3621ddf46552b3b2d00f66f7e,4.50363E+11,34.959303,-82.015164,Spartanburg,SC,29301,suburban,Spartanburg School District 6,Spartanburg,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 6-8,30,2071.95,2437.59,60,f,f,5/18/13,f,,f,,f,,,,,,
14bfa1c638e9eec7d1f8b8e4662b65ee,c40b76e2a85c93c553ff808c22aa968c,c4b315d9928cffd27a37e0944d23d659,2.20048E+11,31.638246,-91.545299,Ferriday,LA,71334,,Concordia Parish School Dist,Concordia,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,35,273.95,322.29,15,t,f,8/31/11,f,f,t,t,f,t,t,f,25,0,4
14bf89baaae51ac2ef6b7e184302ff0d,bf8efd14e69c52777f6c77f9c3f7e7e2,9c98941eff947f8ea2a4cd773467e390,4.03024E+11,36.130729,-96.005599,Tulsa,OK,74107,urban,Tulsa Independent Sch Dist,Tulsa,f,f,t,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,35,424.03,498.86,25,t,t,3/18/12,f,t,t,t,f,f,t,f,0,2,1
14bf816744c98e52cf8760901a5a522b,92a3247911afb5c66d6d555cba4b1bab,3f17565a4ce58191c60b5f3771b8269b,62271002939,34.066469,-118.256669,Los Angeles,CA,90026,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,t,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,35,261.39,307.52,24,t,f,1/25/12,f,t,t,t,f,t,t,f,38,2,12
14bf5ea8020cf757a58535bd7b9a85bd,e609237ad097accd95d817abadbaf44b,1015833afe748abd517ba4a8b1de13c5,3.70297E+11,35.262257,-80.915421,Charlotte,NC,28208,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,35,148.51,170.7,20,f,f,8/7/10,f,f,t,t,f,t,t,f,0,0,4
14bf38cbd38e8add47388c5720e6820d,0cf93a2fdd012727d360c264e84ea38e,a177252a748c80684f5a766c9cdf70fd,4.8324E+11,30.0976,-95.229983,Porter,TX,77365,rural,New Caney Ind School District,Montgomery,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35,269.99,317.64,22,f,f,12/26/10,f,,f,,f,,,,,,
14bf1545b8c3d9be59979327c99d1f26,a3688ce94a92685c4424ea5b982974ff,1c65d74cba6834ea7b393a8b63ecbf69,1.20087E+11,28.026164,-82.330352,Seffner,FL,33584,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,35,410.88,483.39,75,t,f,2/2/11,f,f,t,f,f,t,t,f,38,0,18
14bf15128e1b071df8f84bb63e4c6b21,a18c5f112546e22e5826574d024b146e,7fd2b71282c9e1086576226593942ed0,,42.405079,-82.948898,Detroit,MI,48224,,Detroit Public School District,Wayne,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Other,highest poverty,Grades 3-5,35,344.64,405.46,275,f,f,8/31/11,f,t,t,f,f,f,t,f,50,1,2
14bef77668a25f0e150071781942a79a,7fb07a3a4089b4be5ec5cee0c23a86b1,97791d9f9bb1497b73c794fb15254f8f,62271003156,34.196247,-118.416512,N Hollywood,CA,91605,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 6-8,35,787.95,927,40,t,f,2/1/12,f,,f,,f,,,,,,
14beeee4b3a84d018b03058bec3d7e63,5ea52d11bd2b4c7a021b964fdb21233b,5eb47b4657abd90c999fdfb0f04b364d,3.60008E+11,40.799052,-73.964881,New York,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Environmental Science,Math & Science,Other,highest poverty,Grades PreK-2,17,574,700,54,f,f,12/3/06,f,f,t,t,f,f,t,f,,0,2
14bec2cf0390704df413d6cc9b0d5a12,6a8d4ea43d6077e172d0fd5b1f7a892b,bd59289017c35f81aa2ee8381f6fecd4,62271002963,33.835848,-118.215294,Carson,CA,90810,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Social Sciences,History & Civics,Supplies,highest poverty,Grades PreK-2,35,494.18,581.39,28,t,f,1/1/12,t,t,t,t,t,t,f,f,86,5,15
14be843bc83040a629ff2ea052ea0342,14fa91ee5a03ffe4446e18398f4f1d34,4969877797770655f0cec861ae3bcc00,,40.873455,-73.82695,New York,NY,10475,urban,New York City Dept Of Ed,Bronx,f,f,t,f,f,f,Ms.,f,f,Early Development,Applied Learning,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35,413.99,487.05,6,f,f,8/28/11,f,,f,,f,,,,,,
14be7fce75363891db0df5eab4a34c2b,08d851146a67cba33798eb758507b555,55b87c6bcae2fe05607d2fc15e169970,4.81623E+11,32.734143,-96.706323,Dallas,TX,75217,urban,Dallas Ind School District,Dallas,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 3-5,30,851.87,1002.2,50,f,f,10/15/12,f,t,t,t,f,t,t,f,44,6,10
14be617529e062f4079feb3e4527e574,7e4d61ca3c68bf2b906944eff0dd92e2,3f6b7d3650c2433134409dcde46cda59,,36.58886,-121.907961,Monterey,CA,93940,suburban,Monterey Peninsula Unified SD,Monterey,f,f,t,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Character Education,Applied Learning,Supplies,high poverty,Grades 3-5,30,366.92,431.67,30,t,f,7/14/12,f,f,f,t,t,t,t,f,100,0,3
14be5de426e69d1c5cd04b971b7ec653,c486cb70b61aa49a9e6c5b8f010421e2,b36753ad5a8c86443555c01683883a90,62271003028,34.196487,-118.576302,Canoga Park,CA,91306,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,17,1692,2063.41,21,f,f,4/20/08,f,,f,,f,,,,,,
14be2c24614e065f7f3173155be063bb,d4a3293db151357bfa7c3dfe1c6839a8,4e7313eccb4d99c020e1c312440fd260,3.70162E+11,35.241223,-81.206543,Gastonia,NC,28052,urban,Gaston Co School District,Gaston,f,t,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,College & Career Prep,Applied Learning,Other,highest poverty,Grades 9-12,35,237.35,272.82,180,t,f,6/2/10,f,f,t,t,f,t,t,f,50,0,4
14be1c3b35da223bc0fa01496b324ee0,71510606262f70df35c1fbd99ba65de3,4e916a187e8c7e82a61378c4d9a6f6e3,3.60014E+11,40.80616,-73.94802,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Ms.,f,f,Early Development,Applied Learning,Mathematics,Math & Science,Supplies,high poverty,Grades PreK-2,30,435.12,511.91,40,t,f,10/12/12,f,t,t,t,f,f,t,f,33,2,2
14bdfd13bb868d8d9b0b1f6e52c1d484,c7c907712640740481c40f955922730e,82ce4566d8cfb57f7a0244a3abc4d67b,4.81428E+11,29.537034,-95.167382,Friendswood,TX,77546,suburban,Clear Creek Ind School Dist,Galveston,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Books,moderate poverty,Grades PreK-2,17,376,458.54,20,f,f,4/4/07,f,,f,,f,,,,,,
14bdd33b73a59002d8fee9c3b0ce1e1e,ec9de85d225211b9e118e627e5f1e725,980a2a870aa209268592148c7381d745,63441005607,37.740672,-122.42547,San Francisco,CA,94131,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Ms.,f,f,Extracurricular,Applied Learning,Other,Applied Learning,Technology,high poverty,Grades PreK-2,35,234.16,275.48,22,f,f,12/21/10,f,f,t,t,f,t,f,f,57,0,9
14bdc194ba8bd9d87617f84e512f8182,a64b0ad145b46056d5e040ee004e4c5c,635ae3b6813a3be3720035d3b9e2ecc0,4.90036E+11,40.638721,-111.947515,Taylorsville,UT,84129,,Granite School District,Salt Lake,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades PreK-2,30,827.43,973.45,20,f,f,9/3/12,f,,f,,f,,,,,,
14bdc19416dc2cd3a9f0d3cc5b79381d,1419477a66a648af6bdfffe582f1090b,04814bd119e649b7603fb9a32f53d99d,50828000550,35.822421,-90.687664,Jonesboro,AR,72401,urban,Jonesboro Public Schools,Craighead,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Performing Arts,Music & The Arts,Other,highest poverty,Grades PreK-2,35,472.13,555.45,18,t,f,11/15/10,f,f,f,f,t,f,f,f,100,0,1
14bda54272f09d61083c39f5cb728f24,1ff723bb167c9a15b079d40d05aea32b,82f86e398b73dce92d5a099446672ed0,5.51578E+11,43.0159,-88.240288,Waukesha,WI,53188,urban,Waukesha School District,Waukesha,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,9,811.93,990.16,24,f,f,3/6/09,f,f,t,t,t,t,t,f,100,0,18
14bda46488bdcec60f89c454ce11a78b,8feb95d83ee9c8a53effb44c88c237cc,32bf99f488c78224f40c9e778e23895a,2.10075E+11,38.081467,-85.678015,Louisville,KY,40229,urban,Bullitt Co Public School Dist,Jefferson,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,35,322.45,379.35,25,t,f,9/11/11,f,f,t,t,f,t,t,f,50,0,4
14bd9367d6feb7f215d65ba6d983cd52,40ff6328d6483582dccf1cec72aed62f,963de7df3b19a2fc5351a55d768fc957,2.40009E+11,39.29968,-76.655236,Baltimore,MD,21216,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,35,207.19,243.75,30,t,f,9/8/11,f,t,t,t,f,t,f,f,33,4,4
14bd776dcaf1e04e3da8a8f4fe1e6c7a,f9c6b1a1ac9359ad7754bb73323c0039,19c5b66c733a1c3b01e3d0242fa9b86d,,41.921255,-87.776659,Chicago,IL,60639,urban,Chicago Psd-Area 52/53,Cook,t,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,17,279,340.24,27,f,f,2/9/07,f,f,t,t,f,t,t,f,,0,3
14bd5b3f693bea1c369ea9d3cf2807c2,46cf47c7586f563115373692d12775ae,751b5ad10f4e0a4a3f5edfd22a77eed0,3.70333E+11,34.031151,-77.900162,Carolina Bch,NC,28428,suburban,New Hanover Co School District,New Hanover,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades PreK-2,,76.88,93.76,28,f,f,4/25/06,f,f,t,t,f,f,f,f,,0,1
