projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
0c81548ce90cdc32eeaf1ecec418fb4d,da4d5febe3b91be6f5c9f361340d3e47,a70593f80497659af7c700f5e5d19fc9,1.70942E+11,40.13637,-88.273081,Champaign,IL,61821,urban,Champaign Cmty Unit Sch Dist 4,Champaign,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,17,75,91.46,380,f,f,10/23/07,f,f,t,f,f,f,f,f,,0,1
0c815257dfba19b3d78601227f628819,3be23f921dec61c2e81310cfcc8e2353,d6b5f4ac325deaabc8bb860bd55679ab,61473001794,33.90918,-117.925346,Fullerton,CA,92835,urban,Fullerton School District,Orange,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,moderate poverty,Grades 3-5,30,643.9,757.53,31,f,f,11/19/12,f,,f,,f,,,,,,
0c81263fb895e477d9d48fc72c18c42c,bdd02c346f6c687f00e5ffca3db827e1,6fcde8c3ad521b080829b75b862b8b96,3.60008E+11,40.79171,-73.943321,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Mrs.,f,f,Foreign Languages,Literacy & Language,Foreign Languages,Literacy & Language,Other,highest poverty,Grades 9-12,9,122.51,149.4,146,t,f,1/25/10,f,f,t,t,f,f,f,f,50,0,2
0c812465320bfad355c8d9b8925a6cbc,87fee3d6b2c7571a4fa989091eff4449,14c53146cc590d60420cd25199c6c5a4,2.80228E+11,31.606801,-89.197829,Ellisville,MS,39437,rural,Jones Co School District,Jones,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Health & Wellness,Health & Sports,Other,low poverty,Grades 3-5,17,422,514.63,25,t,f,3/7/08,f,,f,,f,,,,,,
0c80f52cc9a957f35250831e219bd743,3d99e0ff7db0b072d02de739c5f35718,ce44b4f6489a4b0855b246f6254ac0a3,62271012566,34.057873,-118.297808,Los Angeles,CA,90005,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,College & Career Prep,Applied Learning,Economics,History & Civics,Technology,highest poverty,Grades 3-5,30,1473.89,1733.99,79,f,f,9/8/12,f,t,f,t,f,t,t,f,12,2,5
0c80e7ce5e94ce956899ebcf599ad190,6a92836edf7d244c4ec53a434025d216,6dc7f03c98196a862eafef525fe57f42,1.74007E+11,41.6863,-88.135686,Bolingbrook,IL,60490,suburban,Valley View Cmty SD 365-u,Will,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Supplies,moderate poverty,Grades 3-5,9,147.33,179.67,28,t,f,3/5/10,f,f,f,t,t,f,f,f,100,0,1
0c80e04b48783b9b9a3ff68bde50176c,d31d3edbaf022973806d0e5130f9062a,52a0df90708e70a4c2bf77dfd9e2e372,1.20042E+11,27.153376,-81.883171,Arcadia,FL,34266,,Desoto Co School District,De Soto,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35,389.24,457.93,21,t,f,8/31/11,f,,f,,f,,,,,,
0c80d4d1331deb425f3c4c505e963702,28f1d3cc5398c5221c535a7205175c35,8962a2fe4c14b4dd629271cfac943ce2,1.20105E+11,28.815189,-81.549925,Sorrento,FL,32776,rural,Lake Co School District,Lake,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,30,352.57,414.79,65,f,f,10/29/12,f,t,t,t,f,t,t,f,58,9,4
0c80d2dfed6e97523043768933b67afb,1d08c5cc7c1bbf9c16b3cd1a2646d895,f7ab0d1fc36603584f799983e80862aa,3.61098E+11,40.7077,-73.45903,N Massapequa,NY,11758,suburban,Farmingdale Union Free SD,Nassau,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,low poverty,Grades 3-5,35,248.15,291.94,120,f,f,6/2/12,f,f,t,f,f,f,t,f,50,0,2
0c80cdb5a279a8cc540e51fbb570ca74,511f281f0af03cb38e94b9df80427a13,69a6a79ebd594c31b0dc6c19803ccedc,4.8389E+11,30.270224,-100.650221,Del Rio,TX,78840,rural,San Felipe-del Rio Cons Ind SD,Val Verde,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades PreK-2,9,314.51,383.55,21,t,f,9/19/09,f,,f,,f,,,,,,
0c80b5a6553bfe66e3f16a4c26563635,d0aad62f4d12a4f1f65e543de08fd282,0ca3605a46fdb13c739da91ad35b491a,3.70192E+11,35.935879,-80.02597,High Point,NC,27260,urban,Guilford Co School District,Guilford,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Other,Applied Learning,Other,highest poverty,Grades 3-5,35,470.45,553.47,75,f,f,2/3/11,f,f,f,f,t,t,f,f,66,0,3
0c80b39a076ab88c57a9cd19194b1971,50440fa11fac6d5b0ba3a52195b3e589,13deb0c7c20264c59f0572034ebcc618,3.60008E+11,40.79339,-73.942654,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,35,631.82,726.23,25,f,t,6/16/10,f,,f,,f,,,,,,
0c80ab9de43f8de7a2987a373a329d11,df0825206645ca0f89f02d3721581d18,fbc179783bfa9f5bcb585ad73fcd178d,2.62619E+11,42.458267,-83.186478,Oak Park,MI,48237,suburban,Oak Park School District,Oakland,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,30,2085,2452.94,160,f,t,11/16/13,f,f,t,f,f,f,t,f,50,0,2
0c8096b5d6b0d5ede67eca5d12bc7eee,25a66305a5624883139df241ea09dc56,cf3b32abf13375b6a04f6b9220648867,1.30306E+11,33.215989,-82.397012,Wrens,GA,30833,rural,Jefferson Co School District,Jefferson,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,339.95,399.94,24,f,f,7/16/13,f,t,f,t,t,f,f,f,75,2,2
0c809603f076c5c8469e052cbeed5e61,4eea9607482a57c2f8f2b3dd325016c6,22fb858d2c3ef041090232cbfa8c0c89,4.03024E+11,36.231463,-95.993669,Tulsa,OK,74126,urban,Tulsa Independent Sch Dist,Tulsa,f,f,t,f,f,f,Ms.,t,f,Extracurricular,Applied Learning,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,9,182.99,223.16,150,t,f,9/18/09,f,f,t,t,f,t,t,f,0,0,3
0c808ae34da8cbda55b27281bab64fbc,bf5489b097d46b36e3a0f674c5beb5c7,ed73cfa3b0222a3a4064ca91c51cea22,4.11004E+11,45.524555,-122.580101,Portland,OR,97220,urban,Portland School District 1j,Multnomah,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades PreK-2,30,1485.42,1747.55,50,f,f,9/3/12,f,f,t,f,t,f,t,f,100,0,1
0c807a105e47688ba8410fcf8a51f339,163fd6a68721bb57b485e70a7fc5ff09,e36c1536258303b435fb4717b308a22e,5.5096E+11,43.139758,-88.010448,Milwaukee,WI,53223,urban,Milwaukee Public Schools,Milwaukee,t,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,35,440.06,517.72,180,f,f,12/8/11,f,f,t,t,f,f,t,f,50,0,1
0c8069ea6874cce914f2666cfd0653ab,b5d183c3e7ba56ccbe083ba91ea7a7bf,45c4dbf5236beb087644defa49a966bc,3.70399E+11,36.332155,-79.94813,Madison,NC,27025,,Rockingham Co School District,Rockingham,f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Technology,high poverty,Grades 3-5,,564.78,688.76,25,f,f,10/24/06,f,,f,,f,,,,,,
0c80551040a14cb6fb247d1a6c616c9c,5bc69e701435fcdd62f518b46248f5d4,a6c3a199c4a2bf2cf726976d4a3a55f2,5.51533E+11,42.988336,-89.537642,Verona,WI,53593,suburban,Verona Area School District,Dane,f,f,f,f,f,f,Ms.,f,f,ESL,Literacy & Language,,,Other,high poverty,Grades PreK-2,35,368.94,434.05,14,t,f,2/18/11,f,,f,,f,,,,,,
0c804ea9e852621fceb807862cd378a9,800f235d978d1e06d72e37d46e828729,27636f03be87dc276cddba1ae3dd511c,3.70472E+11,35.933502,-78.630356,Raleigh,NC,27614,rural,Wake Co School District,Wake,f,f,t,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Sports,Health & Sports,Other,moderate poverty,Grades 3-5,,221.4,270,4,f,f,3/11/05,f,f,t,t,f,f,t,f,,0,1
0c802bf28fe30cf17322b4b449c81968,90b45427a5d70246e66ef1c45dab588e,0b05158bcda69cc734e3b0d1d92eecd2,3.90459E+11,41.60709,-80.584938,Andover,OH,44003,rural,Pymatuning Valley Local SD,Ashtabula,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,30,476.8,560.94,400,f,f,5/9/12,f,f,t,t,t,t,t,f,100,0,4
0c7fd4dada8c9e3280aa27bfea44f160,a5418e03e64416e074b64b679c0467ff,86f30c02d2560ee69271a18e704af047,2.50936E+11,42.539858,-71.002942,Peabody,MA,1960,urban,Peabody Public School District,Essex,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,moderate poverty,Grades PreK-2,35,142.07,167.14,23,f,f,11/20/11,f,f,t,t,f,t,f,f,60,0,4
0c7f8a99ff7e5bb8c96fe37ecc549dc9,e33e452df5eae1bf37fb88b93d27bd9c,5ad87319187730ef8e7a38e6e5a30557,63789006389,35.431974,-119.015723,Bakersfield,CA,93308,suburban,Standard School District,Kern,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30,478.72,563.2,25,f,f,3/26/13,f,f,t,t,t,t,t,f,100,0,3
0c7f73e306594f32d929065cbb87e418,a03d26d61815a8ac1c0ab35920c0ed72,23660028daa4da6a720c17450c47b9f2,3.70297E+11,35.25013,-80.944046,Charlotte,NC,28214,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,270.59,318.34,40,f,f,10/22/12,f,f,t,t,t,t,t,f,83,0,9
0c7f292acf3dc33670c389c8485111b7,1f98a94c936a9d8c8ddaccfa83a4c42a,c17e58f715e2faaeba1f4d7f0a5463e9,60639007503,35.34643,-119.121806,Bakersfield,CA,93311,urban,Panama-buena Vista Union SD,Kern,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,moderate poverty,Grades 3-5,30,244.55,287.71,30,t,f,11/15/13,f,f,t,t,f,t,t,f,0,0,3
0c7edaf4929ea8759616f16d473468d0,04047ce6fd42e05af437164f425679fd,121395e5fd9518f3372211454961baae,60001909276,37.721535,-121.932655,Dublin,CA,94568,suburban,Dublin Unified School District,Alameda,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,moderate poverty,Grades 3-5,35,808.48,929.29,30,f,f,7/19/10,f,f,t,t,t,f,t,f,100,0,1
0c7ed1b23cb5722403998985f076ffe7,ee3dc68d53966d4312830f4af1916257,d4c816c1c71607820ec697416ea75245,4.80001E+11,29.946979,-97.895196,San Marcos,TX,78666,,Hays Cons Ind School District,Hays,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,771.3,907.41,23,f,f,9/16/13,f,,f,,f,,,,,,
0c7e9922fb0b4c15474da70cd6d59cf7,c85846e070b6117b433f85ac173b3d11,b04f464e14b6ca1431619fafc2a2c07e,20018000123,61.179821,-149.903473,Anchorage,AK,99503,urban,Anchorage School District,Anchorage,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,513.08,603.62,20,f,f,11/16/13,f,f,t,t,t,t,t,f,100,0,4
0c7e92646d6f459687a3d7855973718d,dbf584bee61465d840943e45f08e49b1,32d1d6650505f8ce253f868156a57eac,,32.907746,-80.122484,N Charleston,SC,29418,,Dorchester Co School Dist 2,Dorchester,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Other,moderate poverty,Grades 3-5,17,163,198.78,25,f,f,9/11/07,f,f,t,t,f,f,t,f,,0,2
0c7e86be3d4c300aaf068a2b450f62a4,274f0614b65cb15597f02f28082b04db,f8de20c6f1a6d446e56fa7b67794f1ac,4.01359E+11,36.684101,-101.48564,Guymon,OK,73942,,Guymon School District 8,Texas,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades 3-5,17,258,314.63,22,t,f,7/20/08,f,f,t,t,f,f,t,f,0,0,2
0c7e75dffedb4f753ff856c7d4b768c6,6ac7707ba8b768f746a91dd6befb2a2d,bf3aba4721c20d560fb3e0577b9807d1,1.20015E+11,28.024798,-80.658211,Palm Bay,FL,32907,urban,Brevard Co School District,Brevard,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades PreK-2,35,327.32,385.08,18,t,f,6/26/11,f,f,f,t,f,f,f,f,0,0,1
0c7e419e1ccaf229fc73033241fdaf57,80fd7dd83a0a8e3c24cb5c5f48ca8731,c269727cc13a64a839a8a2ae8af0c5e4,3.6001E+11,40.690384,-73.904533,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Music,Music & The Arts,Technology,highest poverty,Grades 6-8,17,7923.3,9662.56,200,f,f,2/13/09,f,f,f,t,t,t,t,f,100,0,5
0c7e1bfc655da820b260eeedf1a329b5,eb325a20e0021b25ac80a6d38a0a3c42,9cf9ce8bb16b97ba2e3099990ca1e65f,2.40009E+11,39.307921,-76.579841,Baltimore,MD,21213,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,f,t,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,9,265.26,323.49,40,f,f,10/16/09,f,f,t,t,f,t,t,f,40,0,4
0c7e01de272c2de64328b5097783072a,d4ea3dae9ef23ce079caaaf427e01b72,eb6e54e3ac5aa83727525e173278df90,1.30042E+11,32.798569,-83.651299,Macon,GA,31206,urban,Bibb Co School District,Bibb,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Character Education,Applied Learning,Books,highest poverty,Grades 3-5,35,500.49,588.81,35,f,t,12/2/11,f,f,t,t,f,t,t,f,33,0,3
0c7dec8f1a29baf974d712af8860a07f,6d80ea792756c92b670d7cd28d0dd30c,c25a4f6b2e0bcec2d02e35f524aa61e2,61954002355,35.358046,-119.011699,Bakersfield,CA,93304,urban,Kern High School District,Kern,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,30,870.12,1023.67,60,f,f,9/17/12,f,f,t,f,f,f,t,f,0,0,1
0c7dbd92f549b867ab41c2a94a964c9f,c79495ef71a2d12238f2b754892c30b1,b74ff738ff6dff9943701adbaac7efc7,3.60008E+11,40.773753,-73.985376,New York,NY,10023,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 9-12,17,1013,1235.37,120,t,f,3/15/09,f,f,t,t,f,t,t,f,0,0,4
0c7dac748fb8e270e987511d3314db58,b847072413b4ac23c5938aaf70599dd5,aab51428477d4c329beedfdf77bf186b,3.60008E+11,40.721218,-73.986632,New York,NY,10002,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,,,Other,highest poverty,Grades PreK-2,35,300.74,353.81,125,t,f,2/15/11,t,t,t,t,t,t,t,f,66,4,3
0c7d7ca69228f7c8d5aa9b421829af42,f5a2a63c3e2ad9ee67049851661e9fe9,c534707bbcd3137123f57e75d95de413,1.30102E+11,32.096867,-81.262115,Pooler,GA,31322,rural,Savannah-chatham Co Sch Dist,Chatham,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,35,443.96,522.31,29,f,t,9/10/11,f,t,t,t,f,t,t,f,33,1,5
0c7d71e2a25eb8bc5f49ee66fa68432f,36a8e9c79fc0599b8bf6aefc6ad37596,c534707bbcd3137123f57e75d95de413,1.30102E+11,32.096867,-81.262115,Pooler,GA,31322,rural,Savannah-chatham Co Sch Dist,Chatham,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,30,372.65,438.41,7,t,t,6/10/12,f,f,t,t,f,t,t,f,28,0,6
0c7d6534baa3729261b4cd8869631769,22f62c92847ba7a546203f39f7477d79,75cd8edc4fb5b3c2e91debaf0650fc38,3.70444E+11,35.374433,-83.518688,Bryson City,NC,28713,rural,Swain Co School District,Swain,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Literacy,Literacy & Language,Books,high poverty,Grades 3-5,35,511.49,601.75,40,t,f,4/12/11,f,,f,,f,,,,,,
0c7d547bff313cb519cdca492cd85611,c19a6f7d6c40bc490dd43b054feaf6a6,f2c29a8afeb445c584042914a12d11c5,2.50279E+11,42.323654,-71.073128,Roxbury,MA,2119,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,17,204,248.78,15,f,f,12/28/07,f,f,t,f,f,t,t,f,,0,3
0c7d1ef5da6d394e31c7a05181be9366,6a8b2db6a9a78c2e14300290684c2fc5,cbd309034a9d562bf5b947525aada787,4.50258E+11,34.95042,-80.864984,Indian Land,SC,29707,rural,Lancaster Co School District,Lancaster,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 6-8,17,600,731.71,90,f,f,8/27/07,f,f,t,f,f,f,t,f,,0,1
0c7cd06d3d404b223a19005deebfaef8,242dff01e8127a10c1a63689d81a5e33,9495060398aebb32a8e9f12d0334233a,4.7003E+11,35.759505,-83.867452,Maryville,TN,37804,,Blount Co School District,Blount,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,high poverty,Grades 9-12,9,289.53,353.09,200,t,f,11/4/09,f,f,t,t,f,t,t,f,25,0,3
0c7cbc5e8f85eecd9af920f0dd00fde1,e67aa880b205748d30fbd4a10e8887ea,744fa7df544ccd65d6a4d36fb746fa02,1.30321E+11,33.046893,-84.177075,Barnesville,GA,30204,,Lamar Co School District,Lamar,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Applied Sciences,Math & Science,Technology,highest poverty,Grades 9-12,35,1454.65,1711.35,20,t,f,11/10/11,f,f,t,t,f,t,t,f,33,0,4
0c7c9459e917d9ea116e166a69d4a1ae,bbf9bf9b60a645314ab74b2c9fef1498,4d4ee575b8ebfed5dbc647f36c7574d4,51311001073,33.456151,-94.02076,Texarkana,AR,71854,urban,Texarkana Arkansas Sch Dist 7,Miller,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 6-8,30,645.59,759.52,279,f,f,1/20/13,f,f,f,f,t,f,f,f,100,0,1
0c7c509e219ba66fc963b76a03ed8002,7a96be1776e2a39214ed07e5ff27a5fb,c0d16b955ad7139d912f8d40b13c4746,4.81984E+11,30.289377,-98.856232,Fredericksbrg,TX,78624,,Fredericksburg Ind School Dist,Gillespie,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Technology,high poverty,Grades 3-5,30,1011.31,1189.78,7,f,f,12/10/13,f,f,f,f,t,f,f,f,100,0,1
0c7c2dcd5e9031c6e1ebc5b09289243f,75ac1952a4f73f3e7f488a413fc3b7e8,dc914d7140097d80ba7f63c158711d3b,,42.916706,-78.892784,Buffalo,NY,14213,urban,Buffalo City School District,Erie,f,f,f,f,f,f,Ms.,f,f,ESL,Literacy & Language,,,Books,highest poverty,Grades 6-8,30,423.95,498.76,25,f,f,5/12/13,t,t,t,t,t,t,f,t,78,2,12
0c7c06eaad5ac5be4e43f5790c269117,883d4a87d0230193ff31c3db6a6b1c47,1dbe2afc8997fac64fa278e394d80981,4.50228E+11,33.677525,-79.35755,Hemingway,SC,29554,rural,Georgetown Co School District,Georgetown,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Visual Arts,Music & The Arts,Other,highest poverty,Grades 3-5,17,751,915.85,360,f,f,6/4/08,f,f,t,f,f,t,t,f,,0,11
0c7c06576acefc6f4b4f1969fb3d8a97,cf99bd61810e3f5358ddab5c7edc11c5,11b3ffefbf2d3263d51de6f9dc7d7d8a,1.70993E+11,41.918371,-87.645955,Chicago,IL,60614,urban,North-nw Side Hs Network,Cook,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,30,622.88,732.8,999,f,f,10/21/13,f,f,t,t,t,t,t,f,66,0,4
