projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
253c21ad2010962e73164ae615626beb,781fe54fb01e147c005382c2c132ebe5,dcd930398b963a0c9671c9c5712ab6ef,3.60012E+11,40.677536,-73.904152,Brooklyn,NY,11233,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Visual Arts,Music & The Arts,Supplies,low poverty,Grades 9-12,,681.11,830.62,0,f,f,10/28/03,f,f,t,t,f,f,t,f,,0,2
253c1da7a59987ec6a11e322e904eec8,36b850974cb3f02889bb1166eb297f38,3065d33099df8849cf396f567d48e518,62271003306,34.037704,-118.159943,Los Angeles,CA,90022,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,30,926.95,1090.53,20,f,f,12/5/12,f,f,t,f,f,f,t,f,0,0,1
253c1691584a0205313c9821e9096b2b,47ba3a77a295b2245fd160787d5da463,9045adb69877ec0ec1d53d315a7e41b8,4.03024E+11,36.152839,-95.953512,Tulsa,OK,74104,urban,Tulsa Independent Sch Dist,Tulsa,f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,30,369.13,434.27,24,t,f,7/30/13,f,f,t,t,f,t,t,f,0,0,3
253c0a92781cb5bb5e50b15da7810017,5709cadae146ed06cfbf7481aa43afed,60a43463fcdbb566f3f1f2b01f10d0ec,60591010753,37.954244,-121.736769,Brentwood,CA,94513,suburban,Brentwood Union Elem Sch Dist,Contra Costa,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,moderate poverty,Grades 3-5,17,256,312.2,128,f,f,1/18/08,f,,f,,f,,,,,,
253c0a7526cb7faf39c0206e3ce839eb,e1137ce10af52845b6bdab006a568d68,1a994778027ab086dc58ec3b47f74ff0,40472002920,33.059361,-112.037727,Maricopa,AZ,85138,rural,Maricopa Unif Sch District 20,Pinal,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,35,468.19,550.81,125,t,f,1/28/12,f,f,t,f,f,f,t,f,50,0,2
253be9091c2aa05fd5b3861c7e990cd4,912da7db0cfa29f10ba66cf45e472950,e39f3ff79d14547fbd288501d593bd1b,2.51113E+11,42.099559,-72.564732,Springfield,MA,1105,urban,Springfield Public Sch Dist,Hampden,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,9,170.33,207.72,20,t,f,3/26/10,f,f,t,t,f,t,t,f,0,0,3
253bc72c81412d925d0d8adccd0f2849,220b491905b9073caeb7e7c2cd7f13e7,e6ee7b0bf6dbc7ac7c10832380511c81,3.6001E+11,40.720577,-73.861427,Rego Park,NY,11374,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,,,Technology,high poverty,Grades 3-5,9,515.3,628.41,350,t,t,2/1/10,f,f,t,t,f,t,t,f,0,0,3
253b7a401d458fa8708fcecbd28fa170,bb2cfdfa78178f2367c800f6b3d400a5,47473e28b8db1bef3b249ca2724cf9df,3.70472E+11,35.790695,-78.38665,Wendell,NC,27591,rural,Wake Co School District,Wake,f,t,t,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Parent Involvement,Applied Learning,Supplies,high poverty,Grades PreK-2,17,575.03,701.26,12,f,f,2/10/09,f,,f,,f,,,,,,
253b68b746d7e352e99bfeccd354cfed,a7af416f8112e5414c33e749b0fdac67,36cfafe7f9f6d472f0a9ee32f3496ce5,5.30771E+11,47.565521,-122.283371,Seattle,WA,98118,urban,Seattle School District 1,King,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,482.92,568.14,30,f,f,7/13/13,f,f,t,t,t,t,t,f,75,0,5
253b414b08063690f64f1bc9b3625677,8cd2a2c53a258ed7dfb8c84fe6883cdb,3a35ff2a12012d19ce6bcbf02950d449,62271012248,33.934943,-118.268911,Los Angeles,CA,90061,,Los Angeles Unif Sch Dist,Los Angeles,t,f,f,f,f,t,Mr.,f,f,Social Sciences,History & Civics,,,Technology,highest poverty,Grades 9-12,35,876.86,1031.6,152,f,f,1/31/11,f,f,t,f,f,t,f,f,3,0,26
253b3ebe9a92f5b276435622f82ffddf,4fc46a5bf989b0e6ca8cb0bc4a63f5b7,db9c14628f9381d246946492a7e9ec2c,4.70294E+11,35.177654,-89.953445,Memphis,TN,38108,urban,Memphis City School District,Shelby,f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,35,351.48,413.51,45,f,f,4/8/11,f,f,t,t,f,t,f,f,5,0,11
253ad87cf1162a398be0f967272c5e52,2d69835d342f5706bb3df36f5d8323e0,8551fdf6f21537c90f80a87778a2aeb3,4.70255E+11,36.521758,-86.033376,Lafayette,TN,37083,,Macon Co School District,Macon,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,35,757.49,870.68,18,f,t,8/7/10,f,,f,,f,,,,,,
253ad6b73942a155175cbd93807cbcce,006737d15e157f3c318d971896fba449,3265ff6aebea7d87f4d087d41d458698,40168000100,33.486477,-112.157104,Phoenix,AZ,85031,urban,Cartwright School District 83,Maricopa,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,35,287.5,338.24,25,f,t,12/11/10,f,f,t,f,f,t,t,f,33,0,3
253aa46b5ae3cb7622b089f35677b2c8,c2d80753c38ebf7c1b53243b097f5a87,2307e4db029970c59cb8dac13cbe5141,63255005015,37.92277,-122.328917,Richmond,CA,94804,suburban,West Contra Costa Usd,Contra Costa,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades PreK-2,35,1355.57,1594.79,25,f,f,9/3/11,f,f,t,f,f,f,t,f,0,0,1
253a827aa5ab3b160ea7c830db5c2d3d,38b3ae9b1301d65e616a2c8eb47ec32e,ec76911653b921f15486fe57d3de53ca,2.40051E+11,38.965675,-76.972389,Hyattsville,MD,20782,suburban,Prince Georges Co School Dist,Prince Georges,f,f,f,f,f,f,Mrs.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,35,445.06,523.6,15,f,f,1/24/12,f,f,f,t,t,f,f,f,100,0,1
253a500e37bd99d2dccc600b47db6476,31a33956996111be0eaa668684942268,7a5d661423b2107a3e77c84d7e045322,63432005407,32.76181,-117.118446,San Diego,CA,92116,urban,San Diego Unified School Dist,San Diego,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Health & Wellness,Health & Sports,Supplies,highest poverty,Grades 3-5,9,203.66,248.37,10,f,t,1/19/10,f,f,t,t,f,t,f,f,57,0,8
253a44de34b3d07c412bbc26aaf6df8e,a82ef2c15a2c2eda82472cb6f9679732,ff37bee9ece7eb4d56923aecda763e35,1.20144E+11,28.355344,-81.347334,Orlando,FL,32824,suburban,Orange Co Public School Dist,Orange,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 3-5,30,211.75,249.12,22,t,f,12/3/13,f,f,t,f,f,f,t,f,0,0,2
253a04b4107db62e1cfeb8fa1e5799fb,79c1f3994d47a07f40322f1b6f326ff7,c545ed8aebe9cb656301032527cbd3bb,62805011294,37.779457,-122.23082,Oakland,CA,94601,urban,Oakland Unified School Dist,Alameda,f,f,f,t,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Books,highest poverty,Grades 3-5,30,752.9,885.76,27,f,f,10/18/13,t,t,t,t,t,t,t,f,100,7,12
2539f3057d272f49ed333ce101c4ce64,98ef7f7ea5fe727b4d159d75e591b444,e760e9dcde10a95a84404b5a7f36a47f,4.81965E+11,29.49296,-95.533301,Missouri City,TX,77459,suburban,Ft Bend Ind School District,Fort Bend,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,low poverty,Grades 3-5,35,683.57,804.2,75,t,f,2/11/12,f,,f,,f,,,,,,
2539e33404b1d9c5a2f5d777ae9884f5,f6623c9f61eab66b014dca15c85a46af,01072a448d79d3854e25f5b7c624025a,62271003387,34.168694,-118.570305,Woodland Hls,CA,91364,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 9-12,35,328.17,386.08,40,t,f,12/18/11,f,f,t,f,t,t,t,f,66,0,13
25399ed3194475ed40c66db8d09b6444,50e55e412af6e2ad07ae25a69dfa2649,68f4d69c191a5a40524c1f70021641ad,3.60008E+11,40.767785,-73.987501,New York,NY,10019,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,t,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,highest poverty,Grades 9-12,35,4106.9,4720.57,100,f,t,7/10/10,f,t,f,t,t,t,t,f,67,2,25
25398a9e10fe8ca193bb354c6f20c306,df846876a82e682ce97d99366b57c6a5,e0571e89adc3a0f5e551a46afa581d6e,61389001565,38.59613,-121.309135,Rancho Cordova,CA,95670,urban,Folsom-cordova Unif Sch Dist,Sacramento,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Other,Applied Learning,Supplies,highest poverty,Grades 3-5,30,425.15,500.18,418,t,f,8/20/12,f,f,t,f,f,f,t,f,0,0,1
25397a133e07688a69f15ec7718b7c1c,ec40af2d259e23a0285dbca3446cdfa3,3910771703f69202cafa033ea67bcf7d,62403003612,38.002436,-122.133308,Martinez,CA,94553,suburban,Martinez Unified School Dist,Contra Costa,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,moderate poverty,Grades 9-12,30,746.41,878.13,170,f,f,10/6/12,f,f,t,t,t,t,t,f,66,0,4
25393f13ca53df50985052689b707215,1c120b166b41db16f62ca49f198717f2,d9210f97f5a98cf74737e1546bb49bc7,4.50363E+11,34.947765,-81.981094,Spartanburg,SC,29301,suburban,Spartanburg School District 6,Spartanburg,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Early Development,Applied Learning,Other,high poverty,Grades PreK-2,35,169.55,199.47,20,t,f,9/10/10,f,f,t,t,f,f,f,f,0,0,2
253939cf2d9865451e191255d15476b2,2699054ac10cfd6ec8a9f68f2bea82ab,e29d97014bf3d17219e0280c2612682b,,41.812447,-87.655327,Chicago,IL,60609,urban,Chicago Public School Dist 299,Cook,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 9-12,35,521.96,614.07,60,f,f,12/1/11,f,t,t,t,f,t,t,f,60,2,5
2538b6c854db2b63b3015d08362563fd,66740c23845cb1537caaecdfa6015fe9,254c4e43a5ae7771fdcddfab3b58541a,3.70192E+11,35.977609,-80.016565,High Point,NC,27262,urban,Guilford Co School District,Guilford,f,t,f,f,f,f,Ms.,t,f,History & Geography,History & Civics,,,Trips,highest poverty,Grades 3-5,17,1544.25,1883.23,32,f,f,3/29/07,f,,f,,f,,,,,,
25388d5f21a65656c999ae845e8deecf,926cfd2bc9ebbf3e10053db8d4518655,1829da747a5efd335eab5bb78527bff1,40593001239,33.619901,-111.952131,Scottsdale,AZ,85254,urban,Paradise Valley Unif SD 69,Maricopa,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 6-8,30,582.81,685.66,30,f,f,6/17/12,t,t,t,t,t,f,t,f,66,2,1
253854dfb909e428e09f5ff87966672b,e3ef0f7a5886950dbca2d18492742980,8e99a86a2c09bb3672b235da84faf60f,4.80894E+11,30.372368,-97.668869,Austin,TX,78753,urban,Austin Ind School District,Travis,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,30,240.56,283.01,65,f,f,10/15/12,f,f,t,t,t,f,t,f,100,0,1
25384c1c7d23a32824f78029593906da,700d89a98d34424a2348528da40e564e,e3e2d2977f5f7334d2dde87c88dbd1be,4.84122E+11,30.036882,-95.333496,Spring,TX,77373,suburban,Spring Ind School District,Harris,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,631.39,742.81,35,f,f,10/29/13,f,t,t,t,f,f,t,f,0,5,1
253840f8fd15629ad2acf351d33369d4,22c331806294e0b92326fb7f6ce68d03,3dde8f67f3259f9c292dc8393f7bf0cc,62211002618,37.726394,-121.728813,Livermore,CA,94551,suburban,Livermore Valley Joint Unif SD,Alameda,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Technology,moderate poverty,Grades 6-8,30,484.56,570.07,32,f,f,5/21/12,f,,f,,f,,,,,,
25381f1cad47071ecfb901881fcfb953,355614886fa70be26eedc909b152344a,13994c57bf0a1dcbc0f40155e1b67b76,61032001155,37.963152,-120.308697,Sonora,CA,95370,,Curtis Creek Elem Sch Dist,Tuolumne,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,high poverty,Grades 6-8,17,566,690.24,100,f,f,11/5/08,f,f,f,f,f,f,f,f,,0,1
253819ef37b7ef70640baff7883f1a6d,bcbad753bdb87439a62eb214176aaeaa,cba1402052480faea59fffbcd848dda7,,39.769476,-86.053491,Indianapolis,IN,46219,urban,Indiana Dept of Education,Marion,t,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,35,403.69,474.93,75,f,f,12/1/11,f,f,t,t,t,f,t,f,100,0,1
2537f8dbd8e7fa1c4f60a67dd10911a1,d230ad79400c2691e83be9f529d51707,8a794cbe176fd48a04afc5815fda0273,2.73351E+11,45.527125,-94.19315,Saint Cloud,MN,56301,urban,St Cloud Ind Sch Dist 742,Stearns,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,30,442.91,521.07,20,f,f,11/5/12,f,f,t,t,t,t,t,f,80,0,5
2537f404d427cf944609de30c09efebb,6e1dc29f1daceb2e7b67e98aad13bcee,057d8499600aa75a029d998faf18eea6,4.02025E+11,35.327049,-97.555534,Oklahoma City,OK,73170,urban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,30,1389.29,1634.46,22,f,f,7/22/13,f,t,t,t,f,t,t,f,57,3,3
2537e565ca807c8c4717f1a279718d0e,e1c1135d28ae4d3ffac14e360bf8a5bd,1b75f599767e81e5abd892aa25387fd5,,42.644409,-83.298645,Pontiac,MI,48342,urban,Michigan Dept of Education,Oakland,t,f,f,f,f,f,Mr.,f,f,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 9-12,35,290.58,341.86,350,f,f,9/1/11,t,t,t,t,t,t,t,f,75,1,9
2537b5be7d72210822c3a3b941f5f50c,fdc7ff8957c769dbe513fe09556b678d,99191f1a397ea92923c80064dd4aa09f,4.81623E+11,32.746841,-96.831154,Dallas,TX,75208,urban,Dallas Ind School District,Dallas,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades PreK-2,9,408.55,498.23,80,f,t,6/12/10,f,f,t,t,f,t,t,f,50,0,4
2537a2d37b7992f6b8d76b90b8c54503,846551d9d3fc52c565f04cc1ef7dd1f6,9e5343279898f9f33ca1a3d3db2d8639,3.70192E+11,36.085117,-79.844864,Greensboro,NC,27410,urban,Guilford Co School District,Guilford,f,f,f,f,f,f,Mr.,f,f,Health & Wellness,Health & Sports,Performing Arts,Music & The Arts,Technology,moderate poverty,Grades PreK-2,35,484.19,569.64,420,f,f,10/11/11,f,f,t,f,f,t,t,f,25,0,3
25379db01406faafc3524778a38ead24,6bc0fede7a3cab95167ef667de8c6afd,d68ad7291803c43db7477abfe00bba2e,4.50072E+11,33.550063,-81.674726,Aiken,SC,29801,suburban,Aiken Co School District,Aiken,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Performing Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,35,426.9,502.24,25,f,f,9/9/11,f,,f,,f,,,,,,
25375ac0ccd2a964545f29197952b3db,52b27319f86c1ccab786976471274840,f2999486c180648a622db585d7203749,,41.90609,-71.392636,Cumberland,RI,2864,suburban,Rhode Island Dept of Education,Providence,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,35,161.88,190.45,26,t,f,9/2/11,f,f,t,t,t,t,t,f,100,0,3
253738e944d4ae471bf1c55a10301780,16ba9e771e269cf8899d0a26687a0d6a,e5a7dc49265a14a0adea9e2ca73058ca,2.10299E+11,38.15497,-85.812878,Louisville,KY,40214,urban,Jefferson Co School District,Jefferson,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,35,380.05,447.12,620,t,f,3/15/12,f,,f,,f,,,,,,
2537359e740000de5c36cd986f98c109,a0d695ff81608d0a7c637be47aaf419c,3183870b4ab7f2f8acbb1e5ff57fe02f,,35.984997,-78.877853,Durham,NC,27703,urban,North Carolina Dept of Ed,Durham,t,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades PreK-2,9,192.95,235.3,20,t,f,8/4/09,f,f,t,t,f,t,t,f,33,0,5
2536cb7b8eb974f607788d044e930ace,d3aab81fe63d8e60bdcb339228db1625,cb879f520fc608999bbccaa9a727e5f6,90309000656,41.122358,-73.443565,Norwalk,CT,6850,urban,Norwalk Public School District,Fairfield,f,f,f,f,f,f,Mr.,f,f,Social Sciences,History & Civics,Civics & Government,History & Civics,Books,high poverty,Grades 6-8,35,339.46,399.36,120,f,f,8/16/11,f,f,t,t,t,f,t,f,100,0,1
2536b9b2d2da9f6215965c15700fba77,9d886dae835e1df6587aadf2c945ffd8,35581cec1343eaa3332ad89390c998e3,4.80771E+11,29.882409,-95.473635,Houston,TX,77088,urban,Aldine Ind School District,Harris,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,College & Career Prep,Applied Learning,Books,highest poverty,Grades 9-12,30,2722.94,3203.46,15,f,f,8/4/13,f,f,t,f,t,f,t,f,100,0,1
2536a656f45fdd81a2922d036e529a4f,a8cecf9053fdbbcfd2c08699baab0d69,7048bb1c41724da1cbc81e2d3f227a13,69113507224,33.842641,-117.287475,Perris,CA,92570,suburban,Val Verde Unified School Dist,Riverside,f,f,f,f,f,f,Mrs.,f,f,Gym & Fitness,Health & Sports,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,17,411,501.22,35,f,f,7/15/08,f,f,t,f,t,t,t,f,100,0,5
2536a4c607231a34179809d309e96007,40506e4febbc800801c619468f243bfc,8955edfa24715ef9799e65f8ee159909,62271002809,33.878239,-118.27079,Carson,CA,90746,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35,224.04,263.58,24,f,f,5/13/12,f,f,t,t,f,f,t,f,,0,2
25369c42a2fc09d8ed496c4e1ad34591,55cc745284bdf241e5783ef389c735b0,09c9cd922a0d083541a02c886dc7ec47,3.70297E+11,35.17902,-80.79744,Charlotte,NC,28211,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades 3-5,17,215,262.2,22,t,f,10/2/08,f,f,t,t,t,t,t,f,100,0,3
2536587dc9e5c3ee946e198515e58fdb,6e0a5472a1990bd61ae6523f366e46c0,0a96d354d5759af21daa2bd3d75b57c4,80291000200,39.682359,-104.856787,Aurora,CO,80012,urban,Cherry Creek School Dist 5,Arapahoe,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,30,454.1,534.24,120,t,f,8/5/13,t,t,t,t,t,t,t,f,71,2,16
253649b0472ff89fd39fdc80b51357d6,708566d594c3fc5b1e6e520b00978cea,ce701519a7c73e7b01376271be612ec5,2.20114E+11,31.769054,-93.105062,Natchitoches,LA,71457,,Natchitoches Parish Sch Dist,Natchitoches,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,9,219.92,268.2,25,f,f,4/13/10,f,f,t,f,f,t,f,f,28,0,7
253642fe1fe981cd9988c82f7bf23741,5f3f8b2ff870258738f9f4996e158ed6,386fa7e7dd3efe04f4c8c4581cc3d248,4.83294E+11,29.497147,-98.515488,San Antonio,TX,78213,urban,North East Ind School District,Bexar,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,17,692,843.9,50,f,f,3/4/08,f,,f,,f,,,,,,
2536347ddc7a210a698212005e52dc15,ef5910d1deb91aed6fd072e3be2d92f2,7de579eede9640136f08bb2a2e12b631,1.3015E+11,33.373692,-84.817225,Newnan,GA,30263,,Coweta Co School District,Coweta,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,30,287.42,338.14,30,f,f,9/22/13,f,t,t,t,f,f,f,f,50,5,2
