projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
10b23be2589cb8fe697864f4e39a5dfa,3f108bc3918025528cc25f9fb465c906,e20d83a772f4ea529e0df9fbc3f2f81c,2.50891E+11,42.323374,-71.617734,Northborough,MA,1532,suburban,Supervisory Union 3,Worcester,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Other,Applied Learning,Technology,low poverty,Grades 9-12,35,643.99,757.64,45,f,f,5/13/11,f,t,f,t,t,t,t,f,100,1,4
10b237b7d9b45499a8117cf37c49dbc4,54acf32a354377a1a4b77bd7597cc344,1e9a26da0a4b93d4655d12b1961aa772,61128011473,38.448105,-121.831962,Dixon,CA,95620,,California Dept of Education,Solano,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Environmental Science,Math & Science,Technology,moderate poverty,Grades 6-8,35,860.68,1012.56,50,f,f,8/21/11,f,t,t,t,f,t,f,f,60,9,10
10b21ff9c1d83953b394f6ab72218090,1ff723bb167c9a15b079d40d05aea32b,82f86e398b73dce92d5a099446672ed0,5.51578E+11,43.0159,-88.240288,Waukesha,WI,53188,urban,Waukesha School District,Waukesha,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,Literature & Writing,Literacy & Language,Other,highest poverty,Grades PreK-2,35,351.4,403.91,25,f,f,3/1/10,f,,f,,f,,,,,,
10b20a12c3382780567982e8beb01e6f,ff8480be670b7c147faed74169f4b604,044c16db9319345b9587c23115dbfc0f,3.60008E+11,40.796794,-73.930908,New York,NY,10035,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,ESL,Literacy & Language,Technology,highest poverty,Grades PreK-2,35,362.77,426.79,387,f,f,2/22/11,f,,f,,f,,,,,,
10b1f8b9c402268f803387d25534524d,04a2037dd63b13d4fddcdbbc5e5cf8b2,6eeaba5ff17ed2f406c38ebfa2bf4485,3.60009E+11,40.872721,-73.905197,Bronx,NY,10463,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,t,Mathematics,Math & Science,ESL,Literacy & Language,Supplies,highest poverty,Grades 3-5,9,549.38,669.98,19,f,f,10/30/09,f,f,t,t,t,t,t,f,83,0,19
10b1eb0c95ff10323b55fe025aacc58f,1cc2eb1a8353a0c46d33f4eaf29c4bbd,ae950e8823a70fb68ae4fd3a3571d00b,4.70129E+11,35.218082,-86.073433,Decherd,TN,37324,,Franklin Co School District,Franklin,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,9,300.4,366.34,21,t,f,1/28/10,f,,f,,f,,,,,,
10b1e36a9d5907805659b5ee5fe9d484,cb3bf8454e615595b7778cbb45fe6997,312fa4ab179595f4bd0f9e082a845918,1.30012E+11,33.754715,-84.327667,Atlanta,GA,30317,urban,Atlanta Public Schools,De Kalb,f,f,f,f,f,f,Mr.,f,f,Health & Wellness,Health & Sports,Health & Life Science,Math & Science,Supplies,high poverty,Grades PreK-2,30,329.05,387.12,30,t,t,11/10/13,f,f,t,t,t,t,t,f,100,0,3
10b13f4e06a3e284c5dcc3e832681b42,25ec2e61a6728f479f3a3660dbd0b823,d595000827e99a00f921f2bcd6ab7494,3.6001E+11,40.714893,-73.852394,Forest Hills,NY,11375,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Other,moderate poverty,Grades PreK-2,30,412.1,484.82,75,t,f,10/7/12,f,t,t,t,f,t,t,f,38,7,6
10b136757ae943d0d2666b40f6fc03df,4c085e80e269d91803e6e9538e680dff,23660028daa4da6a720c17450c47b9f2,3.70297E+11,35.25013,-80.944046,Charlotte,NC,28214,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades 3-5,17,365,445.12,17,f,f,1/31/08,f,f,t,t,f,f,t,f,,0,2
10b132430b9223adda0e304d6efc2445,586faa77d1218fe756c71c4f1c965c43,e98941a18d641b4ca1f5a4eb32989b87,1.20138E+11,30.437351,-86.632401,Ft Walton Bch,FL,32547,,Okaloosa Co School Dist 46,Okaloosa,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,35,389.79,458.58,20,t,f,7/26/11,f,f,f,f,f,f,f,f,0,0,1
10b118d93a58e9359c53649d8cf7dc2a,0db6cd03300fbeab1c21716f3d0f62ee,2ed79390d97d0faec375ab21ff05f919,2.20165E+11,30.356319,-90.058121,Mandeville,LA,70448,suburban,St Tammany Parish Sch District,St Tammany,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades PreK-2,17,322.9,393.78,18,f,f,8/31/07,f,f,t,t,f,t,t,f,,0,3
10b0f6652ee0877332b605c1638eb328,206f2e25be7269d5802a7a2221570bd2,390d551745ffb79a4ebbb88705af3356,3.70297E+11,35.301468,-80.774967,Charlotte,NC,28262,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,9,811.13,989.18,120,t,f,1/14/10,f,,f,,f,,,,,,
10b0bdc6f317cdc4de075a36416cd4ad,69608945e885a69fe0d505273a2b6d36,3093eab3abd99e4a4d86448d39ece813,1.80786E+11,38.862024,-86.490245,Bedford,IN,47421,,North Lawrence Cmty Sch Dist,Lawrence,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Supplies,high poverty,Grades 6-8,35,272.83,320.98,50,f,f,7/19/11,f,t,t,t,t,f,f,f,85,6,1
10b08dc6ee284267b33f3dcd676c37c7,cbff587bf2b40e6000dbdc4e97eecfb4,d99f085f3bf56fdc2a4d45ea57e75a0f,2.80414E+11,33.451638,-88.818632,Starkville,MS,39759,,Starkville School District,Oktibbeha,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Technology,highest poverty,Grades 9-12,,1708.68,2083.76,150,f,f,3/16/06,f,f,f,f,f,t,t,f,,0,5
10b075481bf30b3dbc8cd0117948edd7,5b40eefeaae1b668ee08ef7104d241fc,375eb2fab2c8eb073d150df94696d16d,4.21899E+11,39.95447,-75.216074,Philadelphia,PA,19139,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,326.58,384.21,30,f,f,10/26/12,f,f,t,t,t,t,f,f,90,0,12
10b06834831c004cff44fc04f8532b71,370881dc85668b8c0de9ca1a9a68e38b,24e2f1c22478f76a0546a415f347df89,2.80279E+11,32.709585,-89.818518,Canton,MS,39046,,Madison Co School District,Madison,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,17,242,295.12,30,t,f,9/12/08,f,f,t,t,f,t,t,f,50,0,3
10affec59ba529eed62d15a05c132ae8,bcad628df5d4610dae949be4a60f0fe1,3d600eca19b8acb867377e3e71d607d9,5.5096E+11,43.090595,-87.975235,Milwaukee,WI,53216,urban,Milwaukee Public Schools,Milwaukee,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35,328.23,377.28,30,f,f,5/11/10,f,f,t,t,t,f,t,f,100,0,2
10af1c49764144d83c5b3bbf299198f4,a1de69a806b62b1b2c7465ba424d9a04,6fcde8c3ad521b080829b75b862b8b96,3.60008E+11,40.79171,-73.943321,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,Visual Arts,Music & The Arts,Books,highest poverty,Grades 9-12,9,562.6,686.1,135,f,t,1/9/10,f,f,t,t,f,t,t,f,40,0,5
10aebdd36f5cd38785bf3df33b6a1a7f,f3d76c6affb19c57e6cdb88b485b5f3c,93c0ad560498266a116978bda9e5ea15,,35.105574,-81.219718,Clover,SC,29710,rural,Clover School District 2,York,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades 6-8,30,465.46,547.6,50,f,f,5/6/12,f,f,f,t,t,f,t,f,100,0,1
10ae72d7adae8096d1ebd51487810b8b,36e5c6c94a69bbe4f7c7b900869bcda0,d56063da04df121a2364d133c6a74a8d,62271010242,34.050937,-118.286715,Los Angeles,CA,90006,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Mrs.,f,f,Health & Wellness,Health & Sports,,,Supplies,high poverty,Grades PreK-2,35,517.01,608.25,23,t,f,1/13/12,f,f,t,t,t,t,t,f,84,0,21
10ae5172600f9e036bcb9f4013302616,3b170c04aed9bbbec8c1aa52c91e5d95,4eef397ce5461f282b443b5290b94bc5,1.70993E+11,41.981508,-87.712644,Chicago,IL,60625,urban,O'hare Elementary Network,Cook,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,35,495.62,583.08,30,t,f,3/2/12,f,t,t,t,f,t,t,f,50,7,3
10ae442fd7b64154a40f42ebfc4001cd,9fdb73fed5e5ce8caf5ec060d7debc77,1f958f6c2080115044025da454648b52,4.2093E+11,42.112217,-80.122307,Erie,PA,16505,suburban,Erie City School District,Erie,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Special Needs,Special Needs,Books,high poverty,Grades 6-8,17,368,448.78,20,f,f,8/17/08,f,f,f,f,t,f,t,f,100,0,1
10ade2f9e4a8f94e0cdd6416604106f7,575eeda63c9c4fb9b7008e6b41636b31,49f2b7d656da6f5b850ae62d302c9507,62271003039,34.072123,-118.206004,Los Angeles,CA,90031,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,t,f,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,30,169.53,199.45,24,t,f,3/24/13,f,f,t,t,f,t,f,f,50,0,4
10ad4b118e99420f1324728800f98b9f,abe0ce35eb007b8b32d5a897a74c7852,8861d3a0d72b9a3a20cb09ef929e0f8a,63513005960,37.824899,-121.987177,Danville,CA,94526,suburban,San Ramon Valley Unified SD,Contra Costa,f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,Social Sciences,History & Civics,Technology,low poverty,Grades 3-5,35,245.04,288.28,30,t,f,3/10/12,f,t,t,t,f,f,t,f,25,3,1
10ad3800baeb8fd50796078859eeb2cd,dcb8950da458b7fcb961d2596935fb10,37475518aed53ed43f1ba165958e89e5,3.70297E+11,35.14106,-80.894592,Charlotte,NC,28217,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Ms.,f,f,ESL,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,35,394.6,464.24,200,t,f,10/22/10,f,f,f,t,t,f,f,f,100,0,1
10ad1030e8bc3e546774e9bb2ec60a36,6030531ed2a5445574dfc5868dad5db5,760218a0c13e2c401a059335a0524ff2,,38.615402,-121.514877,Sacramento,CA,95833,urban,Natomas Unified School Dist,Sacramento,t,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 6-8,35,943.37,1109.85,70,f,f,8/27/11,f,t,f,t,t,t,f,f,100,1,3
10accc0b3d32ee55a7c5795b636639f7,d0bb31fac87dddb170edd4ebcc4d990c,123d7c256b185be52b84cf5cd30bbb08,63441005650,37.761497,-122.427415,San Francisco,CA,94114,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades 9-12,17,1861,2269.51,100,f,f,7/11/07,f,f,f,f,f,t,f,f,,0,3
10acb30c296a77a123db9ce158e6e589,871aa052b1b2e4e6f2471c914fcf7eff,81d0a4b88b8e44e64566f1b133966bb2,5.30771E+11,47.621526,-122.30492,Seattle,WA,98112,urban,Seattle School District 1,King,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 6-8,35,883.24,1039.11,130,f,f,10/9/11,f,t,t,t,f,t,t,f,61,1,56
10ac8e2bb079e3d9db0039170e22ef12,6620811e5afaba488dc669e9fe9ad337,1eb0cdf540cd6519b2fb078922f018b3,3.60015E+11,40.63711,-74.023786,Brooklyn,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 9-12,9,562.93,686.5,300,f,f,10/6/09,f,f,t,t,t,t,t,f,75,0,6
10ac8dbf074ee4921e82adbe4fc9c157,17e14048281d283034d1bc1184405a13,f90dd7c051c55ffaa8ca65b9d32736e9,62271003473,34.1588,-118.609828,Woodland Hls,CA,91364,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Technology,low poverty,Grades PreK-2,35,383.34,450.99,24,t,f,1/21/12,f,t,f,t,t,t,f,f,66,6,5
10ac8d415e3cb24b5a6bc2555ee74eb7,2f8e33262925cd4bf62871fb0ea40e96,30206f90cecd6e4860bf3ffe283cb07c,4.2093E+11,42.122756,-80.055,Erie,PA,16503,urban,Erie City School District,Erie,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,30,231.98,272.92,26,f,f,12/21/13,f,f,t,t,f,f,t,f,,0,2
10ac5de34f63376c68d799d1c55b817e,d1f5a3aa695037b907ac6bcc18b53e1f,3988697e6a03172f5987766594980205,4.03024E+11,36.104193,-95.946488,Tulsa,OK,74105,urban,Tulsa Independent Sch Dist,Tulsa,f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,Character Education,Applied Learning,Books,high poverty,Grades 9-12,35,1464.84,1723.34,100,t,f,8/22/10,f,f,f,f,t,f,f,f,100,0,2
10ac355f3cfcd3cf140d5ce266bb3dc6,46d3fc30722b542052894af59e4eafb6,ccbed16a4b5b5c0449539d3ee95fc3ba,4.03024E+11,36.103279,-96.018127,Tulsa,OK,74107,urban,Tulsa Independent Sch Dist,Tulsa,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades 6-8,30,192.49,226.46,140,t,f,11/9/12,f,f,t,t,t,t,t,f,75,0,4
10abf1b29a3cbe678fb7e771bc866912,ed99e317d41ad8301dd486441670a719,80c49a3702831732a6d51894fd8aa705,3.70192E+11,35.931384,-79.955779,High Point,NC,27263,,Guilford Co School District,Guilford,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,35,161.73,185.9,25,t,f,8/3/10,f,f,t,t,f,f,f,f,0,0,2
10abd6acfbbdf7de13454a4a489971a6,15e2b817e619291b5ea3a21d24eae6f2,e6cee814787f554ceb077974e8ec98da,4.01272E+11,35.953835,-96.003757,Glenpool,OK,74033,,Glenpool School District I-13,Tulsa,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 9-12,9,240.99,293.89,150,t,f,9/29/09,f,f,t,f,f,t,t,f,33,0,3
10abc77f7fbf95d2a0d1f6de33415020,4218a2c7def164c7dbd340b3d588b6e6,60e71656235a6de0e195f4f9c5c5f4e4,3.60008E+11,40.83902,-73.936688,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Other,highest poverty,Grades PreK-2,17,276,336.59,26,f,f,2/27/08,f,f,t,t,f,f,t,f,,0,1
10aba4e54f130cec0f3c2ccacd3bc7d2,6a488bee47aa30089c0c7c884e9d7545,dbffa67a5efed7de1214d20f9410b924,2.51086E+11,41.742538,-71.147244,Somerset,MA,2726,suburban,Somerset-berkley Reg Sch Dist,Bristol,f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,Literacy,Literacy & Language,Technology,moderate poverty,Grades 9-12,9,661.33,806.5,25,t,f,11/20/09,f,f,t,t,f,t,t,f,33,0,4
10ab92660989e6926c6bb7d984f4d358,8859f20aea680b72fde6457563a64464,43f0dbacd260d339614ef16f1aa3708d,3.41629E+11,40.228625,-74.779544,Trenton,NJ,8618,urban,Trenton School District,Mercer,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35,420.07,494.2,8,f,f,12/4/10,t,t,t,t,t,t,f,f,87,1,8
10ab8e1bf229e929aeab39f0db48eaac,7841ada1106e75eb03fcd1f754e909d1,7f7142f3840a12d35a9b2cb91738c404,3.4105E+11,40.335198,-74.415697,Monroe Twp,NJ,8831,suburban,Monroe Twp School District,Middlesex,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Technology,low poverty,Grades 3-5,35,287.74,338.52,23,f,f,12/3/10,f,f,f,f,f,t,t,f,33,0,3
10ab89d55a4b79c874af5b8043f21c6e,e2cc2bb542b2670b76588df050422ea1,c71a936736762ea799f5becf9840a1e1,62271003221,33.948261,-118.28112,Los Angeles,CA,90003,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Environmental Science,Math & Science,Supplies,high poverty,Grades 3-5,35,406.89,478.69,30,f,f,2/5/12,f,f,t,t,f,t,t,f,50,0,10
10ab53d8fef53c4afd4e5d29a48bed9c,35ef4f05c7f7c5ca9b3b9ae8a6594974,18648b1ea8c220974ff4518418459c0b,1.30255E+11,33.854673,-84.007882,Snellville,GA,30078,suburban,Gwinnett Co Public School Dist,Gwinnett,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Books,high poverty,Grades 9-12,35,428.06,503.6,54,f,f,11/19/11,f,f,t,t,f,t,t,f,0,0,3
10ab50ea44d3dbe57bea16380c3e7ead,55db250ddb1b5b9c00dce8f8ac01aa63,d30a17de458fbd1fdf2f0de34b2199ec,1.70942E+11,40.104233,-88.281437,Champaign,IL,61821,urban,Champaign Cmty Unit Sch Dist 4,Champaign,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 6-8,9,384,468.29,90,f,f,5/19/09,f,f,t,t,t,t,t,f,100,0,3
10ab0b67a47220371828705c2ae2291f,75c34c018fddad3c2bad4a9151a0aef4,0a15d8d375a03d767e7aff10e958fb33,3.60009E+11,40.692614,-73.958822,Brooklyn,NY,11205,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Other,Applied Learning,Supplies,highest poverty,Grades 9-12,17,630,768.29,20,f,f,10/6/08,f,f,t,t,t,t,t,f,100,0,9
10ab0b111f0bc65df3a8063c311ab4ac,6f16c6062ab034bf674d41f69c788f69,71dcbd721a7e344814047493bcb8d8f9,62583010405,37.203786,-121.725914,Morgan Hill,CA,95037,suburban,Morgan Hill Unified Sch Dist,Santa Clara,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,low poverty,Grades PreK-2,17,621,757.32,36,f,f,2/11/08,f,f,t,f,f,f,t,f,,0,2
10aafb63f4b7c8587491f7a85f1f875d,e0db565c55d88b3cd03bae26bf1947f4,c4fa25abbd9d52398a59a306ca5892b3,4.50228E+11,33.45141,-79.14771,Pawleys Isl,SC,29585,,Georgetown Co School District,Georgetown,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 9-12,17,208,253.66,60,f,f,10/14/07,f,f,t,f,f,f,t,f,,0,2
10aaf96d705520a274e5f3b7fc410f39,4ab08dd999cf5b098fabfb687ad6617f,638675f9b63e31668a8082dccd298044,4.815E+11,30.332011,-95.483462,Conroe,TX,77304,,Conroe Ind School District,Montgomery,f,f,f,f,f,f,Ms.,f,f,Character Education,Applied Learning,Parent Involvement,Applied Learning,Supplies,highest poverty,Grades 3-5,35,159.68,187.86,24,f,f,7/29/11,f,f,t,t,f,t,t,f,33,0,3
10aaf2fa867dec461f9c074a4bd778d7,7d72228f51550eb4239cf78deb578e75,bfe3c2bdd65eb1c2824844b2c30c1ed9,,32.724739,-97.267303,Fort Worth,TX,76105,,Texas Dept of Education,Tarrant,t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30,423.23,497.92,75,t,f,8/25/13,f,f,f,f,t,f,f,f,100,0,1
10aadc45cdc2217496c2a7b6cc282a99,580073b4f307cd688b441c6f5f7300c3,ab4cb7bcdd29058f6921cee42651d1a8,4.90033E+11,38.581253,-109.554452,Moab,UT,84532,,Grand Co School District,Grand,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,high poverty,Grades PreK-2,17,313,381.71,25,f,f,12/29/07,f,f,t,t,f,f,t,f,,0,2
10aacab87cd6c3d90d90d2304adfdb78,8eb924868638c21c2fd7981069d314a0,9898e1af679d7051bfbc81251c944ea7,3.41629E+11,40.216312,-74.749825,Trenton,NJ,8609,urban,Trenton School District,Mercer,f,f,f,f,f,f,Mrs.,f,f,Character Education,Applied Learning,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,30,381.98,449.39,25,t,f,8/11/13,f,f,t,t,t,f,t,f,100,0,1
